YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 06 01 04 279  4.2  5.5  1.27 16.67  7.89 999 1018.0  11.4  12.0   8.5 99.0
1999 06 01 05 267  4.8  6.1  1.31  9.09  7.80 999 1018.0  11.3  11.9   8.3 99.0
1999 06 01 06 256  2.9  3.6  1.24  9.09  7.75 999 1018.0  11.2  11.9   8.4 99.0
1999 06 01 07 248  3.5  6.0  1.33 16.67  8.42 999 1017.7  11.0  11.8   8.2 99.0
1999 06 01 08 250  4.2  5.8  1.07 16.67  8.11 999 1017.5  10.9  11.7   8.3 99.0
1999 06 01 09 237  3.7  4.6  1.06 16.67  8.00 999 1017.3  10.9  11.7   8.3 99.0
1999 06 01 10 231  4.7  6.2  1.05 16.67  7.68 999 1016.9  10.8  11.6   8.1 99.0
1999 06 01 11 230  3.8  5.0  1.03 16.67  7.28 999 1016.6  10.7  11.4   8.1 99.0
1999 06 01 12 223  4.8  5.7  1.09 16.67  7.36 999 1016.3  10.8  11.3   8.3 99.0
1999 06 01 13 211  4.7  5.9  1.15 16.67  7.60 999 1016.0  10.8  11.1   8.5 99.0
1999 06 01 14 229  3.5  4.1   .98 16.67  6.72 999 1016.0  10.3  10.7   8.9 99.0
1999 06 01 15 240  4.1  5.1  1.06 16.67  7.49 999 1016.2  10.1  10.6   8.9 99.0
1999 06 01 16 213  4.7  5.5   .98 16.67  6.94 999 1016.0  10.2  10.4   8.8 99.0
1999 06 01 17 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 06 01 18 214  3.5  4.1   .89 14.29  6.75 999 1015.6  10.2  10.6   9.0 99.0
1999 06 01 19 226  3.4  3.9   .81 16.67  6.61 999 1015.7  10.3  10.7   9.1 99.0
1999 06 01 20 191  3.7  4.4   .91 20.00  6.76 999 1015.3  10.3  10.8   9.2 99.0
1999 06 01 21 179  4.9  6.0   .94 20.00  6.98 999 1015.1  10.5  10.8   9.4 99.0
1999 06 01 22 183  6.4  7.8   .85 14.29  5.44 999 1014.2  10.6  10.7   9.4 99.0
1999 06 01 23 204  6.2  7.1   .97 16.67  5.49 999 1013.6  10.6  10.9   9.0 99.0
1999 06 02 00 226  5.2  5.9  1.04 16.67  5.80 999 1013.4  10.7  11.0   9.1 99.0
1999 06 02 01 227  3.5  4.5   .91 16.67  6.00 999 1012.9  10.5  11.4   9.2 99.0
1999 06 02 02 259  4.0  5.4   .93 16.67  6.59 999 1012.6  10.1  11.4   9.1 99.0
1999 06 02 03 252  3.7  4.3   .88 14.29  6.57 999 1012.7  10.2  11.4   9.1 99.0
1999 06 02 04 255  4.7  5.7   .99 20.00  7.28 999 1012.7  10.5  11.2   9.2 99.0
1999 06 02 05 252  3.1  3.8   .89 14.29  6.71 999 1012.9  10.6  11.0   9.3 99.0
1999 06 02 06 309  8.1  9.5   .94 16.67  6.17 999 1012.8  10.2  10.8   8.2 99.0
1999 06 02 07 284  5.0  6.0   .98 14.29  5.71 999 1012.7  10.4  10.8   7.9 99.0
1999 06 02 08 285  6.8  7.8   .93 16.67  5.69 999 1012.3  10.3  10.7   7.3 99.0
1999 06 02 09 282  7.0  8.3  1.10 16.67  5.76 999 1012.0  10.3  10.7   7.7 99.0
1999 06 02 10 280  6.8  8.5  1.35 16.67  5.85 999 1011.9  10.2  10.6   7.8 99.0
1999 06 02 11 283  6.2  7.5  1.38 14.29  5.76 999 1011.4  10.2  10.6   7.5 99.0
1999 06 02 12 287  7.1  8.5  1.54  7.14  5.91 999 1011.2   9.9  10.5   6.4 99.0
1999 06 02 13 301  9.7 11.7  1.94 14.29  6.65 999 1011.1   9.8  10.4   6.6 99.0
1999 06 02 14 309  8.0  9.7  1.82  7.69  5.94 999 1011.4   9.8  10.4   6.4 99.0
1999 06 02 15 305  9.3 11.8  2.06  6.67  5.89 999 1011.5   9.9  10.7   6.4 99.0
1999 06 02 16 305 10.6 12.7  2.35  7.14  6.21 999 1011.6   9.9  10.7   6.3 99.0
1999 06 02 17 299  9.4 11.3  2.22 14.29  5.94 999 1012.0  10.0  10.8   6.4 99.0
1999 06 02 18 299 10.5 12.1  2.16 14.29  6.15 999 1012.0  10.2  10.9   6.5 99.0
1999 06 02 19 300 10.2 12.2  2.28 14.29  6.21 999 1012.3  10.3  10.9   6.5 99.0
1999 06 02 20 296 10.0 12.2  2.31 14.29  6.19 999 1012.5  10.5  11.0   6.5 99.0
1999 06 02 21 292  9.6 11.6  2.25 14.29  6.17 999 1012.8  10.5  11.0   7.0 99.0
1999 06 02 22 290 10.8 13.7  2.37  7.69  6.06 999 1012.8  10.6  11.0   7.1 99.0
1999 06 02 23 287  8.9 10.2  2.19  7.69  6.15 999 1013.2  10.6  11.0   7.1 99.0
1999 06 03 00 281  9.2 11.5  2.22 12.50  6.17 999 1013.4  10.7  10.9   6.9 99.0
1999 06 03 01 280  8.7 10.1  2.04 12.50  6.03 999 1013.9  10.7  10.8   7.2 99.0
1999 06 03 02 282  8.7 11.3  2.07 12.50  6.04 999 1014.1  10.7  10.8   7.2 99.0
1999 06 03 03 287  8.3  9.9  2.30  7.69  6.34 999 1014.2  10.5  10.8   7.4 99.0
1999 06 03 04 286  8.7 10.5  2.13  7.69  6.21 999 1014.3  10.5  10.8   7.4 99.0
1999 06 03 05 288  9.6 11.4  2.27  7.69  6.20 999 1014.3  10.5  10.7   7.4 99.0
1999 06 03 06 289  8.4 10.5  2.11 12.50  6.24 999 1014.6  10.5  10.7   7.4 99.0
1999 06 03 07 278  6.8  8.2  1.96 12.50  6.33 999 1014.6  10.3  10.8   7.7 99.0
1999 06 03 08 285  7.4  9.1  2.05 12.50  6.43 999 1014.3  10.4  10.8   7.4 99.0
1999 06 03 09 277  7.1  9.0  1.91 12.50  6.31 999 1014.2  10.3  10.7   7.9 99.0
1999 06 03 10 287  6.6  8.0  1.85  7.69  6.29 999 1014.1  10.4  10.8   7.9 99.0
1999 06 03 11 301  6.7  8.2  1.97  7.69  6.40 999 1014.3  10.4  10.8   7.3 99.0
1999 06 03 12 305  8.8 10.8  1.87  8.33  6.16 999 1014.4  10.4  10.8   7.0 99.0
1999 06 03 13 300  7.8 10.0  1.96 20.00  6.30 999 1014.9   9.4  10.8   6.3 99.0
1999 06 03 14 305  4.6  5.9  1.86  8.33  6.61 999 1015.4   9.5  10.8   7.3 99.0
1999 06 03 15  78  3.0  4.0  1.99 20.00  7.33 999 1015.7   9.0  10.8   6.8 99.0
1999 06 03 16  30  4.9  5.8  1.97 20.00  7.16 999 1016.4   9.3  10.9   6.0 99.0
1999 06 03 17  41  3.9  4.7  1.84 20.00  7.36 999 1017.0   9.8  11.0   6.7 99.0
1999 06 03 18  47  2.7  3.5  1.66  9.09  7.13 999 1017.5  10.0  11.2   6.5 99.0
1999 06 03 19 335  2.8  4.4  1.92  8.33  7.51 999 1018.0  10.8  11.6   7.1 99.0
1999 06 03 20 297  4.7  5.6  1.85 11.11  7.73 999 1017.9  11.1  11.8   7.7 99.0
1999 06 03 21 303  6.9  7.9  1.89  9.09  7.39 999 1017.9  11.1  11.8   7.4 99.0
1999 06 03 22 302  7.5  9.1  1.95 10.00  7.15 999 1018.2  11.1  11.9   7.4 99.0
1999 06 03 23 305  7.6  8.9  2.06  8.33  7.16 999 1018.2  11.2  11.9   8.8 99.0
1999 06 04 00 307  7.9  9.5  2.20 10.00  7.00 999 1018.1  11.1  11.6   8.7 99.0
1999 06 04 01 313  8.2 10.1  2.08  8.33  6.68 999 1018.2  11.1  11.6   8.4 99.0
1999 06 04 02 302  8.5 10.2  2.19  9.09  6.73 999 1017.4  11.1  11.5   8.4 99.0
1999 06 04 03 289  7.9  9.6  2.06  9.09  6.76 999 1017.1  11.1  11.4   8.6 99.0
1999 06 04 04 301  9.0 11.0  1.89  9.09  6.32 999 1017.4  11.2  11.4   8.5 99.0
1999 06 04 05 309 10.0 12.3  1.80 16.67  6.01 999 1017.2  11.1  11.3   8.5 99.0
1999 06 04 06 317 11.0 12.9  2.20 20.00  5.91 999 1016.8  10.9  11.2   8.4 99.0
1999 06 04 07 321 11.1 13.8  2.42  7.69  6.09 999 1016.6  10.7  11.0   8.4 99.0
1999 06 04 08 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 06 04 09 321 10.2 12.2  2.47  7.69  6.16 999 1016.0  10.4  10.9   8.3 99.0
1999 06 04 10 321 10.6 12.8  2.30  8.33  6.13 999 1015.8  10.3  10.8   8.4 99.0
1999 06 04 11 322 10.9 13.0  2.57  7.14  6.55 999 1015.8  10.2  10.8   8.2 99.0
1999 06 04 12 317  9.7 11.8  2.38  8.33  6.47 999 1015.6  10.1  10.8   8.2 99.0
1999 06 04 13 320 10.4 12.5  2.37  9.09  6.49 999 1015.5  10.0  10.7   8.2 99.0
1999 06 04 14 324 10.3 12.6  2.23 16.67  6.25 999 1016.0  10.0  10.7   8.0 99.0
1999 06 04 15 322 10.6 12.6  2.49  8.33  6.31 999 1016.7  10.1  10.6   7.8 99.0
1999 06 04 16 316  8.9 10.8  2.41  7.69  6.20 999 1016.8  10.0  10.6   7.8 99.0
1999 06 04 17 322  7.4  9.1  2.17  7.69  6.45 999 1017.5  10.0  10.6   7.9 99.0
1999 06 04 18 314  5.8  7.1  2.08  9.09  6.29 999 1017.3  10.0  10.6   7.9 99.0
1999 06 04 19 309  6.7  8.5  2.01  7.69  6.43 999 1017.6  10.2  10.7   8.0 99.0
1999 06 04 20 311  5.4  6.9  1.84 16.67  6.65 999 1017.6  10.2  10.9   8.1 99.0
1999 06 04 21 307  5.8  7.2  2.01 16.67  6.93 999 1017.7  10.4  11.1   8.2 99.0
1999 06 04 22 303  6.1  7.7  1.77  9.09  6.45 999 1017.9  10.6  11.2   8.5 99.0
1999 06 04 23 303  6.1  7.4  1.81  7.69  6.30 999 1017.9  10.8  11.2   8.8 99.0
1999 06 05 00 305  7.5  9.0  1.86 16.67  6.47 999 1017.9  10.8  11.1   8.8 99.0
1999 06 05 01 310  7.1  8.5  1.77  8.33  6.06 999 1017.9  10.8  11.0   8.9 99.0
1999 06 05 02 309  8.3 10.0  1.77  8.33  5.93 999 1017.6  10.9  11.0   9.1 99.0
1999 06 05 03 304  8.2  9.9  1.82  7.69  5.98 999 1017.5  10.8  10.8   9.4 99.0
1999 06 05 04 302  8.6 11.2  1.94  8.33  5.94 999 1017.4  10.8  10.6   9.3 99.0
1999 06 05 05 308  9.5 11.3  1.96  7.69  5.86 999 1017.5  10.7  10.5   9.3 99.0
1999 06 05 06 314  8.8 11.0  1.91  7.69  5.74 999 1017.6  10.7  10.5   9.2 99.0
1999 06 05 07 320  8.1 10.5  2.27  8.33  6.20 999 1017.5  10.2  10.5   9.0 99.0
1999 06 05 08 314  7.2  8.9  2.12  7.14  6.24 999 1017.3  10.0  10.5   9.0 99.0
1999 06 05 09 314  7.0  8.6  2.16  8.33  6.24 999 1017.3   9.9  10.5   9.0 99.0
1999 06 05 10 317  6.9  8.9  2.01  7.14  6.21 999 1017.0   9.7  10.5   8.8 99.0
1999 06 05 11 320  6.4  7.9  1.92  7.69  6.22 999 1017.1   9.7  10.5   8.9 99.0
1999 06 05 12 310  6.1  7.6  1.80  7.69  6.18 999 1017.2   9.6  10.5   8.8 99.0
1999 06 05 13 295  3.0  4.4  1.84  8.33  6.42 999 1017.2   9.3  10.5   8.5 99.0
1999 06 05 14 348  2.8  4.7  1.81  7.69  6.20 999 1017.8   9.1  10.5   8.4 99.0
1999 06 05 15  45  2.4  3.9  1.92  8.33  6.61 999 1018.4   9.1  10.5   8.3 99.0
1999 06 05 16  97  2.6  3.9  1.71  8.33  6.49 999 1019.0   9.4  10.5   8.5 99.0
1999 06 05 17 284   .5  1.2  1.61  7.69  6.32 999 1019.8   9.6  10.6   8.7 99.0
1999 06 05 18 312  1.4  2.1  1.52 16.67  6.61 999 1020.0   9.7  10.7   8.7 99.0
1999 06 05 19 308  2.2  3.3  1.62  7.69  6.56 999 1020.4   9.8  10.9   8.7 99.0
1999 06 05 20 302  2.5  3.9  1.72  7.69  6.77 999 1020.2   9.4  11.1   8.2 99.0
1999 06 05 21 314  5.4  7.1  1.49  7.69  6.38 999 1020.0   9.7  11.1   8.5 99.0
1999 06 05 22 311  9.2 11.0  1.53  7.69  6.16 999 1019.8  10.6  10.9   9.0 99.0
1999 06 05 23 321  8.0  9.5  1.62  7.69  5.85 999 1019.5  10.6  10.8   9.4 99.0
1999 06 06 00 306 10.3 12.0  1.65  7.14  5.57 999 1018.8  10.6  10.7   9.5 99.0
1999 06 06 01 307 11.4 13.6  1.69  7.69  5.24 999 1018.1  10.8  10.6   9.6 99.0
1999 06 06 02 304 10.6 12.6  2.06  7.69  5.59 999 1017.7  10.7  10.5   9.5 99.0
1999 06 06 03 313  9.5 12.8  2.05  7.14  5.63 999 1017.9  10.6  10.2   9.5 99.0
1999 06 06 04 305 11.8 14.9  2.43  6.25  5.52 999 1017.3  10.4  10.1   9.3 99.0
1999 06 06 05 304 12.0 15.0  2.37  7.14  5.60 999 1017.5  10.3  10.0   9.2 99.0
1999 06 06 06 315 11.9 14.7  2.42  6.67  5.67 999 1018.0  10.3   9.9   9.0 99.0
1999 06 06 07 305 11.9 15.2  2.56  7.14  5.72 999 1017.6  10.6  10.1   8.6 99.0
1999 06 06 08 306 12.5 14.7  2.50  7.14  5.84 999 1017.4  10.4  10.2   8.1 99.0
1999 06 06 09 306 11.1 13.3  2.44  7.14  5.74 999 1017.5  10.2  10.2   8.1 99.0
1999 06 06 10 308 10.2 12.3  2.17  7.69  5.71 999 1017.4  10.1  10.1   7.9 99.0
1999 06 06 11 318  9.1 11.5  2.27  7.69  5.76 999 1017.7  10.0   9.9   7.8 99.0
1999 06 06 12 316 10.0 12.6  2.52  7.69  5.95 999 1017.4  10.0   9.8   7.6 99.0
1999 06 06 13 318 10.0 12.3  2.78  8.33  6.34 999 1017.7   9.9   9.8   7.4 99.0
1999 06 06 14 326  9.2 10.8  2.71  7.69  6.30 999 1018.5   9.9   9.9   7.2 99.0
1999 06 06 15 320 10.0 12.3  2.51  7.69  6.27 999 1018.7  10.0   9.9   7.0 99.0
1999 06 06 16 317 10.8 13.0  2.38  8.33  5.97 999 1018.8  10.0   9.9   6.9 99.0
1999 06 06 17 318 11.4 99.0  2.30  8.33  5.79 999 1018.9  10.2  10.3   6.7 99.0
1999 06 06 18 320 12.1 14.8  2.25  8.33  5.76 999 1019.0  10.4  10.3   6.1 99.0
1999 06 06 19 325 11.3 14.0  2.61  7.14  6.02 999 1019.2  10.4  10.3   6.2 99.0
1999 06 06 20 318 12.7 15.4  2.77  8.33  6.06 999 1019.3  10.3  10.5   6.4 99.0
1999 06 06 21 322 11.2 14.5  2.71  7.69  5.92 999 1019.5  10.5  10.6   6.4 99.0
1999 06 06 22 322 11.9 14.4  2.77  7.69  6.11 999 1019.3  10.6  10.6   6.0 99.0
1999 06 06 23 318 10.9 13.1  2.77  8.33  6.17 999 1019.3  10.7  10.6   6.3 99.0
1999 06 07 00 318 11.8 15.4  2.97  8.33  6.21 999 1018.6  10.8  10.8   6.1 99.0
1999 06 07 01 317 12.2 14.2  2.97  7.69  6.15 999 1018.1  10.7  10.9   6.3 99.0
1999 06 07 02 318 13.1 16.3  3.08  7.69  6.35 999 1017.6  10.7  10.8   6.3 99.0
1999 06 07 03 312 13.8 16.8  3.34  7.69  6.30 999 1017.6  10.5  10.8   6.6 99.0
1999 06 07 04 310 14.5 17.9  3.22  8.33  6.39 999 1017.4  10.4  10.8   6.4 99.0
1999 06 07 05 311 14.5 18.6  3.24  7.69  6.32 999 1017.8  10.3  10.8   6.7 99.0
1999 06 07 06 313 13.7 16.5  3.11  8.33  6.22 999 1018.3  10.3  10.7   6.3 99.0
1999 06 07 07 317 13.1 15.6  2.98  8.33  6.15 999 1018.2  10.1  10.7   6.4 99.0
1999 06 07 08 317 12.1 14.7  2.82  7.14  6.08 999 1018.0  10.0  10.7   6.4 99.0
1999 06 07 09 318 11.9 15.0  2.71  7.69  5.93 999 1017.6   9.9  10.5   6.5 99.0
1999 06 07 10 315 11.5 14.8  2.83  7.69  6.05 999 1017.6   9.7  10.3   6.4 99.0
1999 06 07 11 317 11.8 14.0  2.53  7.69  5.99 999 1017.4   9.7  10.1   6.3 99.0
1999 06 07 12 317 10.8 13.6  2.58  7.14  5.99 999 1017.6   9.6   9.8   6.3 99.0
1999 06 07 13 314 11.7 14.8  2.57  7.69  5.99 999 1017.6   9.6   9.7   6.1 99.0
1999 06 07 14 317 11.4 13.4  2.37  9.09  5.69 999 1018.0   9.6   9.6   6.1 99.0
1999 06 07 15 316 11.4 14.0  2.29  7.14  5.81 999 1018.4   9.6   9.6   5.9 99.0
1999 06 07 16 313 11.0 13.6  2.23  7.14  5.65 999 1018.7   9.6   9.6   6.4 99.0
1999 06 07 17 310 10.6 14.0  2.24  7.14  5.64 999 1018.8   9.8   9.6   6.3 99.0
1999 06 07 18 304 11.8 14.3  2.01  7.69  5.42 999 1018.7   9.8   9.7   6.4 99.0
1999 06 07 19 306 12.6 15.4  2.21  5.56  5.69 999 1018.7  10.0   9.7   5.8 99.0
1999 06 07 20 308 12.5 14.9 99.00 99.00 99.00 999 1018.6  10.2   9.6   5.5 99.0
1999 06 07 21 313 10.9 13.4  2.30  7.14  5.58 999 1018.7  10.1   9.4   6.0 99.0
1999 06 07 22 309  9.6 11.8  2.19  6.67  5.59 999 1018.8  10.3   9.4   5.6 99.0
1999 06 07 23 307 10.7 12.8  2.05  6.67  5.75 999 1018.6  10.3   9.4   5.8 99.0
1999 06 08 00 311  9.6 11.8  2.14  6.67  5.62 999 1018.7  10.3   9.4   6.3 99.0
1999 06 08 01 312 10.2 12.6  2.27  6.67  5.78 999 1018.2  10.3   9.4   6.5 99.0
1999 06 08 02 310 11.0 12.7  2.45  7.14  5.67 999 1017.8  10.3   9.3   6.4 99.0
1999 06 08 03 311 11.0 13.0  2.20  6.67  5.56 999 1017.7  10.2   9.3   6.7 99.0
1999 06 08 04 307 11.8 14.1  2.34  5.88  5.59 999 1017.4  10.1   9.2   6.7 99.0
1999 06 08 05 306 12.7 15.2  2.43  6.67  5.60 999 1017.2  10.1   9.2   6.7 99.0
1999 06 08 06 310 13.3 16.0  2.49  6.67  5.58 999 1017.2   9.9   9.2   6.9 99.0
1999 06 08 07 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 06 08 08 317 12.2 14.4  2.41  6.67  5.52 999 1017.1   9.7   9.1   6.9 99.0
1999 06 08 09 312 13.9 17.0  2.34  6.67  5.51 999 1016.2   9.6   9.2   6.9 99.0
1999 06 08 10 313 13.7 16.0  2.55  6.67  5.60 999 1016.0   9.5   9.2   6.9 99.0
1999 06 08 11 315 10.9 13.1  2.24  6.67  5.67 999 1016.3   9.4   9.2   6.6 99.0
1999 06 08 12 316 11.8 14.1  2.17  6.67  5.53 999 1016.2   9.3   9.1   6.6 99.0
1999 06 08 13 318 11.7 13.6  2.35  6.67  5.66 999 1016.4   9.3   9.0   6.8 99.0
1999 06 08 14 315 13.5 16.5  2.42  7.14  5.66 999 1016.0   9.3   9.0   6.6 99.0
1999 06 08 15 313 11.7 13.8  2.44  7.14  5.77 999 1016.7   9.3   9.0   6.5 99.0
1999 06 08 16 319  9.7 12.1  2.32  7.14  5.76 999 1017.6   9.4   9.1   6.6 99.0
1999 06 08 17 321  9.3 11.4  2.24  7.14  5.74 999 1017.9   9.5   9.1   6.5 99.0
1999 06 08 18 320  8.8 10.7  2.05  6.67  5.69 999 1018.0   9.5   9.1   6.5 99.0
1999 06 08 19 317  9.8 11.5  1.97 16.67  5.76 999 1017.9   9.6   9.2   6.7 99.0
1999 06 08 20 321  9.0 10.5  1.75  6.67  5.66 999 1018.0   9.7   9.2   6.9 99.0
1999 06 08 21 317  8.7 10.4  1.89  6.67  5.51 999 1017.9   9.8   9.3   7.2 99.0
1999 06 08 22 310  8.9 10.6  1.89  7.14  5.94 999 1017.5   9.9   9.3   7.1 99.0
1999 06 08 23 309  7.6  8.6  1.73  6.25  5.72 999 1017.6  10.0   9.4   7.2 99.0
1999 06 09 00 317  6.9  9.0  1.89 16.67  5.85 999 1017.2  10.1   9.4   7.2 99.0
1999 06 09 01 318  7.5  8.8  1.73  6.25  5.69 999 1017.0  10.2   9.3   7.1 99.0
1999 06 09 02 318  7.6  9.1  2.07  6.67  6.00 999 1016.7  10.3   9.3   7.0 99.0
1999 06 09 03 311 10.4 12.8  2.05  7.69  5.67 999 1016.3  10.3   9.3   7.0 99.0
1999 06 09 04 318 10.0 11.7  2.14  7.69  5.81 999 1016.0  10.1   9.3   7.2 99.0
1999 06 09 05 319 10.8 12.5  2.25  7.69  5.99 999 1016.0  10.0   9.3   7.2 99.0
1999 06 09 06 320 10.8 12.8  2.44  7.14  5.94 999 1016.3   9.9   9.2   7.3 99.0
1999 06 09 07 315 10.2 12.7  2.49  6.67  6.08 999 1016.1   9.8   9.2   7.4 99.0
1999 06 09 08 319  9.5 11.3  2.29  7.14  6.09 999 1015.7   9.6   9.2   7.4 99.0
1999 06 09 09 318  7.6  9.5  2.09  7.14  5.97 999 1015.8   9.5   9.2   7.4 99.0
1999 06 09 10 320  8.1  9.2  2.10  6.67  5.94 999 1015.3   9.4   9.1   7.4 99.0
1999 06 09 11 322  5.7  7.4  2.00  7.69  5.99 999 1015.5   9.3   9.1   7.4 99.0
1999 06 09 12 309  8.3 10.0  1.92  7.69  6.11 999 1015.0   9.3   9.1   7.3 99.0
1999 06 09 13 310  7.3  8.7  1.94  7.14  6.08 999 1015.3   9.3   9.1   7.4 99.0
1999 06 09 14 313  7.9  9.4  1.99  7.14  6.12 999 1015.5   9.4   9.1   7.1 99.0
1999 06 09 15 315  7.6  9.0  1.86  8.33  6.09 999 1015.8   9.3   9.1   7.2 99.0
1999 06 09 16 315  7.7  9.3  1.83  8.33  5.94 999 1016.3   9.4   9.1   7.4 99.0
1999 06 09 17 309  7.0  8.6  1.81  7.69  5.85 999 1016.7   9.4   9.1   7.5 99.0
1999 06 09 18 316  8.3 10.3  1.98  7.69  6.09 999 1016.6   9.5   9.2   7.6 99.0
1999 06 09 19 311  7.4  8.7  1.93  7.69  6.17 999 1016.9   9.5   9.2   7.8 99.0
1999 06 09 20 305  8.4  9.8  1.65 16.67  5.75 999 1016.8   9.6   9.2   7.8 99.0
1999 06 09 21 307  8.0  9.3  1.76 16.67  5.91 999 1016.8   9.8   9.2   7.9 99.0
1999 06 09 22 305  7.5  8.9  1.71  7.69  5.69 999 1016.6   9.8   9.2   8.0 99.0
1999 06 09 23 309  6.6  7.6  1.60  7.69  5.78 999 1016.6   9.9   9.3   8.1 99.0
1999 06 10 00 316  6.1  7.7  1.68  7.69  5.70 999 1016.3  10.1   9.3   8.1 99.0
1999 06 10 01 308  8.0 99.0 99.00 99.00 99.00 999 1015.9  10.1 999.0   8.1 99.0
1999 06 10 02 316  7.1  8.6  1.84  7.14  5.82 999 1015.7  10.2   9.2   8.0 99.0
1999 06 10 03 310  9.2 11.1  2.19  7.69  5.86 999 1015.4  10.2   9.2   8.1 99.0
1999 06 10 04 306 10.8 12.4  2.06  6.67  5.65 999 1015.0  10.1   9.2   8.1 99.0
1999 06 10 05 310 10.3 12.1  2.06  7.69  5.75 999 1015.6  10.0   9.1   8.1 99.0
1999 06 10 06 312  8.7 10.3  2.20  7.69  5.78 999 1016.3  10.0   9.1   8.1 99.0
1999 06 10 07 316  8.6 10.1  2.14  7.69  5.85 999 1016.2   9.9   9.1   8.0 99.0
1999 06 10 08 310  8.4 10.2  2.17  7.69  5.89 999 1016.2   9.9   9.1   8.0 99.0
1999 06 10 09 320  6.5  8.2  2.05  8.33  5.84 999 1016.2   9.8   9.1   8.0 99.0
1999 06 10 10 305  9.9 11.9  2.02  8.33  5.97 999 1015.3   9.6   9.1   8.0 99.0
1999 06 10 11 309  7.2  8.8  1.97  8.33  5.90 999 1015.8   9.6   9.1   7.9 99.0
1999 06 10 12 320  7.3  9.1  2.07  8.33  5.90 999 1015.5   9.5   9.1   7.9 99.0
1999 06 10 13 323  8.7 10.2  2.12  7.69  5.94 999 1015.6   9.4   9.1   7.8 99.0
1999 06 10 14 323  9.8 11.7  1.94  7.69  5.69 999 1015.9   9.4   9.1   7.7 99.0
1999 06 10 15 320  9.6 11.6  2.03  7.69  5.76 999 1016.3   9.4   9.1   7.5 99.0
1999 06 10 16 323  8.0  9.8  2.02  8.33  5.79 999 1016.9   9.3   9.1   7.5 99.0
1999 06 10 17 320  6.4  7.6  2.15  7.69  6.32 999 1017.0   9.2   9.2   7.5 99.0
1999 06 10 18 321  6.4  8.0  1.86  7.69  6.08 999 1017.0   9.3   9.3   7.6 99.0
1999 06 10 19 324  6.4  7.9  1.92  7.69  6.29 999 1017.3   9.4   9.4   7.8 99.0
1999 06 10 20 317  6.5  7.5  1.71  7.69  5.91 999 1017.3   9.4   9.5   7.9 99.0
1999 06 10 21 308  6.3  7.9  1.68  7.14  5.91 999 1017.4   9.6   9.6   8.1 99.0
1999 06 10 22 302  5.9  7.3  1.57  7.69  6.03 999 1017.0   9.9   9.7   8.4 99.0
1999 06 10 23 301  6.5  7.6  1.44  7.69  5.67 999 1016.6  10.2   9.8   8.5 99.0
1999 06 11 00 303  6.5  7.5  1.33  7.69  5.56 999 1015.9  10.3   9.8   8.4 99.0
1999 06 11 01 304  7.4  8.3  1.34  7.14  5.44 999 1015.5  10.4   9.7   8.3 99.0
1999 06 11 02 304  6.8  8.2  1.42  7.14  5.45 999 1015.2  10.6   9.7   8.1 99.0
1999 06 11 03 308  7.3  8.3  1.51  5.88  5.19 999 1014.8  10.9   9.7   7.8 99.0
1999 06 11 04 315  6.6  8.9  1.81  7.14  5.36 999 1015.0  10.8   9.6   7.7 99.0
1999 06 11 05 306 10.7 12.4  2.05  6.67  5.44 999 1014.8  10.6   9.5   8.2 99.0
1999 06 11 06 315  9.3 11.0  1.77  7.14  5.32 999 1015.3  10.5   9.4   7.9 99.0
1999 06 11 07 315  8.5  9.8  1.81  6.67  5.30 999 1015.4  10.4   9.4   8.0 99.0
1999 06 11 08 314  8.4 10.4  1.80  6.67  5.34 999 1015.7  10.2   9.3   8.5 99.0
1999 06 11 09 316  8.2 10.9  1.84  6.67  5.27 999 1015.4  10.0   9.2   8.6 99.0
1999 06 11 10 307  8.2  9.6  1.60  6.25  5.18 999 1015.1  10.0   9.3   8.5 99.0
1999 06 11 11 308  6.3  7.4  1.53  6.67  5.23 999 1015.4   9.8   9.3   8.5 99.0
1999 06 11 12 306  5.6  6.6  1.48  6.67  5.40 999 1015.5   9.7   9.2   8.4 99.0
1999 06 11 13 296  6.7  8.2  1.51  6.25  5.37 999 1015.4   9.5   9.1   8.3 99.0
1999 06 11 14 300  6.8  8.2  1.50  6.25  5.24 999 1015.8   9.3   9.1   8.5 99.0
1999 06 11 15 292  5.8  7.1  1.36  6.25  5.06 999 1016.3   9.3   9.0   8.5 99.0
1999 06 11 16 299  5.8  6.7  1.33  6.67  5.23 999 1016.8   9.3   9.0   8.6 99.0
1999 06 11 17 294  3.6  5.5  1.21 14.29  5.17 999 1017.5   9.4   9.1   8.6 99.0
1999 06 11 18 302  4.5  5.2  1.25  6.25  5.12 999 1017.7   9.5   9.1   8.7 99.0
1999 06 11 19 294  4.0  4.8  1.16  6.25  5.21 999 1017.8   9.5   9.1   8.7 99.0
1999 06 11 20 283  4.9  5.8  1.15  5.88  5.28 999 1018.2   9.6   9.2   8.6 99.0
1999 06 11 21 298  3.3  4.0  1.07  5.88  5.07 999 1018.5   9.6   9.3   8.7 99.0
