YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 01 05 08  87  4.1  5.2  1.39 10.00  7.59 999 1026.5   9.5  11.7 999.0 99.0 99.00
2004 01 05 09  89  3.9  4.8  1.37 10.00  7.55 999 1026.6   9.0  11.4 999.0 99.0 99.00
2004 01 05 10 101  3.3  4.5  1.29 10.81  7.01 999 1026.6   8.8  11.4 999.0 99.0 99.00
2004 01 05 11  84  6.2  7.3  1.27 10.00  6.44 999 1026.6   8.9  11.4 999.0 99.0 99.00
2004 01 05 12 102  4.7  5.8  1.30 10.81  6.83 999 1025.9   8.5  11.4 999.0 99.0 99.00
2004 01 05 13  96  5.2  6.1  1.26 10.00  6.84 999 1025.3   8.4  11.5 999.0 99.0 99.00
2004 01 05 14  91  5.3  6.4  1.10 10.00  6.33 999 1025.5   8.3  11.5 999.0 99.0 99.00
2004 01 05 15  83  5.5  6.7  1.15 10.00  6.10 999 1025.8   8.3  11.5 999.0 99.0 99.00
2004 01 05 16  80  5.8  7.1  1.13 10.00  6.13 999 1026.2   8.4  11.5 999.0 99.0 99.00
2004 01 05 17  82  5.5  6.7  1.09 12.90  5.86 999 1026.2   8.4  11.5 999.0 99.0 99.00
2004 01 05 18  89  7.2  8.2  1.13 10.00  5.67 999 1026.2   8.5  11.6 999.0 99.0 99.00
2004 01 05 19  75  8.0  9.6  1.15  9.09  5.18 999 1026.2   9.2  11.7 999.0 99.0 99.00
2004 01 05 20  73  7.1  8.5  1.14  9.09  5.35 999 1025.4   9.8  11.7 999.0 99.0 99.00
2004 01 05 21  73  6.9  8.2  1.12  9.09  5.14 999 1024.3  10.2  11.8 999.0 99.0 99.00
2004 01 05 22  58  4.5  7.0  0.99  9.09  4.71 999 1023.5  10.6  11.8 999.0 99.0 99.00
2004 01 05 23  10  2.0  3.0  1.00  8.33  5.54 999 1023.5  10.5  11.8 999.0 99.0 99.00
2004 01 06 00  23  3.0  4.3  0.87  9.09  5.13 999 1023.0  11.0  11.8 999.0 99.0 99.00
2004 01 06 01 356  2.1  3.4  0.96 12.12  6.02 999 1023.1  11.0  11.7 999.0 99.0 99.00
2004 01 06 02 339  2.0  2.6  0.97  9.09  5.66 999 1022.6  10.9  11.7 999.0 99.0 99.00
2004 01 06 03  89  6.8  8.6  0.84  7.69  5.62 999 1022.3  10.6  11.7 999.0 99.0 99.00
2004 01 06 04  83  8.8 10.8  0.88  8.33  4.42 999 1021.7  10.8  11.8 999.0 99.0 99.00
2004 01 06 05  90 10.0 12.1  0.81  7.69  4.13 999 1021.0  11.0  11.7 999.0 99.0 99.00
2004 01 06 06  84  9.6 11.0  0.83  9.09  3.82 999 1020.7  10.4  11.8 999.0 99.0 99.00
2004 01 06 07  79 10.1 11.7  0.93  3.57  3.82 999 1021.0  10.4  11.8 999.0 99.0 99.00
2004 01 06 08  85  9.4 11.5  0.93  3.85  3.81 999 1020.9  10.2  11.9 999.0 99.0 99.00
2004 01 06 09  88  8.4 10.2  0.92  4.00  3.92 999 1020.9  10.6  12.0 999.0 99.0 99.00
2004 01 06 10  84  6.9  8.3  0.75  3.70  3.55 999 1021.1  10.1  12.0 999.0 99.0 99.00
2004 01 06 11  76  9.8 11.2  0.78  3.57  3.53 999 1019.9  10.0  12.1 999.0 99.0 99.00
2004 01 06 12  85  9.7 11.2  0.82  3.57  3.51 999 1018.9   9.8  12.1 999.0 99.0 99.00
2004 01 06 13  82  9.9 11.8  0.83  3.70  3.47 999 1017.7   9.8  12.1 999.0 99.0 99.00
2004 01 06 14  84 11.6 14.1  0.90  3.85  3.43 999 1016.8   9.8  12.2 999.0 99.0 99.00
2004 01 06 15  90 10.0 11.7  0.90  3.70  3.46 999 1017.4   9.6  12.2 999.0 99.0 99.00
2004 01 06 16  84 10.1 11.7  0.89  3.70  3.60 999 1017.5   9.4  12.2 999.0 99.0 99.00
2004 01 06 17  90  9.1 10.8  0.82  3.57  3.50 999 1018.2   9.6  12.2 999.0 99.0 99.00
2004 01 06 18  89  9.6 11.1  0.81  3.45  3.38 999 1017.7  10.0  12.3 999.0 99.0 99.00
2004 01 06 19  92  9.6 11.4  0.81  3.70  3.33 999 1017.3  10.0  12.3 999.0 99.0 99.00
2004 01 06 20  95  9.5 11.4  0.73  3.33  3.35 999 1015.7  10.4  12.3 999.0 99.0 99.00
2004 01 06 21  94  9.6 11.3  0.88  3.45  3.59 999 1014.6  10.6  12.3 999.0 99.0 99.00
2004 01 06 22 107  9.7 11.5  0.87  3.57  3.34 999 1014.3  11.0  12.3 999.0 99.0 99.00
2004 01 06 23 108  8.0 11.0  0.94  3.45  3.46 999 1014.8  11.1  12.3 999.0 99.0 99.00
2004 01 07 01 102  6.1  7.4  0.84 13.79  4.03 999 1015.5  11.6  12.3 999.0 99.0 99.00
2004 01 07 02 105  4.6  5.4  0.84  4.35  3.82 999 1015.4  11.3  12.3 999.0 99.0 99.00
2004 01 07 03 136  6.3  8.3  0.92 14.81  4.10 999 1014.8  12.2  12.3 999.0 99.0 99.00
2004 01 07 04 159 10.2 11.7  1.28  5.00  3.99 999 1014.8  12.4  12.3 999.0 99.0 99.00
2004 01 07 05 157  8.7 10.7  1.31  4.35  4.15 999 1014.6  12.0  12.3 999.0 99.0 99.00
2004 01 07 06 158  6.8  8.0  1.41  5.00  4.24 999 1015.0  11.8  12.3 999.0 99.0 99.00
2004 01 07 07 157 10.3 12.0  1.41  5.00  4.34 999 1015.3  12.3  12.3 999.0 99.0 99.00
2004 01 07 08 138  9.4 11.8  1.62  5.00  4.52 999 1013.4  11.9  12.3 999.0 99.0 99.00
2004 01 07 09 134  8.1 10.4  1.31  5.26  4.28 999 1013.0  12.1  12.3 999.0 99.0 99.00
2004 01 07 10 154  8.2 10.2  1.55  5.56  4.57 999 1014.0  12.7  12.3 999.0 99.0 99.00
2004 01 07 11 148  9.5 11.7  1.64  5.56  4.57 999 1014.3  11.8  12.4 999.0 99.0 99.00
2004 01 07 12 145  9.4 11.1  1.72  5.56  4.78 999 1013.7  12.1  12.4 999.0 99.0 99.00
2004 01 07 13 156 10.5 12.7  2.01  5.88  4.94 999 1013.2  12.1  12.4 999.0 99.0 99.00
2004 01 07 14 160 11.8 15.1  2.18  5.88  5.06 999 1013.7  11.6  12.4 999.0 99.0 99.00
2004 01 07 15 159 10.9 13.4  2.38  6.25  5.37 999 1014.0  11.7  12.5 999.0 99.0 99.00
2004 01 07 16 153 10.8 13.5  2.62  6.25  5.72 999 1014.8  11.9  12.5 999.0 99.0 99.00
2004 01 07 17 158 12.3 14.5  2.88  6.67  6.02 999 1015.0  12.1  12.5 999.0 99.0 99.00
2004 01 07 18 165 10.8 13.3  2.65  6.67  5.73 999 1015.9  12.5  12.6 999.0 99.0 99.00
2004 01 07 19 164 11.7 14.9  2.76  7.14  5.74 999 1016.1  12.4  12.6 999.0 99.0 99.00
2004 01 07 20 158 11.3 14.4  2.92  6.25  6.00 999 1015.7  12.6  12.6 999.0 99.0 99.00
2004 01 07 21 154 11.3 13.7  2.80  6.67  5.67 999 1015.3  12.9  12.6 999.0 99.0 99.00
2004 01 07 22 147 11.3 13.7  2.85  7.14  5.81 999 1015.3  12.2  12.5 999.0 99.0 99.00
2004 01 07 23 147 11.5 13.9  2.79  6.67  5.78 999 1015.3  12.4  12.5 999.0 99.0 99.00
2004 01 08 00 129  7.7 11.9  2.68  7.69  5.86 999 1017.1  12.4  12.5 999.0 99.0 99.00
2004 01 08 01 144 11.9 14.2  2.44  6.67  5.69 999 1016.8  12.2  12.6 999.0 99.0 99.00
2004 01 08 02 151 11.5 14.7  2.58  7.14  5.46 999 1016.7  12.4  12.6 999.0 99.0 99.00
2004 01 08 03 148 11.7 14.4  2.53  7.14  5.51 999 1016.9  11.7  12.6 999.0 99.0 99.00
2004 01 08 04 154 12.2 14.4  2.47  6.67  5.37 999 1016.8  12.2  12.6 999.0 99.0 99.00
2004 01 08 05 149 10.3 12.1  2.55  8.33  5.59 999 1016.9  11.9  12.5 999.0 99.0 99.00
2004 01 08 06 135  9.7 12.8  2.26  7.14  5.40 999 1016.3  12.8  12.6 999.0 99.0 99.00
2004 01 08 07 150 11.8 13.9  2.31  6.67  5.28 999 1016.3  12.9  12.5 999.0 99.0 99.00
2004 01 08 08 159 12.2 14.6  2.53  7.69  5.51 999 1017.5  12.2  12.4 999.0 99.0 99.00
2004 01 08 09 153 12.1 14.4  2.68  6.67  5.52 999 1017.2  12.3  12.4 999.0 99.0 99.00
2004 01 08 10 149 11.6 13.7  2.39  6.67  5.51 999 1017.6  12.1  12.4 999.0 99.0 99.00
2004 01 08 11 150 11.0 13.7  2.38  7.69  5.55 999 1017.5  13.3  12.5 999.0 99.0 99.00
2004 01 08 12 150  9.9 11.8  2.57  7.14  5.75 999 1017.2  13.2  12.5 999.0 99.0 99.00
2004 01 08 13 121  8.1  9.7  2.47  7.14  5.79 999 1016.7  12.3  12.5 999.0 99.0 99.00
2004 01 08 14 135  8.5 11.1  2.38  7.14  6.12 999 1017.2  12.8  12.5 999.0 99.0 99.00
2004 01 08 15 138  8.7 11.0  2.39  6.67  6.00 999 1017.1  13.3  12.5 999.0 99.0 99.00
2004 01 08 16 144  7.4  8.9  2.38 12.90  6.05 999 1017.6  12.9  12.5 999.0 99.0 99.00
2004 01 08 17 154  5.6  6.7  2.18 11.43  6.00 999 1018.6  13.0  12.5 999.0 99.0 99.00
2004 01 08 18 155  6.6  8.1  2.03 12.12  6.12 999 1018.9  13.9  12.5 999.0 99.0 99.00
2004 01 08 19 151  6.1  8.1  2.22 12.90  6.72 999 1018.8  13.3  12.5 999.0 99.0 99.00
2004 01 08 20 156  7.6 10.2  1.97 12.12  5.92 999 1018.1  13.4  12.5 999.0 99.0 99.00
2004 01 08 21 153  7.5  8.9  2.27 12.90  6.76 999 1017.8  13.7  12.5 999.0 99.0 99.00
2004 01 08 22 142  6.4  7.8  2.11 12.12  6.33 999 1017.6  13.4  12.5 999.0 99.0 99.00
2004 01 08 23 153  6.5  7.7  2.01 12.90  6.36 999 1017.8  13.2  12.5 999.0 99.0 99.00
2004 01 09 00 151  7.1  8.3  2.11 12.12  6.49 999 1017.8  13.2  12.5 999.0 99.0 99.00
2004 01 09 01 154  7.8  9.1  2.08 12.12  6.13 999 1017.6  13.0  12.5 999.0 99.0 99.00
2004 01 09 02 148  8.2 10.2  2.21 12.12  6.26 999 1017.4  12.9  12.5 999.0 99.0 99.00
2004 01 09 03 137  9.6 11.8  2.22 11.43  6.03 999 1016.7  13.0  12.5 999.0 99.0 99.00
2004 01 09 04 146 10.4 12.2  2.17 11.43  5.62 999 1016.5  13.0  12.4 999.0 99.0 99.00
2004 01 09 05 148 11.1 13.3  2.32 11.43  5.66 999 1016.8  13.2  12.4 999.0 99.0 99.00
2004 01 09 06 135 10.5 12.3  2.32 12.90  5.73 999 1017.0  13.1  12.5 999.0 99.0 99.00
2004 01 09 07 139 10.4 13.0  2.13 11.43  5.44 999 1016.9  13.0  12.5 999.0 99.0 99.00
2004 01 09 08 142 10.0 11.9  2.11 11.43  5.53 999 1016.8  12.9  12.5 999.0 99.0 99.00
2004 01 09 09 153 10.6 13.3  2.06  7.14  5.39 999 1017.0  13.1  12.5 999.0 99.0 99.00
2004 01 09 10 151 10.3 12.3  2.12  6.25  5.23 999 1016.9  12.8  12.5 999.0 99.0 99.00
2004 01 09 11 146 10.9 12.7  2.17  7.14  5.33 999 1016.9  13.0  12.5 999.0 99.0 99.00
2004 01 09 12 142 11.2 13.5  2.54  6.67  5.73 999 1016.2  13.0  12.5 999.0 99.0 99.00
2004 01 09 13 144 13.1 15.6  2.39  6.67  5.42 999 1016.1  13.3  12.5 999.0 99.0 99.00
2004 01 09 14 147 12.9 14.9  2.91  7.14  5.96 999 1016.5  13.3  12.5 999.0 99.0 99.00
2004 01 09 15 146 13.7 16.4  2.94  7.14  5.91 999 1016.6  13.4  12.5 999.0 99.0 99.00
2004 01 09 16 149 13.2 16.3  3.24  7.69  6.08 999 1016.9  13.4  12.5 999.0 99.0 99.00
2004 01 09 17 155 12.7 16.1  3.48  7.69  6.36 999 1017.9  12.9  12.5 999.0 99.0 99.00
2004 01 09 18 158 11.6 14.6  3.77  8.33  6.80 999 1019.2  12.5  12.5 999.0 99.0 99.00
2004 01 09 19 162 10.5 13.3  3.69  8.33  6.70 999 1019.8  12.5  12.5 999.0 99.0 99.00
2004 01 09 20 170 11.0 13.6  3.98 10.00  7.05 999 1019.3  12.5  12.5 999.0 99.0 99.00
2004 01 09 21 207  5.7  7.5  3.94 10.00  7.35 999 1019.9  12.0  12.5 999.0 99.0 99.00
2004 01 09 22 191  2.9  4.3  3.40  9.09  7.01 999 1020.1  12.0  12.5 999.0 99.0 99.00
2004 01 09 23 145  4.0  5.0  3.12 11.43  7.20 999 1020.3  12.0  12.5 999.0 99.0 99.00
2004 01 10 00 141  5.8  7.0  2.99 11.43  6.90 999 1020.7  12.4  12.5 999.0 99.0 99.00
2004 01 10 01 157  4.9  5.8  2.70 10.81  7.04 999 1021.2  12.6  12.5 999.0 99.0 99.00
2004 01 10 02 158  6.0  6.9  2.69 11.43  6.99 999 1021.4  12.6  12.5 999.0 99.0 99.00
2004 01 10 03 158  6.8  8.0  2.51 11.43  7.02 999 1021.7  12.6  12.5 999.0 99.0 99.00
2004 01 10 04 151  4.9  5.7  2.60 10.81  7.22 999 1022.0  12.6  12.5 999.0 99.0 99.00
2004 01 10 05 149  4.3  5.3  2.55 10.00  7.24 999 1022.2  12.5  12.5 999.0 99.0 99.00
2004 01 10 06 169  2.8  4.1  2.69 11.43  7.59 999 1023.0  12.5  12.5 999.0 99.0 99.00
2004 01 10 07 194  1.6  2.2  2.39 10.81  7.15 999 1022.7  12.5  12.4 999.0 99.0 99.00
2004 01 10 08  75  0.5  1.4  2.16 10.81  7.14 999 1022.5  12.4  12.4 999.0 99.0 99.00
2004 01 10 09  87  2.4  3.6  2.54 10.00  7.79 999 1021.7  12.4  12.4 999.0 99.0 99.00
