#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 06 05 14 00 315  7.1  8.9  1.48 12.90  5.66 286 1015.4  12.7  12.8 999.0 99.0 99.00
2007 06 05 15 00 311  7.8  9.3  1.52 12.90  5.71 258 1015.7  12.8  12.7 999.0 99.0 99.00
2007 06 05 16 00 309  6.6  8.1  1.44 12.12  5.47 279 1015.9  12.8  12.5 999.0 99.0 99.00
2007 06 05 17 00 308  7.0  8.4  1.43 12.90  5.87 275 1015.8  12.7  12.5 999.0 99.0 99.00
2007 06 05 18 00 305  6.9  8.0  1.40 12.12  6.18 281 1016.3  12.8  12.7 999.0 99.0 99.00
2007 06 05 19 00 306  7.3  8.6  1.35 12.12  5.60 288 1016.4  12.9  12.6 999.0 99.0 99.00
2007 06 05 20 00 304  6.3  8.0  1.40 12.12  5.58 277 1016.6  12.9  12.7 999.0 99.0 99.00
2007 06 05 21 00 302  7.3  8.9  1.38 12.12  5.52 297 1016.5  13.0  12.8 999.0 99.0 99.00
2007 06 05 22 00 293  8.1  9.8  1.44 12.12  5.55 288 1016.4  13.2  12.9 999.0 99.0 99.00
2007 06 05 23 00 299  8.2  9.4  1.47 12.12  5.56 291 1016.3  13.3  12.7 999.0 99.0 99.00
2007 06 06 00 00 298  7.5  9.0  1.48 11.43  5.14 287 1016.1  13.3  12.8 999.0 99.0 99.00
2007 06 06 01 00 303  8.2  9.9  1.49 11.43  5.33 288 1015.9  13.4  12.8 999.0 99.0 99.00
2007 06 06 02 00 302  9.2 11.1  1.49 11.43  5.15 281 1015.2  13.3  12.8 999.0 99.0 99.00
2007 06 06 03 00 305  9.2 11.2  1.57 11.43  4.96 291 1015.2  13.2  12.8 999.0 99.0 99.00
2007 06 06 04 00 313 10.1 11.9  1.54 10.00  4.93 290 1015.4  13.0  12.7 999.0 99.0 99.00
2007 06 06 05 00 317  9.9 11.9  1.63 11.43  5.17 290 1015.7  12.7  12.8 999.0 99.0 99.00
2007 06 06 06 00 320  9.7 11.0  1.69 12.12  4.97 276 1016.2  12.6  12.4 999.0 99.0 99.00
2007 06 06 07 00 320 11.1 13.4  1.75 11.43  4.97 275 1016.2  12.5  12.4 999.0 99.0 99.00
2007 06 06 08 00 319 10.6 12.3  1.75 11.43  5.04 283 1016.3  12.4  12.3 999.0 99.0 99.00
2007 06 06 09 00 324 10.7 12.4  1.75 12.12  5.12 264 1016.1  12.2  12.1 999.0 99.0 99.00
2007 06 06 10 00 329 11.2 13.1  1.72 12.12  4.90 265 1015.7  12.1  12.0 999.0 99.0 99.00
2007 06 06 11 00 331  9.7 11.8  1.81  5.26  5.09 292 1015.8  11.9  11.9 999.0 99.0 99.00
2007 06 06 12 00 328 10.2 12.1  1.72  4.76  4.93 295 1016.2  11.8  11.8 999.0 99.0 99.00
2007 06 06 13 00 331  9.1 11.0  1.74 11.43  5.05 261 1016.5  11.7  11.8 999.0 99.0 99.00
2007 06 06 14 00 333  9.7 11.5  1.69 11.43  5.58 271 1017.1  11.9  11.8 999.0 99.0 99.00
2007 06 06 15 00 320 11.2 13.2  1.71 12.12  5.08 268 1016.9  11.8  11.8 999.0 99.0 99.00
2007 06 06 16 00 318 10.6 12.5  1.85 10.81  5.14 280 1017.3  11.8  11.7 999.0 99.0 99.00
2007 06 06 17 00 325 10.2 12.7  1.74 10.81  5.10 290 1017.6  11.8  11.7 999.0 99.0 99.00
2007 06 06 18 00 323 11.6 13.4  1.88 11.43  5.39 284 1017.8  11.9  11.7 999.0 99.0 99.00
2007 06 06 19 00 322 10.0 11.8  1.92 10.00  5.31 278 1018.2  12.0  11.7 999.0 99.0 99.00
2007 06 06 20 00 323 11.1 13.3  1.87 10.81  5.30 292 1018.0  12.2  11.7 999.0 99.0 99.00
2007 06 06 21 00 320 11.5 13.6  2.12 10.00  5.41 286 1018.0  12.2  11.7 999.0 99.0 99.00
2007 06 06 22 00 322 11.6 13.9  2.21 10.00  5.26 284 1017.9  12.2  11.7 999.0 99.0 99.00
2007 06 06 23 00 328 12.3 14.0  2.23  5.88  5.35 287 1017.7  12.3  11.8 999.0 99.0 99.00
2007 06 07 00 00 321 11.7 14.2  2.19 10.00  5.50 273 1017.6  12.3  11.9 999.0 99.0 99.00
2007 06 07 01 00 319 10.3 12.9  2.23  6.25  5.35 287 1017.5  12.3  11.7 999.0 99.0 99.00
2007 06 07 02 00 320 10.5 12.6  2.28  6.67  5.34 301 1017.2  12.3  11.6 999.0 99.0 99.00
2007 06 07 03 00 326 11.3 13.2  2.30  6.25  5.58 291 1017.3  12.2  11.5 999.0 99.0 99.00
2007 06 07 04 00 333 10.7 13.0  2.36  6.67  5.58 290 1017.1  11.9  11.3 999.0 99.0 99.00
2007 06 07 05 00 332 10.6 13.5  2.38  6.67  5.55 284 1017.2  11.7  11.2 999.0 99.0 99.00
2007 06 07 06 00 336 10.7 12.7  2.41  7.69  5.63 287 1017.0  11.6  11.0 999.0 99.0 99.00
2007 06 07 07 00 335 10.7 12.7  2.42  7.14  5.68 282 1016.8  11.4  10.8 999.0 99.0 99.00
2007 06 07 08 00 335 10.2 11.9  2.45  7.69  5.63 285 1016.3  11.2  10.6 999.0 99.0 99.00
2007 06 07 09 00 330  9.9 11.7  2.01  7.14  5.48 283 1016.1  11.0  10.5 999.0 99.0 99.00
2007 06 07 10 00 336  7.9  9.3  2.11  7.14  5.58 288 1016.2  10.9  10.5 999.0 99.0 99.00
2007 06 07 11 00 325  8.2  9.8  1.85  7.14  5.59 283 1016.3  10.8  10.5 999.0 99.0 99.00
2007 06 07 12 00 336  7.8  9.7  1.89  7.14  5.59 292 1016.0  10.9  10.4 999.0 99.0 99.00
2007 06 07 13 00 334  8.2  9.5  1.72  7.69  5.41 279 1015.8  10.8  10.4 999.0 99.0 99.00
2007 06 07 14 00 339  8.2 10.2  1.78  6.67  5.46 304 1016.2  11.0  10.4 999.0 99.0 99.00
2007 06 07 15 00 340  6.9  8.1  1.88  6.25  5.41 298 1016.5  10.9  10.4 999.0 99.0 99.00
2007 06 07 16 00 334  7.6  9.4  1.70  7.69  5.50 288 1016.5  10.8  10.4 999.0 99.0 99.00
2007 06 07 17 00 335  7.6 10.0  1.69  7.14  5.41 289 1016.7  10.8  10.4 999.0 99.0 99.00
2007 06 07 18 00 330  7.6  9.3  1.59  7.14  5.34 285 1016.6  10.9  10.4 999.0 99.0 99.00
2007 06 07 19 00 326  6.3  7.3  1.61  6.67  5.38 289 1016.9  11.2  10.5 999.0 99.0 99.00
2007 06 07 20 00 321  6.6  7.8  1.56  7.14  5.57 288 1016.7  11.2  10.6 999.0 99.0 99.00
2007 06 07 21 00 318  7.7  9.0  1.71  7.14  5.55 290 1016.1  11.2  10.7 999.0 99.0 99.00
2007 06 07 22 00 319  8.2 10.1  1.70  6.67  5.33 295 1015.9  11.3  10.7 999.0 99.0 99.00
2007 06 07 23 00 318  8.1  9.6  1.66  7.69  5.27 291 1015.5  11.4  10.7 999.0 99.0 99.00
2007 06 08 00 00 323  7.8  9.4  1.79  7.14  5.63 290 1015.4  11.4  10.7 999.0 99.0 99.00
2007 06 08 01 00 324  7.0  8.2  1.69  9.09  5.52 275 1015.1  11.5  10.7 999.0 99.0 99.00
2007 06 08 02 00 324  7.9  9.2  1.77  8.33  5.59 292 1014.5  11.6  10.6 999.0 99.0 99.00
2007 06 08 03 00 323  7.6  9.3  1.71  7.14  5.40 291 1014.5  11.5  10.4 999.0 99.0 99.00
2007 06 08 04 00 319  7.4  8.8  1.75  6.25  5.26 301 1014.3  11.4  10.4 999.0 99.0 99.00
2007 06 08 05 00 316  7.1  8.3  1.93  7.14  5.77 292 1014.3  11.2  10.3 999.0 99.0 99.00
2007 06 08 06 00 325  8.1 10.1  1.87  6.67  5.47 301 1014.4  11.2  10.3 999.0 99.0 99.00
2007 06 08 07 00 328  7.2  8.2  1.88  7.69  5.59 292 1014.5  11.0  10.2 999.0 99.0 99.00
2007 06 08 08 00 323  6.2  7.6  1.83  7.69  5.64 301 1014.3  10.9  10.2 999.0 99.0 99.00
2007 06 08 09 00 325  7.5  9.8  1.91  7.14  5.82 303 1014.0  10.9  10.2 999.0 99.0 99.00
2007 06 08 10 00 323  8.4 10.4  1.77  6.67  5.50 302 1014.1  10.8  10.1 999.0 99.0 99.00
2007 06 08 11 00 326  6.8  8.7  1.71  7.69  5.63 305 1013.8  10.7  10.1 999.0 99.0 99.00
2007 06 08 12 00 324  6.6  8.1  1.78  8.33  5.61 282 1013.6  10.3  10.1 999.0 99.0 99.00
2007 06 08 13 00 329  6.5  8.5  1.86  8.33  5.77 287 1014.0  10.4  10.1 999.0 99.0 99.00
2007 06 08 14 00 320  6.3  7.9  1.79  7.69  5.74 304 1014.4  10.2  10.0 999.0 99.0 99.00
2007 06 08 15 00 322  5.5  6.8  1.71  8.33  5.70 288 1014.7  10.2  10.0 999.0 99.0 99.00
2007 06 08 16 00 341  4.7  5.6  1.70  8.33  5.74 293 1015.3   9.6  10.0 999.0 99.0 99.00
2007 06 08 17 00 322  5.4  6.6  1.70  7.69  5.86 297 1015.3   9.5  10.0 999.0 99.0 99.00
2007 06 08 18 00 341  3.4  4.8  1.66  7.69  5.94 283 1015.3   9.8  10.1 999.0 99.0 99.00
2007 06 08 19 00 347  2.0  2.7  1.50  8.33  5.92 286 1015.5  10.0  10.2 999.0 99.0 99.00
2007 06 08 20 00 324  2.4  3.3  1.45  8.33  5.98 292 1015.5  10.2  10.4 999.0 99.0 99.00
2007 06 08 21 00 307  3.2  3.9  1.67  9.09  6.43 293 1015.3  10.6  10.6 999.0 99.0 99.00
2007 06 08 22 00 327  4.2  5.0  1.58  8.33  6.22 288 1015.2  10.8  10.5 999.0 99.0 99.00
2007 06 08 23 00 319  5.9  7.7  1.58  8.33  6.29 301 1014.6  10.6  10.4 999.0 99.0 99.00
2007 06 09 00 00 324  5.9  7.2  1.48  7.69  5.91 295 1014.3  10.5  10.2 999.0 99.0 99.00
2007 06 09 01 00 321  6.9  8.2  1.56  8.33  6.02 295 1013.8  10.1  10.2 999.0 99.0 99.00
2007 06 09 02 00 329  6.6  8.3  1.57  7.69  5.67 300 1013.6  10.4  10.2 999.0 99.0 99.00
2007 06 09 03 00 316  4.7  5.9  1.52  8.33  5.76 293 1013.7  10.8  10.2 999.0 99.0 99.00
2007 06 09 04 00 321  4.2  5.1  1.47  9.09  5.92 286 1013.7  10.8  10.1 999.0 99.0 99.00
2007 06 09 05 00 309  5.0  5.8  1.63  8.33  5.97 289 1013.6  10.8  10.1 999.0 99.0 99.00
2007 06 09 06 00 322  4.3  5.2  1.61  7.69  5.80 297 1014.0  10.8  10.0 999.0 99.0 99.00
2007 06 09 07 00 322  3.9  4.6  1.82  8.33  5.99 281 1013.6  10.7  10.0 999.0 99.0 99.00
2007 06 09 08 00 328  5.8  6.8  2.00  8.33  6.13 284 1013.6  10.9   9.9 999.0 99.0 99.00
2007 06 09 09 00 335  6.0  7.4  2.00  7.69  6.17 297 1013.5  10.9   9.9 999.0 99.0 99.00
2007 06 09 10 00 332  2.1  3.3  1.96  8.33  5.92 295 1013.2  10.5   9.9 999.0 99.0 99.00
2007 06 09 11 00 328  5.1  6.2  1.87  8.33  5.75 291 1013.3  10.5   9.9 999.0 99.0 99.00
2007 06 09 12 00 332  6.0  7.1  1.90  8.33  5.88 290 1013.3  10.6   9.9 999.0 99.0 99.00
2007 06 09 13 00 322  5.7  6.9  1.88  7.14  6.01 296 1013.5  10.6   9.9 999.0 99.0 99.00
2007 06 09 14 00 336  7.0  8.9  1.89  7.69  5.86 299 1014.3  10.8   9.9 999.0 99.0 99.00
2007 06 09 15 00 326  7.2  8.5  1.98  7.14  5.67 303 1014.2  10.8   9.9 999.0 99.0 99.00
2007 06 09 16 00 327  6.1  7.2  1.96  7.14  5.74 295 1014.7  10.9   9.9 999.0 99.0 99.00
2007 06 09 17 00 327  5.6  6.8  1.91  8.33  5.75 299 1015.4  10.9  10.0 999.0 99.0 99.00
2007 06 09 18 00 317  5.8  7.4  1.75  7.69  5.70 302 1015.4  10.9  10.1 999.0 99.0 99.00
2007 06 09 19 00 320  7.7  9.0  1.74  7.69  5.79 299 1015.6  11.2  10.2 999.0 99.0 99.00
2007 06 09 20 00 318  6.1  7.4  1.62  7.69  5.51 289 1015.8  11.2  10.3 999.0 99.0 99.00
2007 06 09 21 00 313  6.4  7.4  1.56  7.14  5.45 302 1015.6  11.7  10.5 999.0 99.0 99.00
2007 06 09 22 00 314  6.3  7.4  1.64  7.14  5.67 302 1015.7  11.7  10.6 999.0 99.0 99.00
2007 06 09 23 00 320  6.7  7.9  1.75  6.25  5.70 299 1015.6  11.9  10.6 999.0 99.0 99.00
2007 06 10 00 00 319  6.9  8.4  1.65  6.25  5.45 305 1015.0  11.9  10.7 999.0 99.0 99.00
2007 06 10 01 00 325  6.6  7.7  1.68  7.14  5.60 305 1014.8  12.3  10.7 999.0 99.0 99.00
2007 06 10 02 00 330  6.2  8.0  1.71  6.67  5.37 307 1014.4  12.3  10.7 999.0 99.0 99.00
2007 06 10 03 00 329  7.4  8.7  1.81  6.67  5.46 303 1014.0  11.9  10.7 999.0 99.0 99.00
2007 06 10 04 00 324  8.6 10.1  1.85  6.25  5.23 317 1013.5  11.6  10.6 999.0 99.0 99.00
2007 06 10 05 00 323  9.0 10.2  1.71  5.88  5.25 306 1013.5  11.8  10.6 999.0 99.0 99.00
2007 06 10 06 00 329  8.4 10.0  1.69  6.25  5.26 314 1013.8  11.7  10.6 999.0 99.0 99.00
2007 06 10 07 00 333  8.0  9.3  1.66  5.88  5.01 306 1013.9  11.6  10.6 999.0 99.0 99.00
2007 06 10 08 00 330  8.5 10.2  1.78  5.88  5.17 309 1013.4  11.8  10.5 999.0 99.0 99.00
2007 06 10 10 00 337  7.7  9.3  1.68  5.88  5.01 313 1013.1  11.7  10.4 999.0 99.0 99.00
2007 06 10 12 00 324  8.5  9.6  1.55  5.56  4.86 312 1012.7  11.7  10.4 999.0 99.0 99.00
2007 06 10 13 00 333  7.3  9.1  1.49  5.26  4.94 307 1013.1  11.6  10.4 999.0 99.0 99.00
2007 06 10 14 00 329  7.7  9.0  1.50  5.56  4.64 315 1013.1  11.4  10.4 999.0 99.0 99.00
2007 06 10 15 00 330  8.0  9.4  1.33  5.00  4.68 315 1013.6  11.3  10.4 999.0 99.0 99.00
2007 06 10 16 00 327  7.4  8.6  1.46  5.56  4.92 311 1013.8  11.4  10.4 999.0 99.0 99.00
2007 06 10 17 00 325  7.5  9.1  1.39  5.56  4.76 306 1014.2  11.3  10.5 999.0 99.0 99.00
2007 06 10 18 00 329  8.0  9.2  1.32  5.00  4.52 300 1014.2  11.6  10.6 999.0 99.0 99.00
2007 06 10 19 00 326  7.4  8.9  1.53  5.56  4.77 306 1014.0  11.9  10.7 999.0 99.0 99.00
2007 06 10 20 00 318  8.8 10.2  1.66  5.56  4.84 306 1013.7  11.9  10.7 999.0 99.0 99.00
2007 06 10 21 00 322  8.9 10.5  1.53  5.56  4.67 308 1013.6  12.0  10.8 999.0 99.0 99.00
2007 06 10 22 00 317 10.1 11.8  1.55  5.26  4.87 300 1013.4  12.1  10.8 999.0 99.0 99.00
2007 06 10 23 00 318  8.6  9.9  1.78  5.56  4.96 311 1013.1  12.0  10.8 999.0 99.0 99.00
2007 06 11 00 00 324 10.3 12.1  1.91  5.56  5.09 303 1012.5  12.2  10.8 999.0 99.0 99.00
2007 06 11 01 00 318 10.5 12.5  1.93  6.67  5.19 305 1011.7  12.2  10.8 999.0 99.0 99.00
2007 06 11 02 00 323 10.6 13.7  2.14  6.67  5.35 311 1011.5  12.2  10.7 999.0 99.0 99.00
2007 06 11 03 00 321 11.8 13.7  2.30  7.14  5.55 302 1011.1  12.0  10.7 999.0 99.0 99.00
2007 06 11 04 00 321 13.4 16.2  2.46  6.67  5.57 308 1010.5  11.8  10.6 999.0 99.0 99.00
2007 06 11 05 00 325 12.7 15.8  2.84  7.14  5.70 293 1010.1  11.7  10.4 999.0 99.0 99.00
2007 06 11 06 00 340 10.4 13.4  2.79  7.14  5.72 303 1010.8  11.6  10.3 999.0 99.0 99.00
2007 06 11 07 00 325 10.0 12.0  2.83  8.33  6.08 303 1010.3  11.4  10.3 999.0 99.0 99.00
2007 06 11 08 00 331  9.2 10.6  3.03  8.33  6.38 301 1009.8  11.3  10.4 999.0 99.0 99.00
2007 06 11 09 00 335  8.4 10.2  3.10 10.00  6.86 294 1009.7  11.1  10.4 999.0 99.0 99.00
2007 06 11 10 00 336  6.8  8.4  2.99  9.09  6.88 302 1009.7  11.0  10.3 999.0 99.0 99.00
2007 06 11 12 00 347  6.0  7.4  3.10 10.81  7.40 293 1009.8  10.8  10.2 999.0 99.0 99.00
2007 06 11 13 00 347  6.3  7.5  3.30 10.00  7.45 289 1009.8  10.7  10.2 999.0 99.0 99.00
2007 06 11 14 00 335  6.7  8.0  3.58 12.90  7.79 293 1010.5  10.9  10.2 999.0 99.0 99.00
2007 06 11 15 00 342  7.7  9.5  3.36 10.00  7.69 297 1011.1  11.0  10.2 999.0 99.0 99.00
2007 06 11 16 00 334  9.1 11.3  3.19 12.90  7.31 287 1011.5  11.1  10.2 999.0 99.0 99.00
2007 06 11 17 00 330 10.5 13.1  3.54 12.90  7.40 292 1011.6  11.2  10.3 999.0 99.0 99.00
2007 06 11 18 00 328 10.7 13.1  3.25  8.33  7.08 300 1011.7  11.0  10.3 999.0 99.0 99.00
2007 06 11 19 00 333  9.6 11.5  3.44  9.09  7.25 299 1011.9  11.0  10.3 999.0 99.0 99.00
2007 06 11 20 00 331 10.0 12.5  3.21 11.43  6.92 291 1011.9  11.1  10.3 999.0 99.0 99.00
2007 06 11 21 00 333  9.4 12.5  3.31 10.00  6.91 293 1012.5  11.1  10.3 999.0 99.0 99.00
2007 06 11 22 00 334  9.6 11.5  3.34 12.12  6.91 290 1012.6  11.3  10.3 999.0 99.0 99.00
2007 06 11 23 00 327 11.9 14.1  3.52 11.43  7.00 292 1012.0  11.4  10.3 999.0 99.0 99.00
2007 06 12 00 00 325 11.4 13.8  3.33 10.81  6.68 297 1012.0  11.6  10.4 999.0 99.0 99.00
2007 06 12 01 00 327 10.0 12.2  3.40 10.81  6.92 296 1012.0  11.5  10.4 999.0 99.0 99.00
2007 06 12 02 00 326 11.7 13.8  3.60 10.00  6.84 293 1011.5  11.5  10.4 999.0 99.0 99.00
2007 06 12 03 00 333 13.0 16.0  3.75 10.00  6.86 296 1011.3  11.5  10.3 999.0 99.0 99.00
2007 06 12 04 00 325 12.9 16.0  3.73 10.00  6.80 304 1011.2  11.3  10.2 999.0 99.0 99.00
2007 06 12 05 00 331 11.6 14.7  3.63 10.00  6.78 298 1012.1  11.2  10.1 999.0 99.0 99.00
2007 06 12 06 00 331 10.7 13.7  3.87  9.09  7.19 290 1012.8  11.0  10.1 999.0 99.0 99.00
2007 06 12 07 00 330 10.6 13.1  3.45  8.33  6.91 296 1012.8  10.9  10.0 999.0 99.0 99.00
2007 06 12 08 00 326  9.9 12.2  3.21  8.33  6.81 301 1013.2  10.9  10.0 999.0 99.0 99.00
2007 06 12 09 00 333  8.6  9.9  2.93 10.00  6.84 291 1013.3  10.8   9.9 999.0 99.0 99.00
2007 06 12 10 00 335  6.5  8.0  2.82  9.09  6.91 295 1013.5  10.7   9.9 999.0 99.0 99.00
2007 06 12 11 00 343  7.9  9.3  3.03 10.00  6.93 294 1013.4  10.8   9.9 999.0 99.0 99.00
2007 06 12 12 00 358  5.1  6.6  3.02  9.09  7.12 288 1014.1  10.4   9.9 999.0 99.0 99.00
2007 06 12 13 00 347  5.5  7.0  2.88  9.09  7.14 299 1014.5  10.4   9.9 999.0 99.0 99.00
2007 06 12 14 00 351  4.6  5.7  2.80  8.33  6.93 298 1015.2  10.6   9.9 999.0 99.0 99.00
2007 06 12 15 00 348  3.5  4.5  2.86  9.09  7.08 296 1015.4  10.7   9.9 999.0 99.0 99.00
2007 06 12 16 00 343  5.5  7.1  2.95 12.90  7.09 302 1016.0  10.7   9.9 999.0 99.0 99.00
2007 06 12 17 00 331  7.3  9.0  3.07 11.43  7.27 300 1016.3  10.9   9.9 999.0 99.0 99.00
2007 06 12 18 00 336  8.0  9.6  2.69 10.00  6.64 289 1016.5  10.9   9.9 999.0 99.0 99.00
2007 06 12 19 00 323  7.7  9.4  2.64 10.81  6.90 292 1016.8  11.1  10.0 999.0 99.0 99.00
2007 06 12 20 00 323  9.0 10.6  2.55  7.69  6.79 293 1016.4  11.1  10.1 999.0 99.0 99.00
2007 06 12 21 00 319  8.1  9.6  2.31 10.81  6.26 292 1016.6  11.0  10.2 999.0 99.0 99.00
2007 06 12 22 00 321  8.6 10.1  2.47  7.69  6.58 298 1016.5  11.2  10.2 999.0 99.0 99.00
2007 06 12 23 00 321  8.6 10.1  2.30 10.00  6.35 283 1016.2  11.3  10.2 999.0 99.0 99.00
2007 06 13 00 00 322  7.9  9.8  2.36  7.14  6.40 308 1015.9  11.5  10.2 999.0 99.0 99.00
2007 06 13 01 00 328  9.1 10.9  2.29  7.69  6.40 295 1015.2  11.7  10.2 999.0 99.0 99.00
2007 06 13 02 00 324  8.4 10.1  2.37  7.69  6.14 299 1014.8  11.8  10.2 999.0 99.0 99.00
2007 06 13 03 00 335  6.2  8.1  2.48  7.69  6.37 307 1015.0  12.3  10.1 999.0 99.0 99.00
2007 06 13 04 00 339  6.4  7.9  2.67  7.69  6.54 297 1015.0  12.2  10.1 999.0 99.0 99.00
2007 06 13 05 00 338  5.3  6.4  2.43  7.69  6.30 297 1015.6  11.9  10.0 999.0 99.0 99.00
2007 06 13 06 00 339  6.2  7.4  2.47  7.14  6.48 293 1015.7  11.7  10.0 999.0 99.0 99.00
2007 06 13 07 00 341  6.3  7.2  2.24  7.14  6.22 289 1015.7  11.5  10.0 999.0 99.0 99.00
2007 06 13 08 00 339  4.5  5.9  2.50  7.14  6.44 295 1015.8  11.1   9.9 999.0 99.0 99.00
2007 06 13 09 00 332  5.5  6.4  2.30 11.43  6.38 288 1015.8  11.1   9.9 999.0 99.0 99.00
2007 06 13 10 00 329  4.3  5.7  2.34  7.69  6.55 298 1015.9  11.0   9.9 999.0 99.0 99.00
2007 06 13 11 00 341  6.1  7.2  2.30  7.69  6.53 294 1015.8  11.1   9.8 999.0 99.0 99.00
2007 06 13 12 00 344  6.1  7.2  2.35  7.69  6.46 300 1015.8  11.0   9.8 999.0 99.0 99.00
2007 06 13 13 00 346  6.1  7.5  2.44  8.33  6.37 301 1015.8  11.0   9.8 999.0 99.0 99.00
2007 06 13 14 00 347  3.8  5.1  2.47  7.69  6.49 298 1015.9  10.8   9.8 999.0 99.0 99.00
2007 06 13 15 00 344  4.9  6.8  2.22  8.33  6.26 299 1016.5  11.0   9.9 999.0 99.0 99.00
2007 06 13 16 00 341  5.5  6.6  2.33  7.69  6.30 303 1016.7  11.2   9.9 999.0 99.0 99.00
2007 06 13 17 00 330  7.1  8.4  2.48  8.33  6.24 295 1016.6  11.2  10.0 999.0 99.0 99.00
2007 06 13 18 00 330  9.8 11.5  2.25  8.33  5.91 295 1016.5  11.5  10.0 999.0 99.0 99.00
2007 06 13 19 00 328  9.6 11.1  2.27  9.09  6.20 296 1016.7  11.6  10.1 999.0 99.0 99.00
2007 06 13 20 00 317  6.8  8.1  2.30  7.69  6.34 308 1016.5  11.3  10.1 999.0 99.0 99.00
2007 06 13 21 00 315  8.7  9.9  2.26  7.69  6.28 305 1016.0  11.3  10.2 999.0 99.0 99.00
2007 06 13 22 00 322  9.2 11.2  2.38  9.09  6.23 296 1015.3  11.4  10.2 999.0 99.0 99.00
2007 06 13 23 00 321  9.4 11.3  2.53  8.33  6.35 303 1014.8  11.5  10.2 999.0 99.0 99.00
2007 06 14 00 00 323  9.5 11.1  2.40  7.69  6.19 305 1014.0  11.7  10.3 999.0 99.0 99.00
2007 06 14 01 00 328 10.8 12.7  2.64  7.69  6.31 305 1013.3  12.1  10.2 999.0 99.0 99.00
2007 06 14 02 00 330 11.3 13.1  2.87  9.09  6.45 308 1012.8  12.1  10.2 999.0 99.0 99.00
2007 06 14 03 00 329 10.9 13.4  3.06  9.09  6.50 291 1012.6  11.9  10.1 999.0 99.0 99.00
2007 06 14 04 00 331 10.1 12.3  3.01  8.33  6.62 304 1012.2  11.7  10.1 999.0 99.0 99.00
2007 06 14 05 00 329 10.6 12.7  3.06  8.33  6.41 303 1011.9  11.6  10.1 999.0 99.0 99.00
2007 06 14 06 00 332  9.9 12.1  2.97  9.09  6.58 296 1012.4  11.5  10.1 999.0 99.0 99.00
2007 06 14 07 00 341  7.3  8.8  2.90  9.09  6.55 294 1012.4  11.3  10.0 999.0 99.0 99.00
2007 06 14 08 00 341  6.3  7.6  2.82  9.09  6.68 295 1012.3  11.1  10.0 999.0 99.0 99.00
2007 06 14 09 00 334  7.1  8.4  2.67  9.09  6.70 303 1011.9  11.1  10.0 999.0 99.0 99.00
2007 06 14 10 00 335  6.2  7.4  2.54  8.33  6.62 299 1011.8  11.2  10.1 999.0 99.0 99.00
2007 06 14 11 00 345  4.4  5.2  2.26 10.00  6.49 296 1011.8  10.9  10.1 999.0 99.0 99.00
2007 06 14 12 00 332  6.3  7.6  2.44 10.00  6.91 293 1011.6  11.0  10.1 999.0 99.0 99.00
2007 06 14 13 00 336  5.8  7.0  2.31  9.09  6.59 301 1011.5  10.9  10.1 999.0 99.0 99.00
2007 06 14 14 00 347  4.5  5.7  2.25 10.00  6.59 291 1011.6  10.8  10.1 999.0 99.0 99.00
2007 06 14 15 00 341  3.0  4.1  2.36  9.09  6.82 299 1011.6  10.9  10.2 999.0 99.0 99.00
2007 06 14 16 00 339  5.7  6.8  2.07  9.09  6.74 299 1011.8  11.3  10.3 999.0 99.0 99.00
2007 06 14 17 00 333  7.0  9.6  2.36  9.09  6.64 298 1011.9  11.3  10.4 999.0 99.0 99.00
2007 06 14 18 00 328  7.9  9.6  2.27 10.00  6.70 304 1011.7  11.3  10.3 999.0 99.0 99.00
2007 06 14 19 00 328  8.4  9.9  2.22 10.00  6.37 296 1011.6  11.3  10.3 999.0 99.0 99.00
2007 06 14 20 00 329  8.3 10.5  2.47  9.09  6.35 301 1011.5  11.4  10.3 999.0 99.0 99.00
2007 06 14 21 00 328  8.8 10.5  2.36  9.09  6.32 304 1011.1  11.4  10.3 999.0 99.0 99.00
2007 06 14 22 00 323  9.8 11.3  2.19  9.09  5.87 297 1010.7  11.4  10.3 999.0 99.0 99.00
2007 06 14 23 00 320  9.2 10.9  2.34  9.09  6.19 304 1010.4  11.7  10.3 999.0 99.0 99.00
2007 06 15 00 00 320  8.7 10.7  2.35  9.09  6.33 299 1009.8  11.8  10.3 999.0 99.0 99.00
2007 06 15 01 00 315  9.2 10.8  2.46  9.09  6.53 302 1009.1  12.0  10.3 999.0 99.0 99.00
2007 06 15 02 00 310  6.9  8.1  2.47 10.00  6.66 305 1009.0  12.0  10.3 999.0 99.0 99.00
2007 06 15 03 00 316  7.2  8.7  2.70  8.33  6.90 310 1008.7  12.4  10.3 999.0 99.0 99.00
2007 06 15 04 00 324  8.2 10.5  2.79 10.00  6.92 305 1008.4  12.3  10.3 999.0 99.0 99.00
2007 06 15 05 00 327  8.6 10.6  2.97 10.81  7.13 303 1008.4  12.1  10.3 999.0 99.0 99.00
2007 06 15 06 00 333  8.6 10.7  2.89 10.00  6.84 298 1008.6  12.0  10.2 999.0 99.0 99.00
2007 06 15 07 00 337  8.5 10.2  2.83  8.33  6.55 302 1008.6  11.9  10.2 999.0 99.0 99.00
