#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 03 19 09 50 999 99.0 99.0  1.57 10.81  7.63  98 1011.1   7.8   7.1 999.0 99.0 99.00
2010 03 19 10 50 999 99.0 99.0  1.54 11.43  7.73  95 1011.8   7.9   7.2 999.0 99.0 99.00
2010 03 19 11 50 999 99.0 99.0  1.37 12.12  7.28  99 1012.2   8.4   7.2 999.0 99.0 99.00
2010 03 19 12 50 999 99.0 99.0  1.51 12.12  7.73  93 1012.7   8.2   7.2 999.0 99.0 99.00
2010 03 19 13 50 999 99.0 99.0  1.44 11.43  7.34  91 1013.1   8.1   7.3 999.0 99.0 99.00
2010 03 19 14 50 999 99.0 99.0  1.34 10.81  7.09  88 1013.6   8.4   7.7 999.0 99.0 99.00
2010 03 19 15 50 999 99.0 99.0  1.49 11.43  7.52  86 1014.0   8.5   8.0 999.0 99.0 99.00
2010 03 19 16 50 999 99.0 99.0  1.39 12.12  7.69  91 1014.1   8.7   8.1 999.0 99.0 99.00
2010 03 19 17 50 999 99.0 99.0  1.35 11.43  7.77  89 1014.0   8.8   8.3 999.0 99.0 99.00
2010 03 19 18 50 999 99.0 99.0  1.33 12.12  7.74  96 1013.6   9.1   8.5 999.0 99.0 99.00
2010 03 19 19 50 999 99.0 99.0  1.27 10.81  7.95  92 1013.9   9.3   8.6 999.0 99.0 99.00
2010 03 19 20 50 999 99.0 99.0  1.26 12.12  7.92  95 1014.3   9.5   8.7 999.0 99.0 99.00
2010 03 19 21 50 999 99.0 99.0  1.28 12.12  8.14  91 1014.8   9.7   8.6 999.0 99.0 99.00
2010 03 19 22 50 999 99.0 99.0  1.23 11.43  7.48  90 1015.2   9.8   8.8 999.0 99.0 99.00
2010 03 19 23 50 999 99.0 99.0  1.17 11.43  7.20  82 1015.7   9.5   8.6 999.0 99.0 99.00
2010 03 20 00 50 999 99.0 99.0  1.24 10.81  7.42  77 1016.5  10.1   8.3 999.0 99.0 99.00
2010 03 20 01 50 999 99.0 99.0  1.28 11.43  7.38  67 1017.1   9.3   8.3 999.0 99.0 99.00
2010 03 20 02 50 999 99.0 99.0  1.23 11.43  7.41  77 1017.3   9.8   8.3 999.0 99.0 99.00
2010 03 20 03 50 999 99.0 99.0  1.31 11.43  7.77  84 1017.4  10.0   8.3 999.0 99.0 99.00
2010 03 20 04 50 999 99.0 99.0  1.23 10.81  7.42  90 1017.5   9.6   8.1 999.0 99.0 99.00
2010 03 20 05 50 999 99.0 99.0  1.26 11.43  7.61  89 1017.8   9.4   8.0 999.0 99.0 99.00
2010 03 20 06 50 999 99.0 99.0  1.28 11.43  7.71  86 1018.0   8.7   8.0 999.0 99.0 99.00
2010 03 20 07 50 999 99.0 99.0  1.19 10.81  7.46  97 1017.9   8.7   7.5 999.0 99.0 99.00
2010 03 20 08 50 999 99.0 99.0  1.11 11.43  7.08  94 1018.0   9.2   7.5 999.0 99.0 99.00
2010 03 20 09 50 999 99.0 99.0  1.05 10.81  7.15  96 1018.4   9.2   7.5 999.0 99.0 99.00
2010 03 20 10 50 999 99.0 99.0  1.12  7.69  7.12 119 1018.7   9.1   7.5 999.0 99.0 99.00
2010 03 20 11 50 999 99.0 99.0  1.00 10.81  6.90  98 1019.1   9.3   7.4 999.0 99.0 99.00
2010 03 20 12 50 999 99.0 99.0  1.02  9.09  7.03 113 1019.7   9.3   7.5 999.0 99.0 99.00
2010 03 20 13 50 999 99.0 99.0  1.00 10.81  7.21  93 1020.0   9.6   7.7 999.0 99.0 99.00
2010 03 20 14 50 999 99.0 99.0  1.02  8.33  7.23 121 1020.4   9.7   7.8 999.0 99.0 99.00
2010 03 20 15 50 999 99.0 99.0  1.02 10.81  7.16  98 1020.3   9.8   8.1 999.0 99.0 99.00
2010 03 20 16 50 999 99.0 99.0  0.92 10.00  7.01 102 1020.5  10.0   8.3 999.0 99.0 99.00
2010 03 20 17 50 999 99.0 99.0  0.93 10.00  7.13  94 1020.2  10.2   8.5 999.0 99.0 99.00
2010 03 20 18 50 999 99.0 99.0  0.95 10.81  7.24 104 1019.8  10.5   8.7 999.0 99.0 99.00
2010 03 20 19 50 999 99.0 99.0  0.93 10.00  7.16 108 1019.8  10.9   8.7 999.0 99.0 99.00
2010 03 20 20 50 999 99.0 99.0  0.87 10.00  6.99 107 1019.8  11.1   8.7 999.0 99.0 99.00
2010 03 20 21 50 999 99.0 99.0  0.89  9.09  6.53 117 1019.8  10.7   8.5 999.0 99.0 99.00
2010 03 20 22 50 999 99.0 99.0  0.82  9.09  6.25 116 1020.2  10.4   8.3 999.0 99.0 99.00
2010 03 20 23 50 999 99.0 99.0  0.81  8.33  6.33 118 1020.2  10.5   8.1 999.0 99.0 99.00
2010 03 21 00 50 999 99.0 99.0  0.80  7.14  6.07 118 1020.6  10.2   8.1 999.0 99.0 99.00
2010 03 21 01 50 999 99.0 99.0  0.84  9.09  6.13 120 1020.8  10.4   8.1 999.0 99.0 99.00
2010 03 21 02 50 999 99.0 99.0  0.83  9.09  5.77 111 1021.1  10.1   8.1 999.0 99.0 99.00
2010 03 21 03 50 999 99.0 99.0  0.75  9.09  5.75  91 1021.2   9.8   8.0 999.0 99.0 99.00
2010 03 21 04 50 999 99.0 99.0  0.84  7.69  6.02 113 1020.8  10.2   7.9 999.0 99.0 99.00
2010 03 21 05 50 999 99.0 99.0  0.71 11.43  5.76  84 1020.6   9.9   7.8 999.0 99.0 99.00
2010 03 21 06 50 999 99.0 99.0  0.79  7.14  5.75 108 1020.4  10.4   7.7 999.0 99.0 99.00
2010 03 21 07 50 999 99.0 99.0  0.81  7.69  5.42 106 1020.1  10.1   7.7 999.0 99.0 99.00
2010 03 21 08 50 999 99.0 99.0  0.73  8.33  4.95 106 1020.1   9.8   7.7 999.0 99.0 99.00
2010 03 21 09 50 999 99.0 99.0  0.73  7.14  5.23 107 1020.6   9.7   7.7 999.0 99.0 99.00
2010 03 21 10 50 999 99.0 99.0  0.71  9.09  5.55  94 1021.4   9.5   7.7 999.0 99.0 99.00
2010 03 21 11 50 999 99.0 99.0  0.66  8.33  5.36 103 1021.9  10.1   7.8 999.0 99.0 99.00
2010 03 21 12 50 999 99.0 99.0  0.63  8.33  5.43 111 1022.5  10.3   7.9 999.0 99.0 99.00
2010 03 21 13 50 999 99.0 99.0  0.62  6.67  5.57 101 1022.7  10.3   8.0 999.0 99.0 99.00
2010 03 21 14 50 999 99.0 99.0  0.58  9.09  5.89  99 1022.5  10.3   8.1 999.0 99.0 99.00
2010 03 21 15 50 999 99.0 99.0  0.60  6.67  6.04 130 1022.5  10.4   8.4 999.0 99.0 99.00
2010 03 21 16 50 999 99.0 99.0  0.58  9.09  6.05  92 1022.0  10.6   8.6 999.0 99.0 99.00
2010 03 21 17 50 999 99.0 99.0  0.60  9.09  6.55 105 1021.3  11.2   8.9 999.0 99.0 99.00
2010 03 21 18 50 999 99.0 99.0  0.57 10.00  6.36 101 1020.8  11.2   9.1 999.0 99.0 99.00
2010 03 21 19 50 999 99.0 99.0  0.62  6.25  6.46  89 1020.8  10.7   9.1 999.0 99.0 99.00
2010 03 21 20 50 999 99.0 99.0  0.62  8.33  6.49  99 1020.8  10.8   9.0 999.0 99.0 99.00
2010 03 21 21 50 999 99.0 99.0  0.58  6.25  6.44 117 1020.2  11.0   8.8 999.0 99.0 99.00
2010 03 21 22 50 999 99.0 99.0  0.61  9.09  6.57  85 1020.1  10.7   8.6 999.0 99.0 99.00
2010 03 21 23 50 999 99.0 99.0  0.57  9.09  5.56  91 1019.2  10.9   8.1 999.0 99.0 99.00
2010 03 22 00 50 999 99.0 99.0  0.61 14.81  4.68  91 1019.2  10.6   8.1 999.0 99.0 99.00
2010 03 22 01 50 999 99.0 99.0  0.62  9.09  4.31  73 1019.8   9.8   8.0 999.0 99.0 99.00
2010 03 22 02 50 999 99.0 99.0  0.66 13.79  4.15  64 1019.3  10.9   7.9 999.0 99.0 99.00
2010 03 22 03 50 999 99.0 99.0  0.61 14.81  4.33  94 1018.5  10.5   8.0 999.0 99.0 99.00
2010 03 22 04 50 999 99.0 99.0  0.70  7.14  4.57 130 1018.9  10.6   8.0 999.0 99.0 99.00
2010 03 22 05 50 999 99.0 99.0  0.78  6.67  5.18 143 1017.3  10.6   7.9 999.0 99.0 99.00
2010 03 22 06 50 999 99.0 99.0  0.90  6.25  5.36 161 1016.8  11.1   7.9 999.0 99.0 99.00
2010 03 22 07 50 999 99.0 99.0  1.01  6.67  5.16 159 1015.5  10.9   7.9 999.0 99.0 99.00
2010 03 22 08 50 999 99.0 99.0  1.17  6.25  5.26 157 1015.3  11.1   7.8 999.0 99.0 99.00
2010 03 22 09 50 999 99.0 99.0  1.38  6.67  5.45 153 1015.0  11.1   7.8 999.0 99.0 99.00
2010 03 22 10 50 999 99.0 99.0  1.34  6.67  5.20 166 1014.5  11.3   7.7 999.0 99.0 99.00
2010 03 22 11 50 999 99.0 99.0  1.56  7.14  5.42 160 1014.6  11.3   7.7 999.0 99.0 99.00
2010 03 22 12 50 999 99.0 99.0  1.66  7.14  5.65 166 1013.8  11.2   7.7 999.0 99.0 99.00
2010 03 22 13 50 999 99.0 99.0  1.81  7.69  5.84 157 1014.3  11.5   7.7 999.0 99.0 99.00
2010 03 22 14 50 999 99.0 99.0  1.88  7.69  5.82 170 1013.6  11.5   7.6 999.0 99.0 99.00
2010 03 22 15 50 999 99.0 99.0  1.93  7.69  5.86 164 1013.0  12.0   7.5 999.0 99.0 99.00
2010 03 22 16 50 999 99.0 99.0  2.20  7.69  6.07 160 1012.9  11.4   7.4 999.0 99.0 99.00
2010 03 22 17 50 999 99.0 99.0  2.41  8.33  6.37 154 1011.8  11.2   7.4 999.0 99.0 99.00
2010 03 22 18 50 999 99.0 99.0  2.51  8.33  6.82 166 1010.7  11.0   7.6 999.0 99.0 99.00
2010 03 22 19 50 999 99.0 99.0  2.74  9.09  7.11 159 1009.7  10.8   7.9 999.0 99.0 99.00
2010 03 22 20 50 999 99.0 99.0  2.76  9.09  7.30 156 1008.9  11.0   8.0 999.0 99.0 99.00
2010 03 22 21 50 999 99.0 99.0  2.67  8.33  7.12 160 1008.7   9.7   8.0 999.0 99.0 99.00
2010 03 22 22 50 999 99.0 99.0  2.86  9.09  7.11 161 1008.9   9.5   7.9 999.0 99.0 99.00
2010 03 22 23 50 999 99.0 99.0  2.87  9.09  7.14 172 1008.8   9.4   7.9 999.0 99.0 99.00
2010 03 23 00 50 999 99.0 99.0  3.01  9.09  6.95 153 1008.6   9.7   7.9 999.0 99.0 99.00
2010 03 23 01 50 999 99.0 99.0  2.41  9.09  6.62 160 1008.6   9.9   7.8 999.0 99.0 99.00
2010 03 23 02 50 999 99.0 99.0  2.29  8.33  6.41 156 1008.2   9.1   7.7 999.0 99.0 99.00
2010 03 23 03 50 999 99.0 99.0  2.23  7.69  6.68 160 1008.0   9.6   7.7 999.0 99.0 99.00
2010 03 23 04 50 999 99.0 99.0  2.19  9.09  6.82 165 1007.1   9.4   7.7 999.0 99.0 99.00
2010 03 23 05 50 999 99.0 99.0  2.31  8.33  6.89 161 1007.0   9.6   7.7 999.0 99.0 99.00
2010 03 23 06 50 999 99.0 99.0  2.04  9.09  6.37 154 1006.5   9.4   7.6 999.0 99.0 99.00
2010 03 23 07 50 999 99.0 99.0  2.20  9.09  6.70 148 1006.0   9.1   7.5 999.0 99.0 99.00
2010 03 23 08 50 999 99.0 99.0  2.09  8.33  6.52 150 1006.7   8.8   7.5 999.0 99.0 99.00
2010 03 23 09 50 999 99.0 99.0  2.15  9.09  6.69 138 1006.9   8.7   7.5 999.0 99.0 99.00
2010 03 23 10 50 999 99.0 99.0  1.95  9.09  6.20 142 1006.4   8.2   7.4 999.0 99.0 99.00
2010 03 23 11 50 999 99.0 99.0  2.09  9.09  6.65 150 1006.8   8.1   7.3 999.0 99.0 99.00
2010 03 23 12 50 999 99.0 99.0  2.16  9.09  6.17 151 1006.3   7.7   7.3 999.0 99.0 99.00
2010 03 23 13 50 999 99.0 99.0  2.07  9.09  5.96 152 1005.8   7.8   7.2 999.0 99.0 99.00
2010 03 23 14 50 999 99.0 99.0  2.23  8.33  5.71 137 1005.6   7.6   7.2 999.0 99.0 99.00
2010 03 23 15 50 999 99.0 99.0  2.10  8.33  5.67 151 1005.1   7.3   7.2 999.0 99.0 99.00
2010 03 23 16 50 999 99.0 99.0  2.32  8.33  5.61 160 1005.1   7.1   7.2 999.0 99.0 99.00
2010 03 23 17 50 999 99.0 99.0  2.27  6.25  5.44 214 1005.2   7.8   7.2 999.0 99.0 99.00
2010 03 23 18 50 999 99.0 99.0  2.04  8.33  5.38 158 1004.9   8.1   7.1 999.0 99.0 99.00
2010 03 23 19 50 999 99.0 99.0  1.84  8.33  5.40 158 1005.3   8.8   7.2 999.0 99.0 99.00
2010 03 23 20 50 999 99.0 99.0  1.93  8.33  5.39 156 1005.1   9.0   7.2 999.0 99.0 99.00
2010 03 23 21 50 999 99.0 99.0  1.74  8.33  5.42 166 1005.7   9.4   7.3 999.0 99.0 99.00
2010 03 23 22 50 999 99.0 99.0  1.74  7.69  5.57 160 1007.0   9.1   7.2 999.0 99.0 99.00
2010 03 23 23 50 999 99.0 99.0  1.55  8.33  5.37 157 1007.4   8.9   7.1 999.0 99.0 99.00
2010 03 24 00 50 999 99.0 99.0  1.45  8.33  5.29 166 1008.0   9.0   7.0 999.0 99.0 99.00
2010 03 24 01 50 999 99.0 99.0  1.43  8.33  5.26 173 1008.9   9.5   7.0 999.0 99.0 99.00
2010 03 24 02 50 999 99.0 99.0  1.34  9.09  5.43 180 1009.7   8.5   7.0 999.0 99.0 99.00
2010 03 24 03 50 999 99.0 99.0  1.41  7.14  5.67 181 1010.1   8.4   7.1 999.0 99.0 99.00
2010 03 24 04 50 999 99.0 99.0  1.40  7.69  5.93 181 1010.9   8.3   7.1 999.0 99.0 99.00
2010 03 24 05 50 999 99.0 99.0  1.49  7.14  6.07 183 1011.7   8.2   7.2 999.0 99.0 99.00
2010 03 24 06 50 999 99.0 99.0  1.48  9.09  6.05 179 1012.1   8.0   7.2 999.0 99.0 99.00
2010 03 24 07 50 999 99.0 99.0  1.33  7.69  5.79 177 1012.2   9.2   7.3 999.0 99.0 99.00
2010 03 24 08 50 999 99.0 99.0  1.37  9.09  5.46 164 1012.4   9.0   7.4 999.0 99.0 99.00
2010 03 24 09 50 999 99.0 99.0  1.43  9.09  4.84 166 1013.4   9.1   7.5 999.0 99.0 99.00
2010 03 24 10 50 999 99.0 99.0  1.61  9.09  4.66 170 1014.1   8.6   7.5 999.0 99.0 99.00
2010 03 24 11 50 999 99.0 99.0  1.44  4.17  4.70 285 1014.9   8.5   7.5 999.0 99.0 99.00
2010 03 24 12 50 999 99.0 99.0  1.44  4.17  4.72 293 1015.7   8.4   7.5 999.0 99.0 99.00
2010 03 24 13 50 999 99.0 99.0  1.18  4.00  4.44 280 1016.1   8.4   7.5 999.0 99.0 99.00
2010 03 24 14 50 999 99.0 99.0  1.21  8.33  4.37 176 1016.3   8.7   7.5 999.0 99.0 99.00
2010 03 24 15 50 999 99.0 99.0  1.07  4.35  4.21 313 1016.3   8.4   7.5 999.0 99.0 99.00
2010 03 24 16 50 999 99.0 99.0  1.01  4.17  4.22 307 1016.6   8.7   7.5 999.0 99.0 99.00
2010 03 24 17 50 999 99.0 99.0  0.96  4.17  4.22 313 1016.4   9.5   7.6 999.0 99.0 99.00
2010 03 24 18 50 999 99.0 99.0  0.93  9.09  4.24 167 1016.5   9.9   7.7 999.0 99.0 99.00
2010 03 24 19 50 999 99.0 99.0  0.80  8.33  4.19 178 1016.6   9.6   7.8 999.0 99.0 99.00
2010 03 24 20 50 999 99.0 99.0  0.77  8.33  4.52 177 1016.9  10.9   7.9 999.0 99.0 99.00
2010 03 24 21 50 999 99.0 99.0  0.81  8.33  4.85 178 1017.5   9.7   8.0 999.0 99.0 99.00
2010 03 24 22 50 999 99.0 99.0  0.82  8.33  4.83 175 1018.4  11.2   7.9 999.0 99.0 99.00
2010 03 24 23 50 999 99.0 99.0  0.86  8.33  5.03 168 1019.1  12.2   7.9 999.0 99.0 99.00
2010 03 25 00 50 999 99.0 99.0  0.79  8.33  5.06 170 1019.8  10.8   7.9 999.0 99.0 99.00
2010 03 25 01 50 999 99.0 99.0  0.66  6.67  5.02 181 1020.2   9.6   8.1 999.0 99.0 99.00
2010 03 25 02 50 999 99.0 99.0  0.60  8.33  5.17 174 1020.4  10.0   8.2 999.0 99.0 99.00
2010 03 25 03 50 999 99.0 99.0  0.57  7.69  5.05 170 1020.1  10.1   8.4 999.0 99.0 99.00
2010 03 25 04 50 999 99.0 99.0  0.60  8.33  5.38 164 1020.0  10.5   7.9 999.0 99.0 99.00
2010 03 25 06 50 999 99.0 99.0  0.55  7.69  5.13 159 1019.7   9.8   7.8 999.0 99.0 99.00
2010 03 25 07 50 999 99.0 99.0  0.61  7.69  5.25 173 1019.4   9.8   7.8 999.0 99.0 99.00
2010 03 25 08 50 999 99.0 99.0  0.61  7.14  5.46 154 1019.5  10.0   8.1 999.0 99.0 99.00
2010 03 25 09 50 999 99.0 99.0  0.58  8.33  5.31 141 1019.5  10.3   8.3 999.0 99.0 99.00
2010 03 25 10 50 999 99.0 99.0  0.58  8.33  5.14 119 1019.8  10.7   8.3 999.0 99.0 99.00
2010 03 25 11 50 999 99.0 99.0  0.57  9.09  4.75 122 1020.4  10.7   8.2 999.0 99.0 99.00
2010 03 25 12 50 999 99.0 99.0  0.58  8.33  5.02 134 1020.4  11.0   8.0 999.0 99.0 99.00
2010 03 25 14 50 999 99.0 99.0  0.53  8.33  4.89 136 1019.4  10.7   7.8 999.0 99.0 99.00
2010 03 25 15 50 999 99.0 99.0  0.54  8.33  4.26 146 1019.1  10.9   7.9 999.0 99.0 99.00
2010 03 25 16 50 999 99.0 99.0  0.60  8.33  4.47 133 1018.5  10.9   7.9 999.0 99.0 99.00
2010 03 25 17 50 999 99.0 99.0  0.61  8.33  4.06 140 1017.5  11.5   7.8 999.0 99.0 99.00
2010 03 25 18 50 999 99.0 99.0  0.63  8.33  3.81 135 1016.4  11.1   7.9 999.0 99.0 99.00
2010 03 25 19 50 999 99.0 99.0  0.64  7.69  3.97 147 1015.3  10.6   7.8 999.0 99.0 99.00
2010 03 25 20 50 999 99.0 99.0  0.68  7.69  4.15 145 1013.7  11.5   7.9 999.0 99.0 99.00
2010 03 25 21 50 999 99.0 99.0  0.73  8.33  3.86 142 1013.3  11.4   8.0 999.0 99.0 99.00
2010 03 25 22 50 999 99.0 99.0  0.80  4.00  4.01 203 1013.1  11.2   7.9 999.0 99.0 99.00
2010 03 25 23 50 999 99.0 99.0  0.98  4.35  4.09 158 1013.0  11.5   7.9 999.0 99.0 99.00
2010 03 26 00 50 999 99.0 99.0  1.15  5.56  4.36 153 1012.6  11.6   7.9 999.0 99.0 99.00
2010 03 26 01 50 999 99.0 99.0  1.27  5.26  4.60 163 1012.1  11.6   7.8 999.0 99.0 99.00
2010 03 26 02 50 999 99.0 99.0  1.39  5.56  4.60 158 1011.1  11.5   7.8 999.0 99.0 99.00
2010 03 26 03 50 999 99.0 99.0  1.31  5.88  4.71 167 1009.6  11.4   7.9 999.0 99.0 99.00
2010 03 26 04 50 999 99.0 99.0  1.37  5.56  4.68 170 1008.4  11.2   7.9 999.0 99.0 99.00
2010 03 26 05 50 999 99.0 99.0  1.43  5.88  4.80 174 1008.0  11.3   7.8 999.0 99.0 99.00
2010 03 26 06 50 999 99.0 99.0  1.38  6.67  5.01 179 1007.4  11.1   7.8 999.0 99.0 99.00
2010 03 26 07 50 999 99.0 99.0  1.53  7.14  5.24 165 1006.0  10.7   7.8 999.0 99.0 99.00
2010 03 26 08 50 999 99.0 99.0  1.54  6.25  5.17 176 1004.1  11.6   7.8 999.0 99.0 99.00
2010 03 26 09 50 999 99.0 99.0  1.71  7.14  5.24 169 1003.8  11.5   7.8 999.0 99.0 99.00
2010 03 26 10 50 999 99.0 99.0  1.80  7.69  5.20 176 1003.8  12.0   7.9 999.0 99.0 99.00
2010 03 26 11 50 999 99.0 99.0  2.02  7.69  5.60 164 1003.5  11.1   7.9 999.0 99.0 99.00
2010 03 26 12 50 999 99.0 99.0  2.07  7.69  5.88 162 1003.2  10.6   7.9 999.0 99.0 99.00
2010 03 26 13 50 999 99.0 99.0  2.14  7.69  5.98 162 1003.2  10.0   7.8 999.0 99.0 99.00
2010 03 26 14 50 999 99.0 99.0  2.26  8.33  6.31 158 1003.1  10.0   7.9 999.0 99.0 99.00
2010 03 26 15 50 999 99.0 99.0  2.20  7.69  6.23 176 1003.4   9.8   7.9 999.0 99.0 99.00
2010 03 26 16 50 999 99.0 99.0  2.10  8.33  6.47 171 1003.5  10.4   8.1 999.0 99.0 99.00
2010 03 26 17 50 999 99.0 99.0  1.80  7.69  6.24 175 1003.8   9.2   8.0 999.0 99.0 99.00
2010 03 26 18 50 999 99.0 99.0  1.89  8.33  5.08 175 1004.3   7.9   7.9 999.0 99.0 99.00
2010 03 26 19 50 999 99.0 99.0  2.32  8.33  5.31 171 1005.1   7.5   7.9 999.0 99.0 99.00
2010 03 26 20 50 999 99.0 99.0  2.82  6.25  5.34  19 1006.1   7.1   7.9 999.0 99.0 99.00
2010 03 26 21 50 999 99.0 99.0  3.52  7.14  6.02  15 1007.5   6.9   8.1 999.0 99.0 99.00
2010 03 26 22 50 999 99.0 99.0  3.84  8.33  6.34  21 1009.3   6.7   8.4 999.0 99.0 99.00
2010 03 26 23 50 999 99.0 99.0  3.92  8.33  6.41  22 1010.9   6.5   8.6 999.0 99.0 99.00
2010 03 27 00 50 999 99.0 99.0  3.68  9.09  6.21  26 1013.1   6.6   8.7 999.0 99.0 99.00
2010 03 27 01 50 999 99.0 99.0  3.98  9.09  6.46  32 1014.7   6.2   8.6 999.0 99.0 99.00
2010 03 27 02 50 999 99.0 99.0  3.71 10.00  6.32  32 1015.9   5.8   8.4 999.0 99.0 99.00
2010 03 27 03 50 999 99.0 99.0  3.37  9.09  6.16  30 1016.9   6.5   8.2 999.0 99.0 99.00
2010 03 27 04 50 999 99.0 99.0  3.65 10.00  6.63  34 1017.7   6.7   8.2 999.0 99.0 99.00
2010 03 27 05 50 999 99.0 99.0  3.34 10.00  6.43  45 1018.1   6.6   8.3 999.0 99.0 99.00
2010 03 27 06 50 999 99.0 99.0  3.33 10.00  6.48  34 1018.8   6.5   8.3 999.0 99.0 99.00
2010 03 27 07 50 999 99.0 99.0  3.46 10.00  6.83  51 1019.4   6.3   8.3 999.0 99.0 99.00
2010 03 27 08 50 999 99.0 99.0  3.21  9.09  6.64  41 1020.7   6.1   8.0 999.0 99.0 99.00
2010 03 27 09 50 999 99.0 99.0  3.34  9.09  6.67  43 1021.8   6.1   7.8 999.0 99.0 99.00
2010 03 27 10 50 999 99.0 99.0  3.03 10.00  6.42  53 1022.3   6.0   7.7 999.0 99.0 99.00
2010 03 27 11 50 999 99.0 99.0  3.49 10.81  6.72  45 1024.1   6.1   7.5 999.0 99.0 99.00
2010 03 27 12 50 999 99.0 99.0  3.41 10.81  6.84  45 1025.4   6.3   7.4 999.0 99.0 99.00
2010 03 27 13 50 999 99.0 99.0  3.16  9.09  6.59  51 1026.2   6.9   7.3 999.0 99.0 99.00
2010 03 27 14 50 999 99.0 99.0  3.52 10.81  6.83  46 1027.0   7.0   7.3 999.0 99.0 99.00
2010 03 27 15 50 999 99.0 99.0  3.37 10.81  7.09  41 1027.9   7.1   7.3 999.0 99.0 99.00
2010 03 27 16 50 999 99.0 99.0  3.55 10.00  7.39  45 1027.7   7.1   7.4 999.0 99.0 99.00
2010 03 27 17 50 999 99.0 99.0  3.13 10.00  7.05  45 1028.0   7.1   7.4 999.0 99.0 99.00
2010 03 27 18 50 999 99.0 99.0  3.24 10.00  7.12  41 1028.2   7.2   7.4 999.0 99.0 99.00
2010 03 27 19 50 999 99.0 99.0  3.12 10.00  6.91  47 1027.7   7.3   7.5 999.0 99.0 99.00
2010 03 27 20 50 999 99.0 99.0  2.99 10.00  6.80  57 1027.7   7.3   7.5 999.0 99.0 99.00
2010 03 27 21 50 999 99.0 99.0  3.16 10.00  7.07  49 1028.1   7.3   7.6 999.0 99.0 99.00
2010 03 27 22 50 999 99.0 99.0  2.93 10.00  7.15  50 1028.6   7.4   7.6 999.0 99.0 99.00
2010 03 27 23 50 999 99.0 99.0  2.91 10.00  7.07  58 1028.7   7.5   7.5 999.0 99.0 99.00
2010 03 28 00 50 999 99.0 99.0  2.96 10.00  7.10  53 1028.8   7.6   7.5 999.0 99.0 99.00
2010 03 28 01 50 999 99.0 99.0  2.83 10.81  7.06  63 1029.1   7.7   7.5 999.0 99.0 99.00
2010 03 28 02 50 999 99.0 99.0  2.84 10.00  7.27  60 1029.0   7.6   7.4 999.0 99.0 99.00
2010 03 28 03 50 999 99.0 99.0  2.52 10.00  7.07  63 1028.9   7.6   7.2 999.0 99.0 99.00
2010 03 28 04 50 999 99.0 99.0  2.45 10.00  7.08  58 1028.7   7.6   7.1 999.0 99.0 99.00
2010 03 28 05 50 999 99.0 99.0  2.46 10.00  7.07  57 1028.3   7.4   7.1 999.0 99.0 99.00
2010 03 28 06 50 999 99.0 99.0  2.47 10.00  7.03  67 1027.4   7.6   7.0 999.0 99.0 99.00
2010 03 28 07 50 999 99.0 99.0  2.29 10.00  7.00  61 1026.5   7.8   7.0 999.0 99.0 99.00
2010 03 28 08 50 999 99.0 99.0  2.15 11.43  6.59  85 1025.9   7.9   7.0 999.0 99.0 99.00
2010 03 28 09 50 999 99.0 99.0  2.46 10.00  7.17  60 1025.7   8.1   7.0 999.0 99.0 99.00
2010 03 28 10 50 999 99.0 99.0  2.49 10.00  7.15  59 1025.5   8.2   7.1 999.0 99.0 99.00
2010 03 28 11 50 999 99.0 99.0  2.75 12.12  7.65  76 1025.8   8.4   7.0 999.0 99.0 99.00
2010 03 28 12 50 999 99.0 99.0  2.69 10.81  7.39  73 1025.7   8.7   7.0 999.0 99.0 99.00
2010 03 28 13 50 999 99.0 99.0  2.83 11.43  7.66  81 1026.0   8.7   6.9 999.0 99.0 99.00
2010 03 28 14 50 999 99.0 99.0  2.67  9.09  7.33  68 1025.3   8.9   7.0 999.0 99.0 99.00
2010 03 28 15 50 999 99.0 99.0  2.30 11.43  6.72  72 1024.7   9.3   7.0 999.0 99.0 99.00
2010 03 28 16 50 999 99.0 99.0  2.26 12.12  6.89  83 1023.4   9.2   7.1 999.0 99.0 99.00
2010 03 28 17 50 999 99.0 99.0  2.48 11.43  7.21  74 1022.1   9.4   7.2 999.0 99.0 99.00
2010 03 28 18 50 999 99.0 99.0  2.18 10.00  7.03  71 1020.8   9.7   7.3 999.0 99.0 99.00
2010 03 28 19 50 999 99.0 99.0  2.28 12.12  7.15  76 1020.0  10.2   7.4 999.0 99.0 99.00
2010 03 28 20 50 999 99.0 99.0  2.10 10.81  7.05  72 1019.4  10.4   7.4 999.0 99.0 99.00
2010 03 28 21 50 999 99.0 99.0  2.23 11.43  6.85  69 1018.3  10.3   7.4 999.0 99.0 99.00
2010 03 28 22 50 999 99.0 99.0  2.23 12.12  6.92  64 1017.1  10.0   7.4 999.0 99.0 99.00
2010 03 28 23 50 999 99.0 99.0  2.18 11.43  6.45  62 1017.3  11.1   7.3 999.0 99.0 99.00
2010 03 29 00 50 999 99.0 99.0  2.19 10.81  7.04  76 1016.7  10.4   7.2 999.0 99.0 99.00
2010 03 29 01 50 999 99.0 99.0  2.21 11.43  6.76  90 1016.4  10.2   7.2 999.0 99.0 99.00
