YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 01 04 05 00 208  6.2  7.2  0.89 10.00  4.91  86 9999.0  12.5  10.9  10.9 99.0 99.00
2005 01 04 06 00 204  6.9  7.9  0.88  9.09  4.92  91 9999.0  12.8  10.9  10.6 99.0 99.00
2005 01 04 07 00 218  7.4  8.5  0.87 10.00  4.64 104 9999.0  12.6  10.9  10.3 99.0 99.00
2005 01 04 08 00 211  7.5  8.6  0.93  9.09  4.63  97 9999.0  12.6  10.6  10.2 99.0 99.00
2005 01 04 09 00 210  7.7  9.2  0.90 10.00  4.40  90 9999.0  12.6  10.6  10.2 99.0 99.00
2005 01 04 10 00 218  8.3  9.7  0.98 10.00  4.37 101 9999.0  12.7  10.6   9.9 99.0 99.00
2005 01 04 11 00 214  9.5 11.3  1.06  4.00  4.34 203 9999.0  13.0  10.6  10.0 99.0 99.00
2005 01 04 12 00 214  9.5 11.1  1.22  4.35  4.33 207 9999.0  12.8  10.6   9.8 99.0 99.00
2005 01 04 13 00 218  9.3 10.9  1.28  4.35  4.34 208 9999.0  12.9  10.6   9.8 99.0 99.00
2005 01 04 14 00 221  9.0 10.6  1.26  4.35  4.31 212 9999.0  12.6  10.6   9.8 99.0 99.00
2005 01 04 15 00 220  8.2  9.9  1.18  4.35  4.40 214 9999.0  12.5  10.6   9.9 99.0 99.00
2005 01 04 16 00 224  8.2  9.5  1.17  4.35  4.34 215 9999.0  12.5  10.6  10.0 99.0 99.00
2005 01 04 17 00 223  7.1  8.4  1.11  4.35  4.36 204 9999.0  12.1  10.6   9.9 99.0 99.00
2005 01 04 18 00 220  6.0  6.7  0.96 10.00  4.44 100 9999.0  12.0  10.6   9.9 99.0 99.00
2005 01 04 19 00 224  5.3  5.9  1.01  5.26  4.59 173 9999.0  12.1  10.6  10.1 99.0 99.00
2005 01 04 20 00 215  4.8  5.5  1.00 10.00  4.67  92 9999.0  12.1  10.6  10.1 99.0 99.00
2005 01 04 21 00 195  3.6  4.1  0.92 10.00  4.94 103 9999.0  12.2  10.6  10.1 99.0 99.00
2005 01 04 22 00 207  3.4  3.7  0.92  5.56  5.07 172 9999.0  11.8  10.6  10.2 99.0 99.00
2005 01 04 23 00 202  3.2  3.9  0.90 10.00  5.08 102 9999.0  12.0  10.6  10.5 99.0 99.00
2005 01 05 00 00 206  3.2  3.5  0.90 10.00  5.21 108 9999.0  11.9  10.6  10.3 99.0 99.00
2005 01 05 01 00 208  2.0  2.3  0.88  5.56  5.15 174 9999.0  12.1  10.6  10.5 99.0 99.00
2005 01 05 02 00 135  0.5  1.1  0.91  5.56  5.51 170 9999.0  11.7  10.5  10.3 99.0 99.00
2005 01 05 03 00  66  1.7  2.0  0.82  5.26  5.26 176 9999.0  12.1  10.5  10.5 99.0 99.00
2005 01 05 04 00 122  2.3  2.9  0.84 10.00  5.42 125 9999.0  11.8  10.5  10.2 99.0 99.00
2005 01 05 05 00 111  2.7  3.3  0.78  5.00  5.18 173 9999.0  11.7  10.6  10.5 99.0 99.00
2005 01 05 06 00 124  2.4  2.8  0.76 10.00  5.11  99 9999.0  11.7  10.6  10.7 99.0 99.00
2005 01 05 07 00 147  3.4  3.7  0.83 10.00  5.55  99 9999.0  11.7  10.6  10.7 99.0 99.00
2005 01 05 08 00 161  3.1  4.1  0.75 10.00  5.42 105 9999.0  12.1  10.6  10.9 99.0 99.00
2005 01 05 09 00 184  3.6  4.4  0.71 10.00  5.27 101 9999.0  11.9  10.6  10.6 99.0 99.00
2005 01 05 10 00 205  5.0  5.6  0.80 10.00  5.48  98 9999.0  12.1  10.6  10.9 99.0 99.00
2005 01 05 11 00 208  5.5  6.3  0.80 11.11  5.36  91 9999.0  11.9  10.6  10.6 99.0 99.00
2005 01 05 12 00 199  5.8  6.5  0.81 10.00  5.20  97 9999.0  12.1  10.5  10.8 99.0 99.00
2005 01 05 13 00 202  6.6  7.6  0.79 10.00  4.93 102 9999.0  12.0  10.5  10.7 99.0 99.00
2005 01 05 14 00 209  7.2  8.3  0.88 10.00  4.78 100 9999.0  12.1  10.5  10.6 99.0 99.00
2005 01 05 15 00 213  7.6  8.5  0.87 10.00  4.40 103 9999.0  12.6  10.5  10.5 99.0 99.00
2005 01 05 16 00 206  8.5  9.9  0.95 10.00  4.39  92 9999.0  12.6  10.5  10.4 99.0 99.00
2005 01 05 17 00 205  8.0  9.3  1.03 11.11  4.51 103 9999.0  12.6  10.5  10.6 99.0 99.00
2005 01 05 18 00 200  7.4  8.8  0.97  4.55  4.29 181 9999.0  12.6  10.5  10.7 99.0 99.00
2005 01 05 19 00 204  5.6  6.7  0.98 10.00  4.59 113 9999.0  12.2  10.5  10.6 99.0 99.00
2005 01 05 20 00 204  6.6  8.1  0.99  4.35  4.52 179 9999.0  12.8  10.6  10.8 99.0 99.00
2005 01 05 21 00 201  6.3  7.2  1.02  4.35  4.51 181 9999.0  12.6  10.5  10.8 99.0 99.00
2005 01 05 22 00 329  2.5  4.0  0.93  5.00  4.63 177 9999.0  11.5  10.5   9.8 99.0 99.00
2005 01 05 23 00  33  3.5  4.6  0.91  5.00  4.83 173 9999.0  11.0  10.5  10.0 99.0 99.00
2005 01 06 00 00  27  4.6  5.4  0.89 10.00  5.19 118 9999.0  10.2  10.5   9.8 99.0 99.00
2005 01 06 01 00  58  3.6  4.4  0.89  5.26  5.05 174 9999.0  10.5  10.6  10.3 99.0 99.00
2005 01 06 02 00  73  2.6  3.1  0.81 10.00  4.93 105 9999.0  10.6  10.7  10.4 99.0 99.00
2005 01 06 03 00 103  2.0  2.5  0.77 10.00  5.01 121 9999.0  10.6  10.9  10.5 99.0 99.00
2005 01 06 04 00 101  2.4  2.8  0.81 10.00  5.08 125 9999.0  10.9  10.9  10.8 99.0 99.00
2005 01 06 05 00 115  3.2  3.7  0.78  5.56  5.09 179 9999.0  11.0  10.9  10.8 99.0 99.00
2005 01 06 06 00 184  3.1  3.6  0.89  5.56  5.17 177 9999.0  11.0  10.9  10.9 99.0 99.00
2005 01 06 07 00 196  4.5  5.3  0.89 10.00  4.99 129 9999.0  11.4  10.9  11.3 99.0 99.00
2005 01 06 08 00 202  6.3  7.4  1.02  5.26  5.04 165 9999.0  12.1  10.9  11.3 99.0 99.00
2005 01 06 09 00 201  6.1  7.0  1.09  5.56  4.84 194 9999.0  12.2  10.9  11.0 99.0 99.00
2005 01 06 10 00 200  7.2  8.3  1.11  5.88  4.91  31 9999.0  12.6  11.0  11.4 99.0 99.00
2005 01 06 11 00 198  7.0  8.2  1.19  7.14  4.92  37 9999.0  12.5  11.0  11.2 99.0 99.00
2005 01 06 12 00 200  6.8  8.1  1.22  6.67  5.05  31 9999.0  12.5  11.0  11.2 99.0 99.00
2005 01 06 13 00 196  7.0  8.4  1.25  6.67  5.12  42 9999.0  12.6  11.0  11.2 99.0 99.00
2005 01 06 14 00 192  6.9  8.2  1.26  7.14  4.94  34 9999.0  12.5  11.0  11.2 99.0 99.00
2005 01 06 15 00 199  8.1  9.7  1.25  6.67  5.04  36 9999.0  12.8  11.0  11.4 99.0 99.00
2005 01 06 16 00 200  8.4  9.7  1.22  5.26  4.84 174 9999.0  13.5  11.0  11.9 99.0 99.00
2005 01 06 17 00 200  8.6 10.2  1.26  5.00  4.73 171 9999.0  13.5  11.0  11.8 99.0 99.00
2005 01 06 18 00 192  8.5  9.7  1.25  5.00  4.63 168 9999.0  12.6  11.0  11.3 99.0 99.00
2005 01 06 19 00 193  7.9  9.1  1.21  4.55  4.57 180 9999.0  12.6  11.0  11.1 99.0 99.00
2005 01 06 20 00 195  8.1 10.4  1.19  5.56  4.59 160 9999.0  12.9  11.0  11.2 99.0 99.00
2005 01 06 21 00 194  8.4  9.8  1.33  4.55  4.60 182 9999.0  12.9  11.0  11.0 99.0 99.00
2005 01 06 22 00 201  7.5  8.7  1.25  5.88  4.64 152 9999.0  13.3  11.0  11.4 99.0 99.00
2005 01 06 23 00 197  6.7  7.9  1.27  5.88  4.84 159 9999.0  12.8  11.0  11.1 99.0 99.00
2005 01 07 00 00 185  8.3  9.8  1.24  5.56  5.05 159 9999.0  12.8  11.0  11.1 99.0 99.00
2005 01 07 01 00 192  9.2 10.9  1.24  5.56  4.77 159 9999.0  13.2  11.0  11.3 99.0 99.00
2005 01 07 02 00 197 10.2 12.2  1.40  5.56  4.85 166 9999.0  13.3  11.0  11.4 99.0 99.00
2005 01 07 03 00 201  9.7 12.0  1.46  5.88  5.07 158 9999.0  13.3  11.0  11.5 99.0 99.00
2005 01 07 04 00 201  9.5 11.3  1.65  6.25  5.04 157 9999.0  12.9  11.0  11.0 99.0 99.00
2005 01 07 05 00 202  8.7 10.3  1.83  6.67  5.33 160 9999.0  12.9  11.0  11.0 99.0 99.00
2005 01 07 06 00 202  8.2  9.5  1.72  6.67  5.22 169 9999.0  12.9  11.0  10.8 99.0 99.00
2005 01 07 07 00 206  7.7  9.1  1.73  5.88  5.26 171 9999.0  13.0  11.0  10.8 99.0 99.00
2005 01 07 08 00 220  6.9  7.9  1.48  6.25  5.29 164 9999.0  12.9  11.0  10.8 99.0 99.00
2005 01 07 09 00 220  6.3  7.4  1.46  6.25  5.29 166 9999.0  12.8  11.0  11.0 99.0 99.00
2005 01 07 10 00 237  5.3  6.4  1.57  6.67  5.36 158 9999.0  12.6  11.0  10.9 99.0 99.00
2005 01 07 11 00 279  4.5  5.3  1.58  6.67  5.75 161 9999.0  12.1  10.9  10.7 99.0 99.00
2005 01 07 12 00  10  6.9  8.5  1.56  8.33  6.24 165 9999.0  11.3  10.9   9.7 99.0 99.00
2005 01 07 13 00  10  8.0 10.0  1.47  8.33  5.84 168 9999.0  11.0  10.6   6.8 99.0 99.00
2005 01 07 14 00  30  7.7  9.4  1.56  7.69  5.45 161 9999.0  10.5  10.6   7.2 99.0 99.00
2005 01 07 15 00  14  7.0  8.3  1.43  7.69  4.97 160 9999.0  10.2  10.6   5.4 99.0 99.00
2005 01 07 16 00  43  7.3  8.5  1.26  7.69  4.58 161 9999.0  10.2  10.6   5.4 99.0 99.00
2005 01 07 17 00  41  8.1  9.8  1.29  7.14  4.78 170 9999.0   9.4  10.6   5.3 99.0 99.00
2005 01 07 18 00  32  7.7  9.1  1.32  7.69  4.68 166 9999.0   8.8  10.6   4.0 99.0 99.00
2005 01 07 19 00  35  6.4  7.6  1.35  7.14  4.82 180 9999.0   8.9  10.6   3.2 99.0 99.00
2005 01 07 20 00  42  6.7  7.7  1.16  5.00  4.72  29 9999.0   8.9  10.9   3.4 99.0 99.00
2005 01 07 21 00  41  6.9  8.4  1.28  5.56  4.87  25 9999.0   8.8  11.0   4.3 99.0 99.00
2005 01 07 22 00  40  6.3  7.7  1.09  5.88  4.74  27 9999.0   8.7  11.0   3.7 99.0 99.00
2005 01 07 23 00  62  5.7  6.8  1.10  6.67  5.00 118 9999.0   9.0  11.1   4.7 99.0 99.00
2005 01 08 00 00  74  6.1  7.2  1.10  6.25  4.96  34 9999.0   9.0  11.0   4.9 99.0 99.00
2005 01 08 01 00  78  5.5  6.3  1.07  6.25  4.94  61 9999.0   9.4  11.0   4.8 99.0 99.00
2005 01 08 02 00  91  5.6  6.5  0.96  6.25  4.81  54 9999.0   9.7  11.0   5.7 99.0 99.00
2005 01 08 03 00  80  5.2  6.3  0.96  7.69  4.83  97 9999.0  10.2  11.0   6.5 99.0 99.00
2005 01 08 04 00  77  6.8  8.0  0.99  6.67  5.04  67 9999.0  10.3  11.0   7.0 99.0 99.00
2005 01 08 05 00  70  7.3  8.3  1.09  6.67  4.91  68 9999.0  10.6  11.0   7.5 99.0 99.00
2005 01 08 06 00  65  8.2  9.3  1.10  6.67  4.89  46 9999.0  10.6  11.0   7.8 99.0 99.00
2005 01 08 07 00  67  7.7 10.0  1.18  7.14  4.92  38 9999.0  10.6  11.1   7.8 99.0 99.00
2005 01 08 08 00  79  8.0  9.4  1.20  7.14  4.57  51 9999.0  11.0  11.3   8.5 99.0 99.00
2005 01 08 09 00  77  7.2  8.2  1.18  7.14  4.47  50 9999.0  11.3  11.3   9.2 99.0 99.00
2005 01 08 10 00  89  6.8  7.9  1.06  6.67  4.51  37 9999.0  11.4  11.3   9.6 99.0 99.00
2005 01 08 11 00  95  6.0  7.1  1.17  6.25  4.60  47 9999.0  11.8  11.3  10.2 99.0 99.00
2005 01 08 12 00 128  2.8  3.7  1.16  6.25  4.65  48 9999.0  12.3  11.3  11.2 99.0 99.00
2005 01 08 13 00 170  1.2  1.7  1.09  5.00  4.88  68 9999.0  12.6  11.3  12.1 99.0 99.00
2005 01 08 14 00 191  4.0  4.6  1.06  5.56  4.84  63 9999.0  12.5  11.3  12.3 99.0 99.00
2005 01 08 15 00 197  6.0  6.9  1.00  5.56  5.11  66 9999.0  12.0  11.3  11.8 99.0 99.00
2005 01 08 16 00 197  6.4  7.6  0.95  4.76  5.00  76 9999.0  11.8  11.3  11.7 99.0 99.00
2005 01 08 17 00 209  6.6  7.9  0.95  5.00  4.79  99 9999.0  11.8  11.3  11.7 99.0 99.00
2005 01 08 18 00 193  6.6  8.0  0.98  5.00  4.70  93 9999.0  12.0  11.3  11.9 99.0 99.00
2005 01 08 19 00 197  7.7  9.0  0.91  5.00  4.37  83 9999.0  12.5  11.3  12.4 99.0 99.00
2005 01 08 20 00 202  8.0  9.3  0.98  4.55  4.36 119 9999.0  12.6  11.3  12.6 99.0 99.00
2005 01 08 21 00 205  6.9  7.9  0.96  4.55  4.29 144 9999.0  12.8  11.3  12.8 99.0 99.00
2005 01 08 22 00 269  4.6  5.4  1.12  4.76  4.58 147 9999.0  12.8  11.3  12.7 99.0 99.00
2005 01 08 23 00 241  3.1  3.7  1.09  6.25  5.01 144 9999.0  12.7  11.3  12.6 99.0 99.00
2005 01 09 00 00 266  4.0  4.6  1.16  5.56  5.07 163 9999.0  12.7  11.1  12.6 99.0 99.00
2005 01 09 01 00 348 10.5 12.7  1.22  7.14  5.50 155 9999.0  11.9  11.0  11.4 99.0 99.00
2005 01 09 02 00 349  9.8 12.6  1.12  6.67  4.39 162 9999.0  11.0  10.6   7.2 99.0 99.00
2005 01 09 03 00 343 10.8 12.9  1.26  6.67  4.47 167 9999.0  10.5  10.5   6.1 99.0 99.00
2005 01 09 04 00 346 11.0 13.7  1.52  4.76  4.35 346 9999.0   9.8  10.5   4.7 99.0 99.00
2005 01 09 05 00 350 10.5 13.5  1.66  5.26  4.49 350 9999.0   9.4  10.5   4.1 99.0 99.00
2005 01 09 06 00 356 11.3 13.1  1.80  5.56  4.66 354 9999.0   8.9  10.5   4.4 99.0 99.00
2005 01 09 07 00   2 10.7 12.7  1.77  5.56  4.70 349 9999.0   8.4  10.5   3.7 99.0 99.00
2005 01 09 08 00 360  9.7 11.5  1.85  5.88  4.87 348 9999.0   8.2  10.5   3.9 99.0 99.00
2005 01 09 09 00  16  9.7 11.8  1.81  5.88  4.79   1 9999.0   7.9  10.6   3.5 99.0 99.00
2005 01 09 10 00  34  8.0 10.1  1.62  5.88  4.82 360 9999.0   8.1  10.6   4.2 99.0 99.00
2005 01 09 11 00  35  8.2  9.9  1.56  6.25  4.89   6 9999.0   8.0  10.6   3.9 99.0 99.00
2005 01 09 12 00  23  7.6  9.3  1.58  6.25  4.95  17 9999.0   8.2  10.6   4.5 99.0 99.00
2005 01 09 13 00  42  6.2  8.0  1.49  6.25  5.02  16 9999.0   7.9  10.6   3.6 99.0 99.00
2005 01 09 14 00  51  6.1  7.8  1.37  6.25  4.82  23 9999.0   8.2  10.6   3.9 99.0 99.00
2005 01 09 15 00  41  5.0  7.0  1.40  6.67  4.89  26 9999.0   8.2  10.5   3.5 99.0 99.00
2005 01 09 16 00  42  3.9  5.3  1.38  6.25  5.12  22 9999.0   8.4  10.6   4.1 99.0 99.00
2005 01 09 17 00  12  2.8  3.8  1.37  6.25  5.28  30 9999.0   8.6  10.5   3.9 99.0 99.00
2005 01 09 18 00  10  3.4  4.5  1.17  7.14  5.25  35 9999.0   8.6  10.6   4.0 99.0 99.00
2005 01 09 19 00 353  5.4  6.6  1.07  5.88  4.96  15 9999.0   8.6  10.6   4.2 99.0 99.00
2005 01 09 20 00  10  3.6  4.9  0.97  5.88  5.02  18 9999.0   8.6  10.6   3.8 99.0 99.00
2005 01 09 21 00   5  3.5  4.6  0.86  5.56  4.97  33 9999.0   8.7  10.6   3.7 99.0 99.00
2005 01 09 22 00  13  4.5  5.5  0.83  6.25  5.03  38 9999.0   8.2  10.6   5.1 99.0 99.00
2005 01 09 23 00  21  4.2  5.2  0.87  6.25  5.07  42 9999.0   8.2  10.5   5.2 99.0 99.00
2005 01 10 00 00  29  3.4  4.6  0.81  6.25  4.99  37 9999.0   8.6  10.5   5.0 99.0 99.00
2005 01 10 01 00  80  3.1  3.9  0.80  6.25  4.94  55 9999.0   8.7  10.5   4.4 99.0 99.00
2005 01 10 02 00  95  2.9  4.0  0.76  6.25  4.85  68 9999.0   8.7  10.5   4.2 99.0 99.00
2005 01 10 03 00  96  3.3  4.4  0.74  6.25  4.82  65 9999.0   8.9  10.5   5.2 99.0 99.00
2005 01 10 04 00  90  1.8  2.7  0.76  5.88  5.02  52 9999.0   9.0  10.3   5.4 99.0 99.00
2005 01 10 05 00  74  1.0  1.7  0.83  6.67  5.12  65 9999.0   9.0  10.3   5.6 99.0 99.00
2005 01 10 06 00   2  0.9  1.2  0.85  5.88  5.25  53 9999.0   9.0  10.2   6.1 99.0 99.00
2005 01 10 07 00  33  1.8  2.3  0.92  5.88  5.26  53 9999.0   9.0  10.3   6.0 99.0 99.00
2005 01 10 08 00  29  1.2  1.6  0.82  7.14  5.28  74 9999.0   9.0  10.3   6.1 99.0 99.00
2005 01 10 09 00  88  0.2  0.7  0.77  6.67  5.46  65 9999.0   9.0  10.5   6.2 99.0 99.00
2005 01 10 10 00 180  0.0  0.0  0.76  7.14  5.49  56 9999.0   9.0  10.5   6.4 99.0 99.00
2005 01 10 11 00 216  0.3  0.8  0.78  7.69  5.82  53 9999.0   9.3  10.5   6.7 99.0 99.00
2005 01 10 12 00 222  1.3  1.8  0.75  7.14  6.04  58 9999.0   9.5  10.5   6.9 99.0 99.00
2005 01 10 13 00 205  2.7  3.2  0.72  7.69  6.05  57 9999.0   9.5  10.5   7.0 99.0 99.00
2005 01 10 14 00 215  4.3  4.9  0.81  7.69  6.23  62 9999.0   9.8  10.5   7.3 99.0 99.00
