#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 09 09 02 50 198  5.6  6.4  1.26 11.11  6.92 999 1019.6  18.0  16.0  16.3 99.0 99.00
2008 09 09 03 50 200  5.5  6.3  1.14 10.00  5.99 999 1019.5  17.7  15.2  16.5 99.0 99.00
2008 09 09 04 50 209  4.6  5.5  1.22 11.11  6.00 999 1019.4  17.6  15.9  16.5 99.0 99.00
2008 09 09 05 50 225  4.6  5.1  1.19 11.11  6.13 999 1018.9  17.8  15.8  16.6 99.0 99.00
2008 09 09 06 50 201  3.4  4.0  1.16 10.00  6.30 999 1018.7  18.0  16.1  16.8 99.0 99.00
2008 09 09 07 50 218  4.1  4.7  1.21 11.11  6.53 999 1018.6  18.0  16.4  17.0 99.0 99.00
2008 09 09 08 50 205  4.0  4.6  1.17  9.09  6.45 999 1018.1  18.0  16.5  17.1 99.0 99.00
2008 09 09 09 50 194  4.4  5.2  1.22 11.11  6.47 999 1018.1  18.0  16.5  16.9 99.0 99.00
2008 09 09 10 50 184  4.8  6.2  1.15 11.11  6.29 999 1017.9  18.1  16.5  16.9 99.0 99.00
2008 09 09 11 50 180  6.3  7.2  1.29 10.00  6.09 999 1017.2  18.3  16.4  16.9 99.0 99.00
2008 09 09 12 50 180  6.1  7.4  1.26 11.11  5.62 999 1016.4  18.7  16.0  16.6 99.0 99.00
2008 09 09 13 50 177  7.2  8.6  1.34 11.11  5.42 999 1016.4  18.3  16.0  16.8 99.0 99.00
2008 09 09 14 50 180  8.2 10.1  1.32 11.11  4.85 999 1016.3  18.7  15.9  16.6 99.0 99.00
2008 09 09 15 50 183  9.6 11.0  1.40 11.11  4.47 999 1015.4  18.8  15.7  16.1 99.0 99.00
2008 09 09 16 50 184  9.9 11.4  1.49 11.11  4.52 999 1014.7  19.1  16.0  15.6 99.0 99.00
2008 09 09 17 50 178 10.2 12.1  1.55 11.11  4.37 999 1013.4  19.1  16.8  16.9 99.0 99.00
2008 09 09 18 50 191 11.7 14.1  1.55  5.00  4.35 999 1012.7  19.1  16.8  17.1 99.0 99.00
2008 09 09 19 50 197  9.9 11.6  1.80  5.26  4.55 999 1011.7  18.3  16.7  17.2 99.0 99.00
2008 09 09 20 50 196 10.9 12.8  2.14  5.88  4.89 999 1011.1  18.3  16.5  16.5 99.0 99.00
2008 09 09 21 50 191  9.1 10.3  1.97  5.88  4.91 999 1010.7  18.3  16.4  16.9 99.0 99.00
2008 09 09 22 50 207  8.9 10.7  1.88  5.88  4.93 999 1011.7  18.0  16.0  16.4 99.0 99.00
2008 09 09 23 50 213  8.5  9.9  2.07  6.25  5.09 999 1012.5  18.3  15.7  16.5 99.0 99.00
2008 09 10 00 50 223  7.0  8.0  2.07  6.25  5.30 999 1012.7  18.0  15.2  16.5 99.0 99.00
2008 09 10 01 50 242  8.6 10.3  1.94  5.88  5.36 999 1012.7  18.1  14.8  16.4 99.0 99.00
2008 09 10 02 50 263  8.8 10.3  2.06  6.25  5.46 999 1013.2  18.0  14.5  16.6 99.0 99.00
2008 09 10 03 50 275  6.1  7.1  1.65  6.25  5.38 999 1013.5  17.3  15.6  15.9 99.0 99.00
2008 09 10 04 50 312  5.2  6.9  1.45  5.56  5.48 999 1014.2  16.5  15.2  14.0 99.0 99.00
2008 09 10 05 50 316  4.9  5.9  1.47  6.25  5.54 999 1014.8  16.4  14.9  13.0 99.0 99.00
2008 09 10 06 50 311  6.4  7.5  1.27  6.25  5.45 999 1014.9  16.0  14.5  12.1 99.0 99.00
2008 09 10 07 50 321  6.7  8.2  1.16  5.56  5.22 999 1015.6  15.6  14.5  12.2 99.0 99.00
2008 09 10 08 50 322  6.3  8.1  1.05  5.26  4.81 999 1016.4  15.2  14.1  12.1 99.0 99.00
2008 09 10 09 50 323  6.2  7.2  0.92  5.00  4.45 999 1017.5  14.9  13.6  11.7 99.0 99.00
2008 09 10 10 50 337  5.6  6.7  0.86 11.11  4.11 999 1018.8  14.4  13.6  11.4 99.0 99.00
2008 09 10 11 50 325  3.8  4.7  0.89  3.57  4.25 999 1019.5  14.1  13.6  11.5 99.0 99.00
2008 09 10 12 50 322  3.8  4.8  0.74 10.00  4.37 999 1020.4  14.1  14.1  11.6 99.0 99.00
2008 09 10 13 50 326  6.7  8.1  0.92  4.17  4.17 999 1021.1  14.1  14.4  10.9 99.0 99.00
2008 09 10 14 50 329  5.6  6.7  0.92  3.57  3.91 999 1021.8  14.1  14.9  10.7 99.0 99.00
2008 09 10 15 50 332  6.0  7.0  0.88 10.00  4.01 999 1022.0  14.1  15.2  10.6 99.0 99.00
2008 09 10 16 50 295  3.0  3.7  0.83 10.00  4.24 999 1022.8  14.2  14.9  10.6 99.0 99.00
2008 09 10 17 50 313  5.8  6.8  0.80  9.09  4.40 999 1022.7  14.9  14.5   9.0 99.0 99.00
2008 09 10 18 50 309  6.3  7.5  0.83  3.57  3.96 999 1022.7  15.2  14.4   9.1 99.0 99.00
2008 09 10 19 50 303  4.6  5.4  0.87  3.45  4.03 999 1023.0  15.3  14.4   8.9 99.0 99.00
2008 09 10 20 50 305  5.4  8.2  0.81  9.09  4.16 999 1023.4  15.7  14.4   8.8 99.0 99.00
2008 09 10 21 50 293  3.3  3.9  0.78  9.09  4.19 999 1023.8  15.7  14.2   9.8 99.0 99.00
2008 09 10 22 50 276  2.9  3.4  0.69 10.00  4.45 999 1024.2  15.5  14.1   9.7 99.0 99.00
2008 09 10 23 50 300  3.6  4.1  0.61 10.00  4.78 999 1025.0  15.2  13.7  10.4 99.0 99.00
2008 09 11 00 50 350  4.6  5.6  0.57  9.09  5.16 999 1025.7  15.2  13.7  10.0 99.0 99.00
2008 09 11 01 50 348  4.0  4.8  0.55 10.00  5.54 999 1026.0  14.8  13.7  10.4 99.0 99.00
2008 09 11 02 50  15  4.4  5.0  0.57 10.00  5.92 999 1026.7  14.5  13.7  10.0 99.0 99.00
2008 09 11 03 50  19  3.5  4.6  0.50 10.00  5.48 999 1027.0  14.1  13.6   9.9 99.0 99.00
2008 09 11 04 50  26  2.2  2.8  0.44 10.00  5.36 999 1027.4  14.1  13.4  10.1 99.0 99.00
2008 09 11 05 50  20  2.0  2.5  0.37  9.09  4.44 999 1027.9  13.7  14.4  10.0 99.0 99.00
2008 09 11 06 50 358  0.5  0.8  0.44  9.09  4.94 999 1028.2  13.7  14.5   9.3 99.0 99.00
2008 09 11 07 50 318  0.3  0.7  0.48 16.67  5.52 999 1028.3  13.5  14.2   9.4 99.0 99.00
2008 09 11 08 50 321  2.0  2.4  0.47 16.67  6.57 999 1028.8  13.4  14.1  10.2 99.0 99.00
2008 09 11 09 50 325  1.6  1.9  0.48 16.67  6.48 999 1028.7  13.4  14.4   9.4 99.0 99.00
2008 09 11 10 50 329  1.4  1.7  0.45 16.67  6.84 999 1028.9  13.6  14.2   9.6 99.0 99.00
2008 09 11 11 50 336  2.0  2.4  0.44 16.67  6.91 999 1029.0  13.7  14.0   9.5 99.0 99.00
2008 09 11 12 50 354  3.1  3.5  0.48 16.67  7.02 999 1029.7  13.7  14.1   8.6 99.0 99.00
2008 09 11 13 50 349  2.5  2.9  0.47  8.33  6.86 999 1029.8  13.6  14.1   7.5 99.0 99.00
2008 09 11 14 50 360  1.8  2.2  0.49  8.33  6.97 999 1029.2  13.6  14.1   7.4 99.0 99.00
2008 09 11 15 50 360  1.7  2.1  0.46 16.67  7.27 999 1029.5  13.6  14.2   7.8 99.0 99.00
2008 09 11 16 50 353  1.0  1.4  0.50  8.33  7.39 999 1029.0  13.6  14.6   8.1 99.0 99.00
2008 09 11 17 50   0  0.0  0.0  0.54  7.69  6.83 999 1028.8  15.0  15.1   8.1 99.0 99.00
2008 09 11 18 50 224  1.1  1.8  0.56  7.14  7.04 999 1028.2  14.4  15.2   8.1 99.0 99.00
2008 09 11 19 50 217  1.4  2.0  0.56  6.67  7.06 999 1027.5  14.9  14.9   8.9 99.0 99.00
2008 09 11 20 50 208  2.7  3.1  0.50  7.69  6.73 999 1027.3  15.2  15.0   9.7 99.0 99.00
2008 09 11 21 50 220  3.0  3.4  0.43 16.67  6.45 999 1027.3  15.2  14.9   9.8 99.0 99.00
2008 09 11 22 50 221  3.5  3.8  0.39 10.00  6.85 999 1026.7  15.2  14.4  10.0 99.0 99.00
2008 09 11 23 50 218  3.9  4.3  0.39 16.67  7.69 999 1026.7  15.2  14.2  10.1 99.0 99.00
2008 09 12 00 50 218  4.4  5.1  0.41 14.29  7.17 999 1026.7  15.6  14.1  10.5 99.0 99.00
2008 09 12 01 50 216  3.4  3.9  0.44 14.29  6.74 999 1026.6  15.3  14.1  11.0 99.0 99.00
2008 09 12 02 50 229  3.8  4.3  0.40 16.67  5.60 999 1026.4  15.6  14.1  11.1 99.0 99.00
2008 09 12 03 50 216  4.9  5.5  0.38  9.09  3.49 999 1025.8  15.7  14.1  11.2 99.0 99.00
2008 09 12 04 50 214  5.7  6.7  0.49  9.09  3.54 999 1025.4  16.0  14.2  12.1 99.0 99.00
2008 09 12 05 50 214  5.0  6.0  0.58  3.23  3.52 999 1025.1  16.0  14.2  13.0 99.0 99.00
2008 09 12 06 50 228  4.0  5.0  0.60  8.33  3.93 999 1024.5  15.7  13.7  13.7 99.0 99.00
2008 09 12 07 50 235  5.6  6.4  0.87  4.00  3.94 999 1024.3  15.6  14.1  13.8 99.0 99.00
2008 09 12 08 50 235  4.7  5.4  0.93  4.76  4.15 999 1024.1  15.3  14.1  13.6 99.0 99.00
2008 09 12 09 50 234  4.5  5.3  1.00  4.76  4.36 999 1024.1  15.2  13.7  13.6 99.0 99.00
2008 09 12 10 50 231  4.3  5.1  1.02  5.00  4.35 999 1023.7  15.2  13.8  13.6 99.0 99.00
2008 09 12 11 50 219  3.9  4.7  0.95  4.76  4.35 999 1023.5  15.3  14.1  13.4 99.0 99.00
2008 09 12 12 50 218  4.1  4.9  0.94  5.00  4.37 999 1022.6  15.2  14.1  13.3 99.0 99.00
2008 09 12 13 50 219  4.5  5.2  0.96  5.26  4.41 999 1022.2  15.6  14.1  13.6 99.0 99.00
2008 09 12 14 50 215  5.0  5.7  1.00  5.26  4.24 999 1021.9  15.6  14.1  13.6 99.0 99.00
2008 09 12 15 50 218  5.9  6.9  1.02  5.00  4.06 999 1021.2  15.9  14.2  13.3 99.0 99.00
2008 09 12 16 50 210  7.0  8.0  1.13  5.00  4.15 999 1021.0  16.0  14.2  13.3 99.0 99.00
2008 09 12 17 50 212  7.9  9.0  1.05  4.55  3.90 999 1020.4  16.0  14.2  13.4 99.0 99.00
2008 09 12 18 50 203  9.6 11.8  1.36  5.00  4.02 999 1019.0  16.4  14.2  12.7 99.0 99.00
2008 09 12 19 50 199  9.8 11.7  1.38  5.26  4.13 999 1018.3  16.3  14.1  12.4 99.0 99.00
2008 09 12 20 50 196 10.0 12.5  1.76  5.88  4.46 999 1017.2  16.0  14.1  12.5 99.0 99.00
2008 09 12 21 50 197  9.3 11.4  2.02  5.88  4.85 999 1017.1  15.7  14.0  12.4 99.0 99.00
2008 09 12 22 50 194  9.7 11.8  2.21  6.25  5.04 999 1016.4  15.6  13.7  12.9 99.0 99.00
2008 09 12 23 50 195  8.3  9.5  2.39  6.25  5.20 999 1016.3  15.7  13.7  13.1 99.0 99.00
2008 09 13 00 50 195  7.9  9.5  2.14  6.25  5.20 999 1016.2  15.6  13.7  13.3 99.0 99.00
2008 09 13 01 50 198  7.7  9.4  2.12  6.67  5.24 999 1015.7  15.2  13.8  13.9 99.0 99.00
2008 09 13 02 50 206  6.3  7.6  1.92  6.67  5.28 999 1015.0  15.6  13.7  14.7 99.0 99.00
2008 09 13 03 50 206  6.6  7.6  1.82  6.67  5.18 999 1014.8  15.7  14.1  15.2 99.0 99.00
2008 09 13 04 50 220  7.3  8.9  1.67  6.25  5.13 999 1014.5  16.0  14.1  15.5 99.0 99.00
2008 09 13 05 50 216  5.4  6.4  1.78  6.25  5.15 999 1014.1  16.0  14.0  15.5 99.0 99.00
2008 09 13 06 50 220  7.1  8.9  1.53  6.25  4.91 999 1013.4  16.0  13.7  15.6 99.0 99.00
2008 09 13 07 50 218  5.8  6.5  1.37  5.56  4.79 999 1013.2  15.7  13.7  15.5 99.0 99.00
2008 09 13 08 50 229  5.1  6.1  1.26  5.56  4.54 999 1013.0  15.7  13.7  15.5 99.0 99.00
2008 09 13 09 50 232  5.0  6.1  1.22  5.88  4.40 999 1013.0  15.8  13.7  15.6 99.0 99.00
2008 09 13 10 50 244  4.7  5.3  1.12  5.00  4.35 999 1013.3  15.8  14.0  15.6 99.0 99.00
2008 09 13 11 50 237  3.2  3.6  1.01  5.26  4.38 999 1013.3  15.7  14.1  15.5 99.0 99.00
2008 09 13 12 50 249  2.3  2.8  1.01  5.26  4.33 999 1013.3  15.6  14.4  15.4 99.0 99.00
2008 09 13 13 50 253  0.9  1.6  0.99  5.26  4.42 999 1013.4  15.6  14.5  15.4 99.0 99.00
2008 09 13 14 50 162  0.3  0.8  0.99  5.00  4.67 999 1013.4  15.7  14.9  15.5 99.0 99.00
2008 09 13 15 50 298  0.5  1.1  0.97  5.56  4.75 999 1013.3  16.4  14.9  16.1 99.0 99.00
2008 09 13 16 50  18  2.2  2.8  0.79  4.76  4.71 999 1013.4  15.3  15.2  15.0 99.0 99.00
2008 09 13 17 50  25  1.9  2.7  0.85  5.00  5.12 999 1013.4  14.9  14.9  14.7 99.0 99.00
2008 09 13 18 50  36  3.1  3.8  0.71  5.00  4.95 999 1013.3  14.5  14.5  14.2 99.0 99.00
2008 09 13 19 50  68  2.0  2.7  0.71  5.26  5.32 999 1013.4  14.5  14.5  14.2 99.0 99.00
2008 09 13 20 50  86  1.7  2.1  0.67  7.69  5.06 999 1013.5  14.5  14.5  14.2 99.0 99.00
2008 09 13 21 50  80  2.5  3.3  0.59  4.55  5.08 999 1013.7  14.5  14.4  14.2 99.0 99.00
2008 09 13 22 50  90  1.6  2.4  0.56  4.76  4.86 999 1014.1  14.5  14.4  14.3 99.0 99.00
2008 09 13 23 50  92  2.3  3.2  0.53  4.00  4.47 999 1014.1  14.8  14.5  14.6 99.0 99.00
2008 09 14 00 50 174  1.1  1.5  0.52 14.29  4.59 999 1014.8  14.9  14.4  14.7 99.0 99.00
2008 09 14 01 50 138  1.3  2.0  0.48 14.29  4.65 999 1014.6  15.2  14.4  14.9 99.0 99.00
2008 09 14 02 50 114  1.4  1.9  0.47 14.29  4.93 999 1014.1  15.6  14.4  15.4 99.0 99.00
2008 09 14 03 50 124  2.1  2.3  0.43 10.00  5.19 999 1013.8  15.6  14.4  15.4 99.0 99.00
2008 09 14 04 50  91  1.4  1.8  0.45 14.29  5.49 999 1014.1  15.2  14.4  15.0 99.0 99.00
2008 09 14 05 50  99  2.2  2.8  0.44  9.09  5.66 999 1013.6  14.9  14.4  14.6 99.0 99.00
2008 09 14 06 50  57  0.9  1.1  0.46 14.29  5.68 999 1014.0  14.9  14.4  14.7 99.0 99.00
2008 09 14 07 50  61  0.8  1.3  0.52 12.50  6.17 999 1014.1  15.8  14.4  15.6 99.0 99.00
2008 09 14 08 50 149  2.0  2.5  0.49  7.69  6.15 999 1013.8  16.4  14.4  16.0 99.0 99.00
2008 09 14 09 50 160  2.8  3.5  0.46 14.29  5.93 999 1013.2  16.0  14.2  15.8 99.0 99.00
2008 09 14 10 50 167  4.6  5.3  0.52  6.25  6.21 999 1012.5  15.9  14.1  15.7 99.0 99.00
2008 09 14 11 50 170  6.2  7.2  0.50  5.56  4.62 999 1011.9  16.0  14.1  15.7 99.0 99.00
2008 09 14 12 50 176  5.4  6.0  0.70  3.13  3.82 999 1012.0  15.9  13.7  15.7 99.0 99.00
2008 09 14 13 50 180  4.9  6.0  0.86  3.45  3.92 999 1011.9  16.0  13.7  15.7 99.0 99.00
2008 09 14 14 50 166  5.9  6.7  0.90  3.70  3.96 999 1011.2  16.0  13.7  15.7 99.0 99.00
2008 09 14 15 50 166  5.5  6.3  0.87  4.00  4.01 999 1010.9  16.0  13.8  15.8 99.0 99.00
2008 09 14 16 50 161  6.0  6.7  0.89  4.35  4.02 999 1010.4  16.0  14.1  15.7 99.0 99.00
2008 09 14 17 50 151  7.3  8.3  1.08  4.76  4.20 999 1009.7  16.0  13.7  15.7 99.0 99.00
2008 09 14 18 50 156  8.2  9.5  1.14  5.00  4.18 999 1008.6  16.0  13.7  15.8 99.0 99.00
2008 09 14 19 50 160  7.8  9.0  1.38  5.26  4.35 999 1008.1  16.0  13.7  15.8 99.0 99.00
2008 09 14 20 50 165  7.1  8.0  1.55  5.88  4.62 999 1007.7  16.0  13.7  15.8 99.0 99.00
2008 09 14 21 50 172  7.3  8.7  1.56  5.88  4.56 999 1007.3  16.4  13.7  16.2 99.0 99.00
2008 09 14 22 50 173  7.6  8.5  1.55  6.25  4.63 999 1006.5  16.5  14.1  16.2 99.0 99.00
2008 09 14 23 50 177  7.8  9.1  1.69  5.88  4.65 999 1006.1  16.5  13.7  16.3 99.0 99.00
2008 09 15 00 50 180  6.9  8.2  1.73  5.88  4.71 999 1005.7  16.5  13.7  16.3 99.0 99.00
2008 09 15 01 50 190  7.9  8.9  1.69  5.88  4.67 999 1004.8  16.9  14.2  16.7 99.0 99.00
2008 09 15 02 50 190  6.4  7.2  1.73  6.25  4.75 999 1004.7  16.8  14.4  16.5 99.0 99.00
2008 09 15 03 50 184  6.3  8.0  1.75  6.25  5.09 999 1003.3  17.0  14.5  16.8 99.0 99.00
2008 09 15 04 50 185  7.6  9.1  1.77  6.25  5.24 999 1002.5  17.5  14.8  17.3 99.0 99.00
2008 09 15 05 50 184  9.8 11.7  1.92  6.67  5.23 999 1001.0  17.5  14.5  17.3 99.0 99.00
2008 09 15 06 50 188  9.5 11.0  1.94  6.25  5.13 999 1000.8  17.6  14.4  17.4 99.0 99.00
2008 09 15 07 50 186  9.8 11.1  2.10  6.67  5.23 999  999.5  18.0  14.1  17.8 99.0 99.00
2008 09 15 08 50 188 10.8 12.5  2.24  6.67  5.26 999  998.2  18.0  14.1  17.8 99.0 99.00
2008 09 15 09 50 188 10.9 12.3  2.21  6.25  5.07 999  997.7  18.2  14.1  18.0 99.0 99.00
2008 09 15 10 50 195  9.9 11.4  2.15  6.67  5.05 999  997.8  18.3  14.1  18.0 99.0 99.00
2008 09 15 11 50 207 11.7 13.9  2.20  6.67  5.06 999  997.7  19.1  14.1  18.2 99.0 99.00
2008 09 15 12 50 216 12.0 14.7  2.30  6.67  4.97 999  997.8  19.1  14.4  17.9 99.0 99.00
2008 09 15 13 50 214 11.3 13.8  2.32  6.25  5.09 999  998.5  19.5  14.5  18.0 99.0 99.00
2008 09 15 14 50 228  9.4 11.7  2.56  6.67  5.36 999  999.2  18.8  14.8  17.2 99.0 99.00
2008 09 15 15 50 251 10.8 12.4  2.41  7.14  5.39 999  999.6  19.8  14.9  14.8 99.0 99.00
2008 09 15 16 50 250  8.0  9.4  2.21  7.14  5.28 999 1000.8  18.4  14.9  14.7 99.0 99.00
2008 09 15 17 50 254  8.8 10.9  2.00  7.14  5.18 999 1001.8  18.3  14.9  14.6 99.0 99.00
2008 09 15 18 50 250  6.4  7.3  1.91  7.14  5.24 999 1003.2  18.0  14.8  14.7 99.0 99.00
2008 09 15 19 50 273  7.9  9.1  1.65  7.14  5.14 999 1004.0  18.4  14.5  14.2 99.0 99.00
2008 09 15 20 50 282  7.0  8.6  1.50  6.67  5.10 999 1005.4  18.1  14.5  14.0 99.0 99.00
2008 09 15 21 50 300  8.0  9.4  1.51  6.67  4.98 999 1006.6  18.8  14.2  13.8 99.0 99.00
2008 09 15 22 50 305  6.0  7.0  1.39  6.67  4.88 999 1008.4  16.8  14.1  13.7 99.0 99.00
2008 09 15 23 50 320  5.2  6.2  1.29  6.25  4.83 999 1009.9  16.5  14.1  13.3 99.0 99.00
2008 09 16 00 50 318  4.7  5.5  1.23  5.00  4.87 999 1011.1  16.1  14.1  12.8 99.0 99.00
2008 09 16 01 50 333  3.1  4.2  1.14  5.00  4.81 999 1012.4  15.6  13.7  13.0 99.0 99.00
2008 09 16 02 50 335  4.7  5.4  1.07  6.25  4.79 999 1013.2  15.7  13.7  12.6 99.0 99.00
2008 09 16 03 50 340  5.8  6.9  0.93  6.25  4.57 999 1014.1  15.7  13.6  12.3 99.0 99.00
2008 09 16 04 50 341  4.2  5.3  0.90  6.25  4.49 999 1015.2  15.2  13.6  12.3 99.0 99.00
2008 09 16 05 50 338  4.6  5.6  0.85  6.67  4.33 999 1015.8  14.9  13.6  12.4 99.0 99.00
2008 09 16 06 50 326  4.3  4.9  0.75  6.67  4.19 999 1016.4  14.4  13.6  12.5 99.0 99.00
2008 09 16 07 50 353  4.9  5.7  0.74  6.67  4.51 999 1016.6  14.4  13.6  12.4 99.0 99.00
2008 09 16 08 50 356  4.7  5.6  0.71  7.14  4.71 999 1017.3  14.4  13.6  12.4 99.0 99.00
2008 09 16 09 50   3  3.8  4.4  0.60  6.67  4.68 999 1018.0  14.1  13.6  12.3 99.0 99.00
2008 09 16 10 50   4  3.5  4.2  0.61  6.67  4.95 999 1018.9  14.1  13.6  11.9 99.0 99.00
2008 09 16 11 50  15  4.7  5.8  0.57  7.14  5.13 999 1019.7  14.1  13.7  11.1 99.0 99.00
2008 09 16 12 50  44  4.3  5.3  0.59  6.67  4.99 999 1020.3  13.7  13.7  10.7 99.0 99.00
2008 09 16 13 50  66  3.6  4.8  0.60  6.25  5.08 999 1021.0  13.8  13.7  10.4 99.0 99.00
2008 09 16 14 50  63  3.4 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2008 09 16 15 50  73  3.5  4.3  0.57  6.67  5.02 999 1020.7  14.1  14.1  10.1 99.0 99.00
2008 09 16 16 50  69  4.4  5.2  0.51  5.88  4.34 999 1020.7  14.1  14.1   9.3 99.0 99.00
2008 09 16 17 50  75  3.3  4.3  0.60  7.14  5.13 999 1021.0  14.1  14.1   9.5 99.0 99.00
2008 09 16 18 50  85  3.3  3.8  0.56  7.14  5.28 999 1020.3  13.7  14.1   9.3 99.0 99.00
2008 09 16 19 50  79  2.2  2.5  0.55  6.25  5.09 999 1020.3  13.9  14.1   9.3 99.0 99.00
2008 09 16 20 50 103  1.9  2.2  0.64  6.67  5.60 999 1020.4 999.0  14.1 999.0 99.0 99.00
2008 09 16 21 50  81  0.9  1.4  0.54  7.14  5.59 999 1020.5  13.7  14.1   9.5 99.0 99.00
2008 09 16 22 50 113  1.9  2.5  0.58  7.14  5.63 999 1020.5  13.7  14.1  10.2 99.0 99.00
2008 09 16 23 50  86  0.7  1.0  0.59  5.88  5.51 999 1021.0  13.7  13.7  11.7 99.0 99.00
2008 09 17 00 50 146  1.3  1.5  0.63  6.67  5.72 999 1021.2  14.1  13.7  12.3 99.0 99.00
2008 09 17 01 50 197  2.0  2.3  0.62  6.67  5.48 999 1021.5  14.4  13.7  12.8 99.0 99.00
2008 09 17 02 50 200  1.7  1.9  0.58  6.67  5.61 999 1021.2  14.4  13.7  13.0 99.0 99.00
2008 09 17 03 50 167  1.6  1.9  0.58  6.67  5.54 999 1021.0  14.2  13.7  13.1 99.0 99.00
2008 09 17 04 50 159  1.2  1.3  0.55 11.11  5.99 999 1021.0  14.2  13.7  13.4 99.0 99.00
2008 09 17 05 50 170  1.3  1.5  0.59 11.11  6.46 999 1020.5  14.4  13.7  13.8 99.0 99.00
2008 09 17 06 50 160  0.8  1.0  0.65 11.11  7.06 999 1020.8  14.2  13.6  13.7 99.0 99.00
2008 09 17 07 50 173  0.4  0.5  0.75 11.11  7.85 999 1021.0 999.0  13.6  14.1 99.0 99.00
2008 09 17 08 50 230  0.6  0.7  0.78 11.11  7.99 999 1020.8  14.5  13.4  14.3 99.0 99.00
2008 09 17 09 50 125  1.2  1.5  0.72 10.00  7.63 999 1020.5  14.2  13.4  13.9 99.0 99.00
2008 09 17 10 50   0  0.0  0.0  0.71 12.50  7.59 999 1021.0  14.1  13.6  13.8 99.0 99.00
2008 09 17 11 50 133  0.8  1.5  0.68 11.11  7.08 999 1021.0  14.6  13.4  14.0 99.0 99.00
2008 09 17 12 50 139  0.5  0.9  0.77 11.11  7.07 999 1020.7  14.5  13.6  14.0 99.0 99.00
2008 09 17 13 50 116  0.1  0.4  0.74 11.11  7.01 999 1021.0  15.2  13.6  14.4 99.0 99.00
2008 09 17 14 50  10  1.8  2.2  0.72 11.11  6.76 999 1021.1  14.2  13.7  13.7 99.0 99.00
2008 09 17 15 50   5  0.4  0.6  0.74 10.00  7.01 999 1020.6  14.4  14.1  14.0 99.0 99.00
2008 09 17 16 50 161  1.1  1.6  0.74 10.00  7.09 999 1020.2  14.5  14.1  14.0 99.0 99.00
2008 09 17 17 50 183  2.4  3.1  0.74 10.00  7.43 999 1019.5  15.7  14.8  15.2 99.0 99.00
2008 09 17 18 50 267  2.2  3.0  0.75 10.00  7.73 999 1019.0  15.6  14.8  14.6 99.0 99.00
2008 09 17 19 50 340  0.1  0.4  0.67 10.00  7.66 999 1018.8  14.9  15.2  14.6 99.0 99.00
2008 09 17 20 50 250  2.7 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2008 09 17 21 50 219  4.2  5.4  0.85 10.00  7.91 999 1018.8  15.1  14.9  14.9 99.0 99.00
2008 09 17 22 50 221  2.6  3.1  0.82 11.11  7.68 999 1018.7  15.2  14.1  14.9 99.0 99.00
2008 09 17 23 50 195  1.4  1.7  0.81 10.00  7.06 999 1018.5  14.9  14.2  14.6 99.0 99.00
2008 09 18 00 50 185  2.5  2.8  0.72 11.11  6.44 999 1018.8  14.9  14.1  14.7 99.0 99.00
2008 09 18 01 50 207  4.5  5.0  0.67 10.00  5.65 999 1018.1  15.7  14.1  15.0 99.0 99.00
2008 09 18 02 50 204  3.6  4.0  0.71 10.00  4.78 999 1018.0  15.3  14.1  14.6 99.0 99.00
2008 09 18 03 50 213  3.8  4.5  0.73 10.00  4.52 999 1017.5  15.5  13.7  14.6 99.0 99.00
2008 09 18 04 50 222  4.7  5.4  0.76 10.00  4.74 999 1017.2  15.6  14.1  14.8 99.0 99.00
2008 09 18 05 50 225  4.2  4.8  0.77 10.00  4.71 999 1016.4  15.3  14.1  14.5 99.0 99.00
2008 09 18 06 50 220  4.2  4.9  0.77  9.09  4.59 999 1016.3  15.2  14.1  14.6 99.0 99.00
2008 09 18 07 50 229  4.0  4.7  0.83  4.00  4.36 999 1016.3  15.2  13.7  14.6 99.0 99.00
2008 09 18 08 50 247  3.0  3.6  0.85  9.09  4.79 999 1016.4  14.9  13.7  14.1 99.0 99.00
2008 09 18 09 50 260  3.3  3.9  0.78 10.00  4.85 999 1016.5  14.7  13.7  13.7 99.0 99.00
2008 09 18 10 50 284  3.8  4.8  0.74  9.09  4.62 999 1017.4  14.7  13.7  13.7 99.0 99.00
2008 09 18 11 50 340  6.6  7.9  0.73  9.09  5.18 999 1018.6  14.5  13.9  12.6 99.0 99.00
2008 09 18 12 50  12 10.3 12.2  0.60 10.00  4.10 999 1019.5  13.5  13.7  12.2 99.0 99.00
2008 09 18 13 50  15 11.2 13.1  1.04  3.45  3.63 999 1020.7  12.9  13.6  10.6 99.0 99.00
2008 09 18 14 50  13 11.1 13.4  1.29  4.35  3.85 999 1021.6  12.9  13.4   8.3 99.0 99.00
2008 09 18 15 50  21  9.4 11.4  1.55  5.00  4.14 999 1022.2  12.6  13.4   6.1 99.0 99.00
2008 09 18 16 50  28  8.8 10.1  1.33  4.76  4.10 999 1022.6  12.8  13.3   5.9 99.0 99.00
