#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 03 08 10 50 261  4.2  5.0  0.76 10.00  4.45 999 9999.0   4.4   4.4 999.0 99.0 99.00
2010 03 08 11 50 259  5.8  7.0  0.78 11.11  4.32 999 9999.0   5.2   4.4 999.0 99.0 99.00
2010 03 08 12 50 255  5.5  6.4  0.78 11.11  4.36 999 9999.0   5.8   4.4 999.0 99.0 99.00
2010 03 08 13 50 265  5.5  6.3  0.66 11.11  4.24 999 9999.0   6.6   4.4 999.0 99.0 99.00
2010 03 08 14 50 256  4.6  5.5  0.65 11.11  4.38 999 9999.0   6.0   4.4 999.0 99.0 99.00
2010 03 08 15 50 260  6.4  8.0  0.69 11.11  3.96 999 9999.0   6.6   4.7 999.0 99.0 99.00
2010 03 08 16 50 251  6.0  6.9  0.76  4.17  3.88 999 9999.0   6.7   4.7 999.0 99.0 99.00
2010 03 08 17 50 257  5.0  5.8  0.84  4.35  4.00 999 9999.0   7.1   4.7 999.0 99.0 99.00
2010 03 08 18 50 265  6.8  7.9  0.78  4.76  3.88 999 9999.0   7.5   4.7 999.0 99.0 99.00
2010 03 08 19 50 260  6.7  8.1  0.78  4.17  3.90 999 9999.0   7.7   4.7 999.0 99.0 99.00
2010 03 08 20 50 206  4.5  5.4  0.84  4.55  4.08 999 9999.0   8.2   4.7 999.0 99.0 99.00
2010 03 08 21 50 243  5.7  6.7  0.94  4.76  4.18 999 9999.0   7.2   4.7 999.0 99.0 99.00
2010 03 08 22 50 265  6.5  8.2  0.90  4.35  4.17 999 9999.0   6.1   4.7 999.0 99.0 99.00
2010 03 08 23 50 279  5.4  6.6  0.82  4.35  4.09 999 9999.0   6.2   4.7 999.0 99.0 99.00
2010 03 09 00 50 315  6.8  9.2  0.82  4.35  4.06 999 9999.0   6.4   4.7 999.0 99.0 99.00
2010 03 09 01 50 329  4.3  5.1  0.85  4.17  3.87 999 9999.0   5.2   4.7 999.0 99.0 99.00
2010 03 09 02 50 316  7.2  8.9  1.00  4.55  3.90 999 9999.0   5.9   4.4 999.0 99.0 99.00
2010 03 09 03 50 320  6.7  7.7  1.02  4.55  4.05 999 9999.0   5.7   4.4 999.0 99.0 99.00
2010 03 09 04 50 308  4.7  5.8  1.00  4.00  4.05 999 9999.0   4.8   4.4 999.0 99.0 99.00
2010 03 09 05 50 293  4.1  4.8  0.86  5.00  3.98 999 9999.0   4.6   4.4 999.0 99.0 99.00
2010 03 09 06 50 302  5.4  6.2  0.83  4.17  4.11 999 9999.0   4.7   4.4 999.0 99.0 99.00
2010 03 09 07 50 324  8.1  9.7  0.76  3.70  3.82 999 9999.0   4.8   4.4 999.0 99.0 99.00
2010 03 09 08 50 322  6.5  8.1  0.83  3.57  3.79 999 9999.0   4.4   4.4 999.0 99.0 99.00
2010 03 09 09 50 318  7.5  8.9  0.82  3.57  3.93 999 9999.0   4.0   4.4 999.0 99.0 99.00
2010 03 09 10 50 322  7.7  9.5  1.01  3.85  3.84 999 9999.0   3.6   4.4 999.0 99.0 99.00
2010 03 09 11 50 309  7.9  9.2  1.01  4.17  3.92 999 9999.0   4.8   4.4 999.0 99.0 99.00
2010 03 09 12 50 331  7.7  9.2  0.93  4.00  3.78 999 9999.0   5.2   4.4 999.0 99.0 99.00
2010 03 09 13 50 330  9.2 11.1  1.08  4.35  3.83 999 9999.0   4.7   4.4 999.0 99.0 99.00
2010 03 09 14 50 327  8.1  9.7  1.33  4.55  4.00 999 9999.0   4.1   4.4 999.0 99.0 99.00
2010 03 09 15 50 327  8.7 10.3  1.25  4.55  4.01 999 9999.0   4.2   4.4 999.0 99.0 99.00
2010 03 09 16 50 327  7.8  9.2  1.23  4.76  3.94 999 9999.0   4.3   4.4 999.0 99.0 99.00
2010 03 09 17 50 335  7.6  9.2  1.14  4.76  3.99 999 9999.0   4.7   4.4 999.0 99.0 99.00
2010 03 09 18 50 338  6.3  7.4  0.98  4.55  3.93 999 9999.0   5.1   4.5 999.0 99.0 99.00
2010 03 09 19 50 329  6.2  7.5  1.02  4.35  3.90 999 9999.0   5.2   4.7 999.0 99.0 99.00
2010 03 09 20 50 330  5.1  6.0  0.88  4.35  3.80 999 9999.0   5.0   4.7 999.0 99.0 99.00
2010 03 09 21 50 327  4.9  6.3  0.85  4.17  3.92 999 9999.0   4.7   4.5 999.0 99.0 99.00
2010 03 09 22 50 337  4.5  5.5  0.76  4.00  4.12 999 9999.0   3.6   4.4 999.0 99.0 99.00
2010 03 09 23 50 330  2.0  3.1  0.73  3.70  3.93 999 9999.0   3.3   4.4 999.0 99.0 99.00
2010 03 10 00 50 306  1.6  2.6  0.68  3.33  3.95 999 9999.0   3.2   4.4 999.0 99.0 99.00
2010 03 10 01 50 318  1.4  2.0  0.66  3.33  4.00 999 9999.0   3.2   4.4 999.0 99.0 99.00
2010 03 10 02 50 341  4.4  5.2  0.66  3.57  3.97 999 9999.0   3.5   4.4 999.0 99.0 99.00
2010 03 10 03 50 344  5.8  6.8  0.65  3.33  3.87 999 9999.0   3.2   4.4 999.0 99.0 99.00
2010 03 10 04 50 360  4.2  4.9  0.58  3.13  3.60 999 9999.0   2.9   4.4 999.0 99.0 99.00
2010 03 10 05 50 358  2.9  3.6  0.64  3.45  3.68 999 9999.0   2.5   4.4 999.0 99.0 99.00
2010 03 10 06 50 357  3.2  4.0  0.66  3.85  3.87 999 9999.0   2.3   4.4 999.0 99.0 99.00
2010 03 10 07 50 356  3.5  4.3  0.58  3.85  3.94 999 9999.0   2.0   4.4 999.0 99.0 99.00
2010 03 10 08 50 336  2.7  3.8  0.52  3.70  4.00 999 9999.0   1.6   4.4 999.0 99.0 99.00
2010 03 10 09 50 342  3.0  4.1  0.52  3.45  3.91 999 9999.0   1.3   4.4 999.0 99.0 99.00
2010 03 10 10 50 350  2.5  3.3  0.54 12.50  4.08 999 9999.0   1.2   4.4 999.0 99.0 99.00
2010 03 10 11 50 349  1.9  3.1  0.52 12.50  4.26 999 9999.0   3.6   4.4 999.0 99.0 99.00
2010 03 10 12 50 342  2.3  3.5  0.51 12.50  4.36 999 9999.0   4.3   4.4 999.0 99.0 99.00
2010 03 10 13 50 345  2.4  3.1  0.47 11.11  4.53 999 9999.0   4.0   4.4 999.0 99.0 99.00
2010 03 10 14 50 323  1.5  2.2  0.47 11.11  4.86 999 9999.0   4.8   4.4 999.0 99.0 99.00
2010 03 10 15 50 311  2.5  3.3  0.43 14.29  4.34 999 9999.0   4.7   4.7 999.0 99.0 99.00
2010 03 10 16 50 275  1.4  2.2  0.45 12.50  5.06 999 9999.0   4.8   4.8 999.0 99.0 99.00
2010 03 10 17 50 255  2.1  2.9  0.42 12.50  5.19 999 9999.0   4.7   4.8 999.0 99.0 99.00
2010 03 10 18 50 236  2.8  3.5  0.42 14.29  5.76 999 9999.0   4.7   4.8 999.0 99.0 99.00
2010 03 10 19 50 236  3.3  4.0  0.39 14.29  5.71 999 9999.0   5.0   5.1 999.0 99.0 99.00
2010 03 10 20 50 216  4.2  4.8  0.40 12.50  6.11 999 9999.0   5.1   5.1 999.0 99.0 99.00
2010 03 10 21 50 999 99.0  5.0  0.39 12.50  6.09 999 9999.0   4.8   4.8 999.0 99.0 99.00
2010 03 10 22 50 202  5.1  6.1  0.40 14.29  6.27 999 9999.0   3.0   4.7 999.0 99.0 99.00
2010 03 10 23 50 208  6.0  6.9  0.40 12.50  4.61 999 9999.0   3.2   4.7 999.0 99.0 99.00
2010 03 11 00 50 198  5.0  5.8  0.40  2.78  3.30 999 9999.0   3.3   4.7 999.0 99.0 99.00
2010 03 11 01 50 195  3.7  4.7  0.46 12.50  3.70 999 9999.0   3.2   4.4 999.0 99.0 99.00
2010 03 11 02 50 207  4.4  5.1  0.41 12.50  3.54 999 9999.0   3.4   4.4 999.0 99.0 99.00
2010 03 11 03 50 225  5.0  6.3  0.45 12.50  3.86 999 9999.0   3.5   4.4 999.0 99.0 99.00
2010 03 11 04 50 238  2.8  3.7  0.41  2.94  3.33 999 9999.0   3.3   4.4 999.0 99.0 99.00
2010 03 11 05 50 300  1.9  2.3  0.50 14.29  3.97 999 9999.0   3.2   4.4 999.0 99.0 99.00
2010 03 11 06 50 341  2.8  3.3  0.43 14.29  4.27 999 9999.0   3.2   4.4 999.0 99.0 99.00
2010 03 11 07 50 328  2.3  2.8  0.36 12.50  4.43 999 9999.0   3.2   4.4 999.0 99.0 99.00
2010 03 11 08 50 360  3.4  4.3  0.34  5.88  5.20 999 9999.0   3.2   4.4 999.0 99.0 99.00
2010 03 11 09 50  11  4.0  4.6  0.40 12.50  5.99 999 9999.0   3.2   4.4 999.0 99.0 99.00
2010 03 11 10 50  31  3.4  4.0  0.38 12.50  6.06 999 9999.0   3.2   4.4 999.0 99.0 99.00
2010 03 11 11 50  65  5.6  6.3  0.43 12.50  6.71 999 9999.0   4.2   4.4 999.0 99.0 99.00
2010 03 11 12 50  70  5.7  6.6  0.40 12.50  5.09 999 9999.0   5.1   4.4 999.0 99.0 99.00
2010 03 11 13 50  82  5.3  6.3  0.46  2.78  3.40 999 9999.0   5.1   4.4 999.0 99.0 99.00
2010 03 11 14 50  90  5.1  6.1  0.54  3.03  3.40 999 9999.0   5.0   4.4 999.0 99.0 99.00
2010 03 11 15 50 101  4.7  5.3  0.48  3.33  3.25 999 9999.0   4.9   4.5 999.0 99.0 99.00
2010 03 11 16 50  94  4.4  5.2  0.54  3.33  3.52 999 9999.0   5.4   4.7 999.0 99.0 99.00
2010 03 11 17 50  98  4.1  4.9  0.54  3.85  3.59 999 9999.0   5.2   4.7 999.0 99.0 99.00
2010 03 11 18 50 111  3.7  4.5  0.65  3.85  3.89 999 9999.0   5.3   4.7 999.0 99.0 99.00
2010 03 11 19 50 142  2.5  3.0  0.60  4.17  3.95 999 9999.0   5.5   4.8 999.0 99.0 99.00
2010 03 11 20 50 153  1.4  2.0  0.54  4.35  3.89 999 9999.0   4.4   4.7 999.0 99.0 99.00
2010 03 11 21 50 146  2.0  2.5  0.52  4.55  3.96 999 9999.0   4.0   4.7 999.0 99.0 99.00
2010 03 11 22 50 119  2.1  2.7  0.52  4.55  4.01 999 9999.0   3.5   4.7 999.0 99.0 99.00
2010 03 11 23 50 119  2.8  3.3  0.52 12.50  4.59 999 9999.0   3.8   4.7 999.0 99.0 99.00
2010 03 12 00 50 142  3.0  3.5  0.53 12.50  4.75 999 9999.0   3.9   4.7 999.0 99.0 99.00
2010 03 12 01 50 161  3.6  4.2  0.55 12.50  4.86 999 9999.0   4.0   4.7 999.0 99.0 99.00
2010 03 12 02 50 172  2.7  3.3  0.48 12.50  5.06 999 9999.0   3.9   4.7 999.0 99.0 99.00
2010 03 12 03 50 168  2.2  2.8  0.52 12.50  5.42 999 9999.0   3.9   4.7 999.0 99.0 99.00
2010 03 12 04 50 126  1.5  1.8  0.45 12.50  5.13 999 9999.0   3.5   4.7 999.0 99.0 99.00
2010 03 12 05 50 100  1.5  1.7  0.48 12.50  5.24 999 9999.0   3.5   4.7 999.0 99.0 99.00
2010 03 12 06 50  92  0.9  1.1  0.44 14.29  5.50 999 9999.0   3.6   4.7 999.0 99.0 99.00
2010 03 12 07 50  70  1.2  1.5  0.45 14.29  5.75 999 9999.0   3.6   4.7 999.0 99.0 99.00
2010 03 12 08 50  47  1.9  2.2  0.49 14.29  6.35 999 9999.0   3.8   4.7 999.0 99.0 99.00
2010 03 12 09 50  32  1.8  2.4  0.48 14.29  6.73 999 9999.0   3.7   4.7 999.0 99.0 99.00
2010 03 12 10 50  48  3.1  3.8  0.41 14.29  5.98 999 9999.0   3.5   4.4 999.0 99.0 99.00
2010 03 12 11 50  57  3.6  4.3  0.45 14.29  6.58 999 9999.0   3.3   4.4 999.0 99.0 99.00
2010 03 12 12 50  78  4.7  5.8  0.47 14.29  6.77 999 9999.0   3.3   4.4 999.0 99.0 99.00
2010 03 12 13 50  60  5.0  5.8  0.41 14.29  5.85 999 9999.0   5.0   4.3 999.0 99.0 99.00
2010 03 12 14 50  63  5.5  6.3  0.48 12.50  4.33 999 9999.0   5.3   4.3 999.0 99.0 99.00
2010 03 12 15 50  62  6.3  7.2  0.50 12.50  3.84 999 9999.0   5.3   4.3 999.0 99.0 99.00
2010 03 12 16 50  78  4.8  5.6  0.48  2.86  3.22 999 9999.0   4.3   4.3 999.0 99.0 99.00
2010 03 12 17 50  80  4.7  5.4  0.55  2.86  3.66 999 9999.0   5.6   4.3 999.0 99.0 99.00
2010 03 12 18 50  86  3.1  3.8  0.48  3.03  3.36 999 9999.0   5.6   4.4 999.0 99.0 99.00
2010 03 12 19 50  84  3.2  3.8  0.53  3.13  3.38 999 9999.0   5.1   4.4 999.0 99.0 99.00
2010 03 12 20 50  75  4.0  4.7  0.56  3.45  3.68 999 9999.0   5.5   4.4 999.0 99.0 99.00
2010 03 12 21 50  79  4.3  5.1  0.56 14.29  3.99 999 9999.0   4.4   4.3 999.0 99.0 99.00
2010 03 12 22 50  84  3.7  4.4  0.65 12.50  4.36 999 9999.0   2.7   4.3 999.0 99.0 99.00
2010 03 12 23 50  86  4.0  4.7  0.66 12.50  4.39 999 9999.0   2.6   4.3 999.0 99.0 99.00
2010 03 13 00 50  86  3.6  4.2  0.70 14.29  4.91 999 9999.0   2.5   4.3 999.0 99.0 99.00
2010 03 13 01 50  80  4.3  5.2  0.63 12.50  4.92 999 9999.0   2.5   4.0 999.0 99.0 99.00
2010 03 13 02 50  83  5.2  6.0  0.67 12.50  4.55 999 9999.0   2.4   4.0 999.0 99.0 99.00
2010 03 13 03 50  73  5.0  6.1  0.73 14.29  4.33 999 9999.0   2.4   4.0 999.0 99.0 99.00
2010 03 13 04 50  69  6.3  7.3  0.72 14.29  4.06 999 9999.0   2.7   4.0 999.0 99.0 99.00
2010 03 13 05 50  62  8.0  9.9  0.72  2.86  3.53 999 9999.0   2.8   4.0 999.0 99.0 99.00
2010 03 13 06 50  77  8.1  9.4  0.93  3.45  3.80 999 9999.0   2.8   4.0 999.0 99.0 99.00
2010 03 13 07 50  81  7.0  8.2  0.97  3.57  3.75 999 9999.0   2.8   4.0 999.0 99.0 99.00
2010 03 13 08 50  88  7.1  8.2  1.07  3.85  3.88 999 9999.0   2.8   4.0 999.0 99.0 99.00
2010 03 13 09 50  84  7.7  8.8  1.17  3.85  4.08 999 9999.0   2.9   4.0 999.0 99.0 99.00
2010 03 13 10 50  89  8.0  9.9  1.32  4.17  4.21 999 9999.0   3.2   3.9 999.0 99.0 99.00
2010 03 13 11 50  94 10.4 12.7  1.39  4.35  4.17 999 9999.0   4.2   4.0 999.0 99.0 99.00
2010 03 13 12 50  97 10.8 13.1  1.68  4.76  4.32 999 9999.0   4.4   4.0 999.0 99.0 99.00
2010 03 13 13 50  95 10.7 12.8  1.78  5.56  4.41 999 9999.0   5.1   3.9 999.0 99.0 99.00
2010 03 13 14 50  92 11.5 14.3  2.13  5.56  4.70 999 9999.0   5.2   3.9 999.0 99.0 99.00
2010 03 13 15 50  90 11.0 13.1  2.33  6.67  5.12 999 9999.0   5.1   3.9 999.0 99.0 99.00
2010 03 13 16 50  87 11.0 13.6  2.41  6.67  5.15 999 9999.0   5.1   3.9 999.0 99.0 99.00
2010 03 13 17 50  82 11.4 14.3  2.66  7.14  5.56 999 9999.0   5.0   3.9 999.0 99.0 99.00
2010 03 13 18 50  84 12.9 15.4  2.89  7.14  5.67 999 9999.0   4.3   3.9 999.0 99.0 99.00
2010 03 13 19 50  80 13.0 15.4  3.02  7.69  5.72 999 9999.0   3.5   3.9 999.0 99.0 99.00
2010 03 13 20 50  81 13.7 17.4  2.90  7.69  5.61 999 9999.0   2.9   3.9 999.0 99.0 99.00
2010 03 13 21 50  81 13.6 16.7  3.03  7.69  5.61 999 9999.0   2.5   3.9 999.0 99.0 99.00
2010 03 13 22 50  79 14.1 17.2  3.25  8.33  5.93 999 9999.0   2.5   3.9 999.0 99.0 99.00
2010 03 13 23 50  79 13.5 16.3  3.36  8.33  6.01 999 9999.0   2.7   3.9 999.0 99.0 99.00
2010 03 14 00 50  78 14.0 17.8  3.48  7.69  6.01 999 9999.0   2.8   3.9 999.0 99.0 99.00
2010 03 14 01 50  80 14.2 17.0  3.96  9.09  6.52 999 9999.0   2.8   3.9 999.0 99.0 99.00
2010 03 14 03 50  78 14.2 18.3  4.18  9.09  6.79 999 9999.0   2.8   3.9 999.0 99.0 99.00
2010 03 14 04 50  78 13.4 17.0  4.63  9.09  6.93 999 9999.0   2.5   3.9 999.0 99.0 99.00
2010 03 14 05 50  76 14.4 17.5  4.27  9.09  6.90 999 9999.0   2.7   4.0 999.0 99.0 99.00
2010 03 14 06 50  80 14.9 18.4  4.23  9.09  6.80 999 9999.0   2.8   4.0 999.0 99.0 99.00
2010 03 14 07 50  78 15.3 19.4  4.59 10.00  7.05 999 9999.0   2.9   4.0 999.0 99.0 99.00
2010 03 14 08 50  79 15.5 18.9  4.52 10.00  6.87 999 9999.0   2.9   4.0 999.0 99.0 99.00
2010 03 14 09 50  76 15.9 19.4  5.45 10.00  7.47 999 9999.0   3.1   4.0 999.0 99.0 99.00
2010 03 14 10 50  79 15.8 19.3  4.79 10.00  7.06 999 9999.0   3.2   4.0 999.0 99.0 99.00
2010 03 14 11 50  78 15.9 19.0  4.74 11.11  6.95 999 9999.0   3.5   4.0 999.0 99.0 99.00
2010 03 14 12 50  76 15.6 19.0  5.26 10.00  7.40 999 9999.0   3.5   4.0 999.0 99.0 99.00
2010 03 14 13 50  75 16.1 20.0  4.90 10.00  7.07 999 9999.0   3.6   4.3 999.0 99.0 99.00
2010 03 14 14 50  75 16.1 20.3  5.36 10.00  7.39 999 9999.0   3.6   4.3 999.0 99.0 99.00
2010 03 14 15 50  72 16.4 19.7  5.55 11.11  7.79 999 9999.0   3.6   4.3 999.0 99.0 99.00
2010 03 14 16 50  75 15.3 19.6  5.63 11.11  7.91 999 9999.0   3.6   4.3 999.0 99.0 99.00
2010 03 14 17 50  73 16.1 20.0  6.19 11.11  7.92 999 9999.0   3.9   4.3 999.0 99.0 99.00
2010 03 14 18 50  67 15.9 20.1  5.92 11.11  7.82 999 9999.0   3.9   4.3 999.0 99.0 99.00
2010 03 14 19 50  66 16.3 20.2  6.03 11.11  7.95 999 9999.0   3.9   4.3 999.0 99.0 99.00
2010 03 14 20 50  66 16.1 22.1  5.39 11.11  7.48 999 9999.0   3.9   4.3 999.0 99.0 99.00
2010 03 14 21 50  68 16.4 20.2  5.82 12.50  7.87 999 9999.0   4.0   4.3 999.0 99.0 99.00
2010 03 14 22 50  66 16.7 21.5  6.22 11.11  7.99 999 9999.0   4.0   4.3 999.0 99.0 99.00
2010 03 14 23 50  68 16.5 20.7  6.32 11.11  7.91 999 9999.0   4.0   4.3 999.0 99.0 99.00
2010 03 15 00 50  67 17.2 21.6  6.20 10.00  7.58 999 9999.0   4.0   4.4 999.0 99.0 99.00
2010 03 15 01 50  65 17.9 21.7  6.42 12.50  7.83 999 9999.0   4.0   4.4 999.0 99.0 99.00
2010 03 15 02 50  61 17.9 23.3  6.07  9.09  7.51 999 9999.0   3.9   4.4 999.0 99.0 99.00
2010 03 15 03 50  59 17.6 22.7  6.12 11.11  7.68 999 9999.0   3.9   4.4 999.0 99.0 99.00
2010 03 15 04 50  63 17.5 22.1  6.98 11.11  8.31 999 9999.0   3.9   4.4 999.0 99.0 99.00
2010 03 15 05 50  65 17.2 21.3  6.22 12.50  7.82 999 9999.0   4.0   4.4 999.0 99.0 99.00
2010 03 15 06 50  61 17.6 22.5  6.90 11.11  8.25 999 9999.0   3.9   4.4 999.0 99.0 99.00
2010 03 15 07 50  61 17.4 22.0  6.76 12.50  8.37 999 9999.0   3.6   4.4 999.0 99.0 99.00
2010 03 15 08 50  60 16.8 21.2  5.72  8.33  7.44 999 9999.0   3.6   4.4 999.0 99.0 99.00
2010 03 15 09 50  56 16.7 21.3  6.40 12.50  8.09 999 9999.0   3.6   4.4 999.0 99.0 99.00
2010 03 15 10 50  58 15.4 19.1  6.09 14.29  7.89 999 9999.0   3.6   4.4 999.0 99.0 99.00
2010 03 15 11 50  57 16.3 20.4  6.41 12.50  7.83 999 9999.0   3.6   4.4 999.0 99.0 99.00
2010 03 15 12 50  56 15.8 19.8  5.77 12.50  7.76 999 9999.0   3.9   4.4 999.0 99.0 99.00
2010 03 15 13 50  53 15.9 18.5  6.57  9.09  7.94 999 9999.0   3.6   4.4 999.0 99.0 99.00
2010 03 15 14 50  53 14.9 18.9  6.07  9.09  7.87 999 9999.0   3.6   4.4 999.0 99.0 99.00
2010 03 15 15 50  51 16.7 20.4  5.81  9.09  7.65 999 9999.0   3.9   4.4 999.0 99.0 99.00
2010 03 15 16 50  50 16.2 20.6  5.75 10.00  7.86 999 9999.0   3.3   4.4 999.0 99.0 99.00
2010 03 15 17 50  49 16.2 21.2  6.00 12.50  7.88 999 9999.0   3.3   4.4 999.0 99.0 99.00
2010 03 15 18 50  45 15.6 19.1  5.57 12.50  7.89 999 9999.0   3.1   4.4 999.0 99.0 99.00
2010 03 15 19 50  44 14.8 18.2  5.27 12.50  7.64 999 9999.0   3.2   4.4 999.0 99.0 99.00
2010 03 15 20 50  44 13.8 18.1  5.87 12.50  8.04 999 9999.0   3.3   4.4 999.0 99.0 99.00
2010 03 15 21 50  48 13.8 17.9  5.33 12.50  7.88 999 9999.0   4.1   4.4 999.0 99.0 99.00
2010 03 15 22 50  47 11.3 14.4  4.86 12.50  7.69 999 9999.0   5.2   4.4 999.0 99.0 99.00
2010 03 15 23 50  49 12.1 15.6  4.34 11.11  7.22 999 9999.0   5.6   4.4 999.0 99.0 99.00
2010 03 16 00 50  47 13.1 16.0  4.55 12.50  7.49 999 9999.0   5.5   4.4 999.0 99.0 99.00
2010 03 16 01 50  47 13.9 17.2  4.51 12.50  7.35 999 9999.0   5.6   4.4 999.0 99.0 99.00
2010 03 16 02 50  45 13.5 17.7  4.79 12.50  7.53 999 9999.0   4.8   4.4 999.0 99.0 99.00
2010 03 16 03 50  44 13.0 15.9  4.82 12.50  7.63 999 9999.0   4.4   4.4 999.0 99.0 99.00
2010 03 16 04 50  42 12.5 16.0  5.17 12.50  8.11 999 9999.0   4.0   4.4 999.0 99.0 99.00
2010 03 16 05 50  39 12.8 16.9  5.03 12.50  8.02 999 9999.0   3.8   4.4 999.0 99.0 99.00
2010 03 16 06 50  38 12.1 14.9  5.17 12.50  8.02 999 9999.0   3.3   4.4 999.0 99.0 99.00
2010 03 16 07 50  37 11.5 14.9  4.78 12.50  8.00 999 9999.0   3.2   4.4 999.0 99.0 99.00
2010 03 16 08 50  35 12.5 15.1  4.47 12.50  7.55 999 9999.0   2.8   4.4 999.0 99.0 99.00
2010 03 16 09 50  25 11.4 14.5  4.01 12.50  7.00 999 9999.0   2.5   4.4 999.0 99.0 99.00
2010 03 16 10 50  27 10.8 13.3  4.19 12.50  7.54 999 9999.0   2.2   4.4 999.0 99.0 99.00
2010 03 16 11 50  25 10.3 12.8  3.87 12.50  7.25 999 9999.0   3.2   4.4 999.0 99.0 99.00
2010 03 16 12 50  22  9.4 11.2  4.15 12.50  7.71 999 9999.0   4.2   4.4 999.0 99.0 99.00
2010 03 16 13 50  18  9.6 11.2  3.67 11.11  7.04 999 9999.0   4.3   4.4 999.0 99.0 99.00
2010 03 16 14 50  17  9.2 11.1  3.83 12.50  7.64 999 9999.0   3.6   4.4 999.0 99.0 99.00
2010 03 16 15 50  15  8.8 10.8  3.86 11.11  7.52 999 9999.0   4.3   4.4 999.0 99.0 99.00
2010 03 16 16 50  19  8.5 10.1  4.44 12.50  8.10 999 9999.0   4.7   4.4 999.0 99.0 99.00
2010 03 16 17 50  15  7.6  9.1  4.03 11.11  7.75 999 9999.0   5.1   4.4 999.0 99.0 99.00
2010 03 16 18 50  21  5.3  6.8  4.46 12.50  8.53 999 9999.0   5.6   4.4 999.0 99.0 99.00
2010 03 16 19 50  19  3.0  3.8  4.48 12.50  8.71 999 9999.0   6.0   4.4 999.0 99.0 99.00
2010 03 16 20 50  67  1.7  3.4  4.08 12.50  8.62 999 9999.0   6.2   4.4 999.0 99.0 99.00
2010 03 16 21 50 103  0.3  2.2  3.81 12.50  8.98 999 9999.0   5.2   4.4 999.0 99.0 99.00
2010 03 16 22 50 209  1.2  2.5  3.47 12.50  8.73 999 9999.0   3.2   4.4 999.0 99.0 99.00
2010 03 16 23 50 200  1.0  2.1  3.74 14.29  8.97 999 9999.0   2.9   4.4 999.0 99.0 99.00
2010 03 17 00 50 224  1.5  2.5  3.01 12.50  8.34 999 9999.0   3.1   4.3 999.0 99.0 99.00
2010 03 17 01 50 199  2.7  3.5  2.99 12.50  8.84 999 9999.0   3.2   4.4 999.0 99.0 99.00
2010 03 17 02 50 244  2.6  4.5  3.53 12.50  9.63 999 9999.0   3.5   4.4 999.0 99.0 99.00
2010 03 17 03 50 242  3.1  4.7  3.35 12.50  9.55 999 9999.0   3.5   4.4 999.0 99.0 99.00
2010 03 17 04 50 243  3.1  4.7  3.31 12.50  9.43 999 9999.0   3.6   4.4 999.0 99.0 99.00
2010 03 17 05 50 254  2.4  4.4  3.60 12.50  9.88 999 9999.0   3.6   4.4 999.0 99.0 99.00
2010 03 17 06 50 225  3.5  4.5  3.24 12.50  9.14 999 9999.0   3.9   4.4 999.0 99.0 99.00
2010 03 17 07 50 241  3.8  5.5  3.74 12.50  9.89 999 9999.0   4.2   4.4 999.0 99.0 99.00
2010 03 17 08 50 254  3.9  5.0  3.16 12.50  9.44 999 9999.0   4.1   4.4 999.0 99.0 99.00
2010 03 17 09 50 273  2.9  4.4  3.02 12.50  9.12 999 9999.0   4.3   4.4 999.0 99.0 99.00
2010 03 17 10 50 315  2.7  3.9  2.99 12.50  9.09 999 9999.0   3.9   4.3 999.0 99.0 99.00
2010 03 17 11 50 343  3.2  4.1  2.87 12.50  9.12 999 9999.0   6.1   4.3 999.0 99.0 99.00
2010 03 17 12 50 337  2.4  3.3  2.54 12.50  8.58 999 9999.0   6.7   4.3 999.0 99.0 99.00
2010 03 17 13 50 355  2.5  3.3  2.30 12.50  8.29 999 9999.0   7.4   4.4 999.0 99.0 99.00
2010 03 17 14 50 343  1.0  1.6  1.85 11.11  7.52 999 9999.0   7.9   4.4 999.0 99.0 99.00
2010 03 17 15 50 326  0.1  0.6  2.16 12.50  8.32 999 9999.0   8.6   4.7 999.0 99.0 99.00
2010 03 17 16 50 231  1.4  2.2  2.02 11.11  8.40 999 9999.0   8.0   4.8 999.0 99.0 99.00
2010 03 17 17 50 217  3.2  4.0  2.35 11.11  8.91 999 9999.0   7.4   5.2 999.0 99.0 99.00
2010 03 17 18 50 219  3.5  4.3  2.34 11.11  9.13 999 9999.0   7.4   5.1 999.0 99.0 99.00
2010 03 17 19 50 208  4.6  5.6  2.32 11.11  9.14 999 9999.0   7.5   5.2 999.0 99.0 99.00
2010 03 17 20 50 203  6.6  7.5  2.26 11.11  8.87 999 9999.0   7.9   4.8 999.0 99.0 99.00
2010 03 17 21 50 204  6.5  7.7  2.05 12.50  7.55 999 9999.0   7.5   4.7 999.0 99.0 99.00
2010 03 17 22 50 208  7.5  8.7  2.15 12.50  6.96 999 9999.0   6.0   4.4 999.0 99.0 99.00
2010 03 17 23 50 215  6.6  7.7  1.92 12.50  6.74 999 9999.0   5.9   4.4 999.0 99.0 99.00
2010 03 18 00 50 228  8.0  9.5  1.84 11.11  5.83 999 9999.0   6.3   4.4 999.0 99.0 99.00
2010 03 18 01 50 230  6.5  8.2  1.78 12.50  5.71 999 9999.0   5.9   4.4 999.0 99.0 99.00
