YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 01 30 09 346  6.2  8.7   .97  4.35  4.01 999 1027.4  -4.7   4.8 999.0 99.0
1999 01 30 10 354  6.0  8.1   .98  4.76  4.07 999 1027.4  -4.9   4.8 999.0 99.0
1999 01 30 11 353  7.6 10.0  1.05  5.00  3.99 999 1027.9  -4.9   4.8 999.0 99.0
1999 01 30 12 336  6.7  8.4  1.01  4.76  4.01 999 1028.3  -5.0   4.8 999.0 99.0
1999 01 30 13 336  7.5 10.8  1.12  5.00  4.10 999 1028.9  -5.0   4.8 999.0 99.0
1999 01 30 14 350  7.4 10.4  1.17  5.26  4.10 999 1028.8  -5.2   4.8 999.0 99.0
1999 01 30 15 333  8.0 10.6  1.17  5.26  4.07 999 1029.0  -5.4   4.8 999.0 99.0
1999 01 30 16 333  8.1 10.6  1.32  5.00  4.10 999 1029.2  -5.8   4.8 999.0 99.0
1999 01 30 17 347  8.8 11.4  1.30  4.76  4.09 999 1028.7  -5.8   4.8 999.0 99.0
1999 01 30 18 343  8.8 11.3  1.43  5.00  4.18 999 1028.9  -6.1   4.8 999.0 99.0
1999 01 30 19 339  9.1 12.5  1.53  5.56  4.37 999 1029.1  -6.1   4.8 999.0 99.0
1999 01 30 20 333  9.8 12.7  1.64  5.56  4.39 999 1029.8  -5.7   4.8 999.0 99.0
1999 01 30 21 324  9.4 12.1  1.67  5.88  4.49 999 1030.2  -5.5   4.8 999.0 99.0
1999 01 30 22 343  9.8 12.8  1.45  5.26  4.39 999 1030.5  -5.3   4.8 999.0 99.0
1999 01 30 23 338  9.9 12.3  1.77  5.56  4.62 999 1031.4  -5.5   4.8 999.0 99.0
1999 01 31 00 343 11.9 16.7  1.87  5.88  4.69 999 1032.0  -5.1   4.8 999.0 99.0
1999 01 31 01 348 13.4 17.3  2.07  6.25  4.89 999 1032.6  -5.2   4.8 999.0 99.0
1999 01 31 02 347 13.1 16.6  2.56  6.25  5.23 999 1033.1  -5.4   4.8 999.0 99.0
1999 01 31 03 354 12.7 16.0  2.62  6.25  5.10 999 1033.5  -5.9   4.8 999.0 99.0
1999 01 31 04 354 13.9 17.7  2.65  7.14  5.30 999 1034.2  -6.0   4.8 999.0 99.0
1999 01 31 05 358 12.7 16.2  2.91  7.14  5.39 999 1034.8  -6.1   4.7 999.0 99.0
1999 01 31 06 349 12.7 17.2  2.65  7.14  5.37 999 1035.8  -6.9   4.7 999.0 99.0
1999 01 31 07 360 11.5 14.5  2.55  7.14  5.30 999 1036.7  -7.1   4.7 999.0 99.0
1999 01 31 08 352 10.6 13.3  2.43  7.14  5.36 999 1037.1  -7.4   4.7 999.0 99.0
1999 01 31 09 343 10.3 12.4  2.43  6.67  5.34 999 1038.0  -7.6   4.7 999.0 99.0
1999 01 31 10 342 10.5 13.6  2.51  7.69  5.37 999 1038.3  -7.4   4.7 999.0 99.0
1999 01 31 11 350 11.0 14.4  2.32  7.69  5.27 999 1039.2  -7.3   4.7 999.0 99.0
1999 01 31 12 356  9.4 11.9  2.33  5.56  5.19 999 1039.4  -7.4   4.7 999.0 99.0
1999 01 31 13 358  9.3 11.5  2.25  6.67  5.27 999 1040.1  -7.0   4.7 999.0 99.0
1999 01 31 14 353  9.4 11.1  2.16  7.14  5.14 999 1041.1  -6.6   4.7 999.0 99.0
1999 01 31 15 353  8.5 12.5  2.06  7.69  4.98 999 1040.7  -6.0   4.7 999.0 99.0
1999 01 31 16 343  8.1 10.4  2.11  5.88  5.10 999 1040.7  -5.4   4.7 999.0 99.0
1999 01 31 17 347  6.4  8.2  1.94  7.14  5.07 999 1040.3  -5.1   4.7 999.0 99.0
1999 01 31 18 341  6.0  8.3  1.90  7.14  5.03 999 1039.9  -4.9   4.7 999.0 99.0
1999 01 31 19 328  6.5  8.4  1.78  7.14  5.08 999 1039.6  -4.1   4.7 999.0 99.0
1999 01 31 20 325  6.6  8.6  1.80  7.14  5.02 999 1039.4  -3.8   4.7 999.0 99.0
1999 01 31 21 305  5.8  8.6  1.45  6.25  4.82 999 1039.2  -3.5   4.7 999.0 99.0
1999 01 31 22 302  4.3  5.6  1.37  7.14  4.82 999 1038.2  -3.4   4.7 999.0 99.0
1999 01 31 23 291  3.6  4.9  1.40  6.67  5.11 999 1037.7  -3.1   4.7 999.0 99.0
1999 02 01 00 272  4.4  6.1  1.15  6.67  5.09 999 1037.5  -2.5   4.7 999.0 99.0
1999 02 01 01 269  4.9  6.3  1.15  6.67  5.20 999 1036.7  -2.0   4.7 999.0 99.0
1999 02 01 02 257  5.5  7.0  1.06  5.88  4.91 999 1036.0  -1.6   4.7 999.0 99.0
1999 02 01 03 244  7.4 10.0   .96 10.00  4.59 999 1034.7   -.9   4.7 999.0 99.0
1999 02 01 04 236  9.1 11.4  1.15  9.09  4.57 999 1033.0   -.4   4.7 999.0 99.0
1999 02 01 05 228 10.0 12.0  1.23  3.85  4.33 999 1031.9    .5   4.7 999.0 99.0
1999 02 01 06 232 10.2 12.5  1.48  4.55  4.47 999 1031.2    .8   4.7 999.0 99.0
1999 02 01 07 238 11.8 14.3  1.79  4.55  4.47 999 1030.0   1.6   4.7 999.0 99.0
1999 02 01 08 243 11.0 12.9  1.83  5.56  4.54 999 1029.6   1.7   4.7 999.0 99.0
1999 02 01 09 255  9.7 12.2  1.87  5.56  4.83 999 1029.0   1.7   4.7 999.0 99.0
1999 02 01 10 259  8.0  9.5  1.86  5.88  4.83 999 1028.7   2.0   4.7 999.0 99.0
1999 02 01 11 260  7.6  9.1  1.72  6.25  4.78 999 1028.4   2.0   4.7 999.0 99.0
1999 02 01 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 02 01 13 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 02 01 14 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 02 01 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 02 01 16 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 02 01 17 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 02 01 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 02 01 19 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 02 01 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 02 01 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 02 01 22 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 02 01 23 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 02 02 00 300  3.6  4.3  1.01  5.26  4.32 999 1025.2   4.3   4.7 999.0 99.0
1999 02 02 01 304  2.8  3.4   .94  5.00  4.49 999 1025.2   4.3   4.7 999.0 99.0
1999 02 02 02 344  2.4  3.0   .93  5.00  4.50 999 1025.2   4.4   4.7 999.0 99.0
1999 02 02 03 339  2.0  2.5   .90 14.29  4.77 999 1025.5   4.3   4.7 999.0 99.0
1999 02 02 04  33  1.3  1.9   .87 11.11  4.84 999 1025.7   4.3   4.7 999.0 99.0
1999 02 02 05  31  3.1  4.0   .86 14.29  5.11 999 1025.7   4.3   4.7 999.0 99.0
1999 02 02 06  38  4.4  5.2   .75 14.29  5.34 999 1025.8   4.0   4.7 999.0 99.0
1999 02 02 07  51  4.1  4.8   .79 14.29  5.63 999 1026.0   3.9   4.7 999.0 99.0
1999 02 02 08  53  5.3  6.2   .84 14.29  5.69 999 1025.7   3.9   4.7 999.0 99.0
1999 02 02 09  64  5.6  6.7   .88 14.29  4.79 999 1025.8   3.6   4.7 999.0 99.0
1999 02 02 10  82  5.7  6.9   .82 16.67  4.39 999 1026.6   3.7   4.7 999.0 99.0
1999 02 02 11  85  7.7  8.6  1.00 16.67  4.44 999 1026.1   3.6   4.7 999.0 99.0
1999 02 02 12  87  7.8  9.2  1.07  4.35  3.98 999 1026.6   3.5   4.7 999.0 99.0
1999 02 02 13  94  8.0  9.6  1.06  4.55  4.09 999 1026.9   3.6   4.7 999.0 99.0
1999 02 02 14 105  8.6 10.3  1.17 14.29  4.15 999 1026.7   3.9   4.7 999.0 99.0
1999 02 02 15 110  9.2 11.0  1.28  4.76  4.25 999 1026.7   3.6   4.7 999.0 99.0
1999 02 02 16 108  9.1 10.7  1.30  3.85  4.19 999 1026.3   3.6   4.7 999.0 99.0
1999 02 02 17 111 10.5 12.3  1.41  4.17  4.26 999 1025.0   3.6   4.7 999.0 99.0
1999 02 02 18 114 10.7 12.4  1.62  4.55  4.44 999 1024.2   3.6   4.7 999.0 99.0
1999 02 02 19 113  9.9 11.7  1.80  5.00  4.62 999 1024.3   3.5   4.7 999.0 99.0
1999 02 02 20 108 10.8 12.9  1.88  5.26  4.63 999 1022.7   3.5   4.7 999.0 99.0
1999 02 02 21 109 11.3 13.6  2.12  5.56  4.82 999 1022.6   3.9   4.7 999.0 99.0
1999 02 02 22 109 11.5 13.7  2.31  5.88  4.94 999 1022.5   3.9   4.7 999.0 99.0
1999 02 02 23 100 12.2 14.7  2.17  6.25  4.90 999 1022.0   4.0   4.7 999.0 99.0
1999 02 03 00 101 12.8 14.9  2.52  6.25  5.11 999 1021.1   4.4   4.7 999.0 99.0
1999 02 03 01 105 13.7 18.1  2.37  6.67  4.94 999 1019.5   4.8   4.7 999.0 99.0
1999 02 03 02 107 13.5 16.4  2.33  6.67  5.06 999 1017.6   5.5   4.7 999.0 99.0
1999 02 03 03 113 13.2 15.9  2.96  6.67  5.24 999 1015.8   6.1   4.6 999.0 99.0
1999 02 03 04 116 14.4 17.2  2.79  7.14  5.23 999 1014.0   6.6   4.7 999.0 99.0
1999 02 03 05 121 16.2 19.6  2.96  7.14  5.47 999 1011.8   6.6   4.7 999.0 99.0
1999 02 03 06 123 15.9 20.1  3.39  7.14  5.83 999 1010.6   6.8   4.7 999.0 99.0
1999 02 03 07 130 16.3 20.2  3.55  7.14  5.90 999 1009.6   7.3   4.7 999.0 99.0
1999 02 03 08 131 16.0 19.7  4.08  7.69  6.30 999 1009.1   7.4   4.7 999.0 99.0
1999 02 03 09 138 15.3 18.4  4.51  9.09  6.55 999 1007.9   7.8   4.7 999.0 99.0
1999 02 03 10 136 14.5 18.7  4.56  8.33  6.86 999 1007.2   7.8   4.7 999.0 99.0
1999 02 03 11 133 14.7 19.0  4.94  7.69  6.89 999 1006.3   8.1   4.7 999.0 99.0
1999 02 03 12 128 13.6 17.0  5.17  9.09  7.18 999 1005.1   7.5   4.7 999.0 99.0
1999 02 03 13 154 10.6 12.7  4.51  8.33  6.89 999 1005.2   7.2   4.7 999.0 99.0
1999 02 03 14 186 10.9 13.1  4.11  9.09  6.56 999 1005.9   7.1   4.8 999.0 99.0
1999 02 03 15 207  7.1  9.0  3.62  9.09  6.48 999 1006.9   6.4   4.8 999.0 99.0
1999 02 03 16 250  9.3 11.8  3.57  9.09  6.63 999 1008.3   6.0   4.8 999.0 99.0
1999 02 03 17 247  6.9  8.8  3.59 10.00  7.16 999 1009.0   5.9   4.8 999.0 99.0
1999 02 03 18 241  6.5  7.8  3.51 10.00  7.24 999 1009.7   5.2   4.8 999.0 99.0
1999 02 03 19 257  6.1  7.4  3.80 10.00  7.88 999 1010.8   4.7   4.8 999.0 99.0
1999 02 03 20 245  3.6  4.7  3.84 10.00  8.02 999 1011.5   5.2   5.1 999.0 99.0
1999 02 03 21 253  4.1  5.3  3.62 10.00  7.96 999 1012.4   5.9   5.1 999.0 99.0
1999 02 03 22 261  3.1  4.7  3.87 10.00  8.35 999 1013.8   5.9   5.1 999.0 99.0
1999 02 03 23 269  4.6  6.1  3.66 11.11  8.11 999 1015.1   6.2   5.1 999.0 99.0
1999 02 04 00 282  4.6  6.5  3.87 10.00  8.18 999 1016.0   6.3   5.1 999.0 99.0
1999 02 04 01 290  4.0  5.6  3.41 11.11  8.04 999 1016.8   6.2   5.1 999.0 99.0
1999 02 04 02 301  2.4  3.6  3.19 11.11  7.83 999 1017.6   5.6   4.8 999.0 99.0
1999 02 04 03 331  1.7  2.9  3.02 11.11  7.82 999 1017.4   5.5   4.8 999.0 99.0
1999 02 04 04 242  2.1  3.3  3.49 11.11  8.63 999 1018.0   5.1   4.8 999.0 99.0
1999 02 04 05 245  2.3  3.8  3.82 11.11  8.85 999 1018.1   4.8   4.8 999.0 99.0
1999 02 04 06 310  1.4  2.9  3.76 11.11  8.96 999 1017.9   5.1   4.8 999.0 99.0
1999 02 04 07 178   .7  2.0  4.10 11.11  9.24 999 1018.4   4.7   4.8 999.0 99.0
1999 02 04 08 122  1.9  2.8  4.08 11.11  9.15 999 1018.2   4.7   5.0 999.0 99.0
1999 02 04 09 126  2.2  3.8  3.75 11.11  8.94 999 1018.7   4.8   5.0 999.0 99.0
1999 02 04 10 131  3.7  4.9  3.93 11.11  9.03 999 1018.8   4.8   4.9 999.0 99.0
1999 02 04 11 126  3.6  4.8  3.31 11.11  8.51 999 1018.6   5.1   4.8 999.0 99.0
1999 02 04 12 120  4.2  5.5  3.06 11.11  8.33 999 1018.5   5.2   4.8 999.0 99.0
1999 02 04 13 135  4.8  5.9  2.63 11.11  7.89 999 1018.2   5.4   4.9 999.0 99.0
1999 02 04 14 123  6.7  8.4  2.46 11.11  7.72 999 1017.3   5.6   5.1 999.0 99.0
1999 02 04 15 124  7.3  8.9  2.46 10.00  7.15 999 1017.3   5.6   5.1 999.0 99.0
1999 02 04 16 117  7.0  8.5  2.40 11.11  6.91 999 1016.0   5.6   5.1 999.0 99.0
1999 02 04 17 118  6.9  8.5  2.57 11.11  7.23 999 1015.0   5.5   5.1 999.0 99.0
1999 02 04 18 117  7.2  8.5  2.74 11.11  7.34 999 1013.2   5.5   5.1 999.0 99.0
1999 02 04 19 128  6.5  7.8  2.71 10.00  7.51 999 1012.7   5.5   5.1 999.0 99.0
1999 02 04 20 133  6.6  7.7  2.66 10.00  7.25 999 1011.7   5.5   5.1 999.0 99.0
1999 02 04 21 113  5.0  5.9  2.60 10.00  7.50 999 1010.5   5.2   5.1 999.0 99.0
1999 02 04 22 108  5.2  6.6  2.55 10.00  7.42 999 1010.2   5.2   5.1 999.0 99.0
1999 02 04 23  99  5.2  6.2  2.38 11.11  7.35 999 1009.8   5.2   5.1 999.0 99.0
1999 02 05 00  84  4.9  6.1  2.33 10.00  7.11 999 1008.8   5.2   5.1 999.0 99.0
1999 02 05 01  40  1.5  2.4  2.04 11.11  6.67 999 1008.8   5.2   5.1 999.0 99.0
1999 02 05 02  20  3.8  4.8  1.88 11.11  6.53 999 1008.2   5.5   5.1 999.0 99.0
1999 02 05 03 360  5.2  6.4  1.70 11.11  6.38 999 1007.5   5.2   5.1 999.0 99.0
1999 02 05 04  22  5.3  6.3  1.73 10.00  6.68 999 1006.8   5.5   4.8 999.0 99.0
1999 02 05 05 353  6.0  7.3  1.66 10.00  6.51 999 1006.4   5.1   4.8 999.0 99.0
1999 02 05 06 340  8.1  9.6  1.69 10.00  6.22 999 1005.7   4.8   4.8 999.0 99.0
1999 02 05 07 355  9.4 11.2  1.74 10.00  5.65 999 1005.5   4.7   4.8 999.0 99.0
1999 02 05 08 345  9.6 11.5  1.90 10.00  5.62 999 1005.1   4.4   4.8 999.0 99.0
1999 02 05 09 348 10.0 12.4  1.92 10.00  5.24 999 1005.5   4.4   4.8 999.0 99.0
1999 02 05 10 347 11.5 13.5  2.10 10.00  5.38 999 1006.1   4.3   4.8 999.0 99.0
1999 02 05 11 345 10.5 12.7  2.14  9.09  5.31 999 1007.4   4.2   4.8 999.0 99.0
1999 02 05 12 334 11.4 14.1  2.20  4.76  5.06 999 1008.7   4.0   5.1 999.0 99.0
1999 02 05 13 334 12.8 15.2  2.18  5.26  5.11 999 1009.3   4.3   5.1 999.0 99.0
1999 02 05 14 331 11.2 13.7  2.16  5.26  5.10 999 1009.9   4.7   5.1 999.0 99.0
1999 02 05 15 329 12.5 15.2  2.44  5.56  5.15 999 1010.1   4.8   5.1 999.0 99.0
1999 02 05 16 324 10.7 12.8  2.24  5.56  5.03 999 1010.1   4.8   5.1 999.0 99.0
1999 02 05 17 312 11.7 14.9  2.43  5.56  5.25 999 1009.8   4.8   5.1 999.0 99.0
1999 02 05 18 313 11.8 14.4  2.42  5.56  5.29 999 1009.1   5.5   5.1 999.0 99.0
1999 02 05 19 312 13.0 15.2  2.39  5.56  5.16 999 1009.0   5.9   4.8 999.0 99.0
1999 02 05 20 304 13.7 16.8  2.49  5.88  5.17 999 1009.0   5.2   4.8 999.0 99.0
1999 02 05 21 299 15.9 18.7  3.01  5.88  5.41 999 1009.5   4.8   4.8 999.0 99.0
1999 02 05 22 303 14.4 18.1  3.24  7.14  5.63 999 1010.5   4.3   4.8 999.0 99.0
1999 02 05 23 304 12.9 16.1  3.45  6.67  5.80 999 1011.5   3.8   5.0 999.0 99.0
1999 02 06 00 306 13.1 15.8  3.12  7.14  5.81 999 1012.0   3.5   5.0 999.0 99.0
1999 02 06 01 302 14.2 16.8  2.96  6.67  5.65 999 1012.8   2.9   4.8 999.0 99.0
1999 02 06 02 303 14.8 17.8  3.32  7.14  5.91 999 1013.3   2.1   4.8 999.0 99.0
1999 02 06 03 310 14.5 17.4  3.36  7.14  5.87 999 1013.8   1.2   4.8 999.0 99.0
1999 02 06 04 313 13.5 16.1  3.26  7.14  5.71 999 1013.9    .4   4.8 999.0 99.0
1999 02 06 05 317 12.7 15.6  3.33  7.69  5.91 999 1013.9    .0   4.8 999.0 99.0
1999 02 06 06 316 12.1 14.6  3.04  7.14  5.77 999 1014.2   -.5   4.8 999.0 99.0
1999 02 06 07 315 12.6 15.7  2.94  7.14  5.55 999 1014.2   -.7   4.8 999.0 99.0
1999 02 06 08 317 12.4 15.3  2.87  6.67  5.58 999 1013.7   -.8   4.8 999.0 99.0
1999 02 06 09 314 11.2 13.8  2.73  6.67  5.53 999 1013.9   -.6   4.8 999.0 99.0
1999 02 06 10 325 10.5 12.8  2.59  6.67  5.46 999 1013.4   -.8   4.7 999.0 99.0
1999 02 06 11 323 10.4 12.6  2.43  6.25  5.44 999 1013.9   -.8   4.7 999.0 99.0
1999 02 06 12 333 10.1 12.0  2.34  7.14  5.45 999 1013.8  -1.2   4.8 999.0 99.0
1999 02 06 13 333  8.7 10.5  2.25  6.67  5.28 999 1012.8  -1.4   4.8 999.0 99.0
1999 02 06 14 328  7.8 10.0  2.13  5.88  5.31 999 1013.0  -1.1   4.8 999.0 99.0
1999 02 06 15 326  8.2 10.7  1.96  5.56  5.13 999 1012.5   -.8   4.8 999.0 99.0
1999 02 06 16 320  7.1  9.0  1.89  5.56  5.17 999 1011.8  -1.1   4.8 999.0 99.0
1999 02 06 17 327  5.2  6.7  1.66  6.25  5.15 999 1010.3  -1.2   4.7 999.0 99.0
1999 02 06 18 291  4.3  5.9  1.73  6.67  5.35 999 1009.4  -1.1   4.7 999.0 99.0
1999 02 06 19 273  3.9  5.5  1.61  5.88  5.41 999 1008.4  -1.1   4.7 999.0 99.0
1999 02 06 20 285  3.7  5.1  1.51 11.11  5.56 999 1007.8   -.7   4.7 999.0 99.0
1999 02 06 21 265  2.2  3.8  1.56 10.00  5.62 999 1007.3   -.3   4.7 999.0 99.0
1999 02 06 22 270  1.1  2.2  1.44  9.09  5.55 999 1006.9    .0   4.7 999.0 99.0
1999 02 06 23 250  2.6  4.2  1.58 10.00  6.25 999 1007.0    .1   4.7 999.0 99.0
1999 02 07 00 248  3.6  5.4  1.42 10.00  6.25 999 1007.1   -.3   4.7 999.0 99.0
1999 02 07 01 237  4.2  5.2  1.25 11.11  6.16 999 1006.5   -.8   4.7 999.0 99.0
1999 02 07 02 259  3.4  4.7  1.17 12.50  6.24 999 1005.7  -1.0   4.7 999.0 99.0
1999 02 07 03 274  4.7  6.5  1.02 11.11  6.19 999 1005.7   -.1   4.8 999.0 99.0
1999 02 07 04 281  8.3 10.5  1.05 12.50  4.74 999 1005.5    .8   4.7 999.0 99.0
1999 02 07 05 297 10.0 12.7  1.30  3.85  4.37 999 1005.5   1.3   4.7 999.0 99.0
1999 02 07 06 310 11.2 13.5  1.46  4.17  4.40 999 1005.5   1.1   4.7 999.0 99.0
1999 02 07 07 305 11.1 13.9  1.53  4.55  4.40 999 1005.7    .9   4.7 999.0 99.0
1999 02 07 08 311 11.5 13.6  1.89  5.26  4.55 999 1006.1    .9   4.7 999.0 99.0
1999 02 07 09 302 11.2 13.6  1.85  5.26  4.59 999 1007.2    .9   4.7 999.0 99.0
1999 02 07 10 295 12.6 14.6  2.09  5.56  4.79 999 1007.6    .8   4.7 999.0 99.0
1999 02 07 11 302 11.7 14.6  2.21  5.88  4.95 999 1008.6    .7   4.7 999.0 99.0
1999 02 07 12 292 13.5 16.4  2.41  6.25  4.99 999 1009.2    .8   4.7 999.0 99.0
1999 02 07 13 297 12.0 14.4  2.36  6.67  5.10 999 1010.4    .5   4.7 999.0 99.0
1999 02 07 14 293 12.0 15.1  2.43  6.67  5.21 999 1010.3    .8   4.8 999.0 99.0
1999 02 07 15 290 10.3 12.2  2.00  6.25  4.88 999 1010.9    .8   4.8 999.0 99.0
1999 02 07 16 291  9.9 12.1  1.92  6.25  4.80 999 1010.5    .5   4.8 999.0 99.0
1999 02 07 17 292  8.8 10.7  1.78  5.88  4.67 999 1009.9    .7   4.8 999.0 99.0
1999 02 07 18 290 10.1 12.1  1.88  6.25  4.79 999 1009.5   1.3   4.8 999.0 99.0
1999 02 07 19 265  9.7 11.6  1.49  5.88  4.44 999 1009.4    .9   4.8 999.0 99.0
1999 02 07 20 271  8.4 10.4  1.41  5.56  4.44 999 1008.8   1.3   4.7 999.0 99.0
1999 02 07 21 263  7.5  9.3  1.32  5.26  4.41 999 1008.9   1.6   4.8 999.0 99.0
1999 02 07 22 260  7.3  9.5  1.16  5.26  4.19 999 1009.4   1.6   5.1 999.0 99.0
1999 02 07 23 260  7.7 10.4  1.23  5.00  4.24 999 1009.7   2.0   5.1 999.0 99.0
1999 02 08 00 272  7.2  9.1  1.14  4.55  4.13 999 1009.6   2.0   4.8 999.0 99.0
1999 02 08 01 272  6.2  7.7  1.14  4.76  4.20 999 1009.4   1.8   4.8 999.0 99.0
1999 02 08 02 287  6.1  7.4  1.14  5.00  4.25 999 1009.3   1.9   4.9 999.0 99.0
1999 02 08 03 292  6.6  7.9  1.20  5.00  4.17 999 1010.0   1.7   4.9 999.0 99.0
1999 02 08 04 304  6.3  7.9  1.13  4.76  4.17 999 1010.2   1.3   4.8 999.0 99.0
1999 02 08 05 311  5.3  7.3  1.22  4.55  4.28 999 1009.9    .8   4.8 999.0 99.0
1999 02 08 06 325  5.8  7.4  1.09  4.76  4.23 999 1009.2    .0   4.8 999.0 99.0
1999 02 08 07 336  5.7  7.8  1.10  4.76  4.26 999 1009.5   -.4   4.8 999.0 99.0
1999 02 08 08 341  6.9  8.9   .98  4.55  4.24 999 1009.4  -1.0   4.8 999.0 99.0
1999 02 08 09 347  7.9  9.9  1.12  4.55  4.23 999 1008.8  -1.4   4.8 999.0 99.0
1999 02 08 10 343  8.2  9.8  1.18  4.55  4.10 999 1009.3  -1.5   4.8 999.0 99.0
1999 02 08 11 349  7.7  9.3  1.13  4.55  3.99 999 1009.6  -1.7   4.8 999.0 99.0
1999 02 08 12 353  6.6  8.3  1.13  4.55  4.01 999 1010.3  -1.8   4.8 999.0 99.0
1999 02 08 13 360  7.0  8.8  1.06  4.76  4.13 999 1011.0  -1.6   4.8 999.0 99.0
1999 02 08 14 346  7.7  9.2  1.16  4.55  4.18 999 1011.1  -1.5   4.8 999.0 99.0
1999 02 08 15 343  7.0  8.9  1.18  5.00  4.18 999 1011.8  -1.8   5.0 999.0 99.0
1999 02 08 16 341  6.6  7.7  1.10  5.00  4.11 999 1011.9  -1.8   5.1 999.0 99.0
1999 02 08 17 335  6.7  8.6  1.07  4.76  4.15 999 1011.7  -1.8   5.1 999.0 99.0
1999 02 08 18 334  7.1  8.6  1.23  4.76  4.31 999 1011.6  -1.5   5.1 999.0 99.0
1999 02 08 19 337  7.5  9.1  1.10  5.00  4.08 999 1011.9  -1.4   5.1 999.0 99.0
1999 02 08 20 316  7.3  9.2  1.05  4.76  4.05 999 1012.7  -1.2   4.8 999.0 99.0
1999 02 08 21 321  7.8 10.1  1.02  4.55  3.98 999 1012.7    .0   4.8 999.0 99.0
1999 02 08 22 324  7.6  8.9  1.08  4.55  3.94 999 1013.3    .5   4.8 999.0 99.0
1999 02 08 23 339  7.9 10.0  1.26  4.76  4.11 999 1013.9   1.2   4.9 999.0 99.0
1999 02 09 00 333  7.1  9.1  1.43  4.76  4.28 999 1014.7   1.6   4.9 999.0 99.0
1999 02 09 01 327  7.5  9.4  1.34  4.76  4.32 999 1015.1   1.6   4.8 999.0 99.0
1999 02 09 02 325  7.6  9.4  1.29  4.76  4.19 999 1015.8   1.7   4.8 999.0 99.0
1999 02 09 03 330  6.9  8.1  1.17  4.76  4.20 999 1016.5   1.7   4.8 999.0 99.0
1999 02 09 04 331  6.1  7.3  1.24  5.00  4.28 999 1017.2   1.6   4.8 999.0 99.0
1999 02 09 05 333  5.9  7.7  1.07  5.00  4.15 999 1017.3   1.3   4.8 999.0 99.0
1999 02 09 06 330  5.8  7.2  1.07  5.00  4.22 999 1017.4   1.2   4.8 999.0 99.0
1999 02 09 07 344  4.2  5.5   .98  5.00  4.27 999 1018.0    .8   4.8 999.0 99.0
1999 02 09 08 348  2.6  3.7   .91  4.76  4.38 999 1017.9    .6   4.8 999.0 99.0
1999 02 09 09 355  2.1  3.3   .97  5.00  4.48 999 1018.1    .5   4.8 999.0 99.0
1999 02 09 10 339   .9  2.1  1.00  4.76  4.64 999 1018.9    .5   4.8 999.0 99.0
1999 02 09 11 110   .7  1.5   .95  9.09  4.96 999 1018.5    .4   4.8 999.0 99.0
1999 02 09 12 146  1.1  2.3   .97  9.09  4.94 999 1018.8    .8   4.8 999.0 99.0
1999 02 09 13 190  2.7  4.0   .96  9.09  5.01 999 1019.2   1.6   4.8 999.0 99.0
1999 02 09 14 180  5.0  6.0   .84 10.00  5.35 999 1018.2   2.0   4.8 999.0 99.0
1999 02 09 15 183  6.9  8.2   .83  5.26  5.17 999 1017.7   2.9   4.8 999.0 99.0
1999 02 09 16 187  8.5 10.4   .90  3.03  3.79 999 1016.6   3.6   4.8 999.0 99.0
1999 02 09 17 192 10.5 12.5  1.09  3.57  3.86 999 1015.4   3.6   4.8 999.0 99.0
1999 02 09 18 184 10.6 12.7  1.38  4.35  4.07 999 1013.2   3.9   4.8 999.0 99.0
1999 02 09 19 182 11.9 14.0  1.64  4.76  4.31 999 1012.1   4.1   4.8 999.0 99.0
1999 02 09 20 197 13.1 16.6  1.90  5.00  4.41 999 1012.4   4.7   4.8 999.0 99.0
1999 02 09 21 185 12.3 15.6  2.11  5.88  4.65 999 1010.5   4.7   4.8 999.0 99.0
1999 02 09 22 186 12.8 15.1  2.42  6.25  5.01 999 1009.6   4.7   4.7 999.0 99.0
1999 02 09 23 190 13.5 17.9  2.64  6.67  5.25 999 1009.1   4.9   4.7 999.0 99.0
1999 02 10 00 202 13.1 16.3  2.86  6.67  5.48 999 1009.3   5.1   4.7 999.0 99.0
1999 02 10 01 208 14.2 17.1  3.16  7.14  5.68 999 1008.3   5.1   4.7 999.0 99.0
1999 02 10 02 215 13.7 16.5  3.20  7.69  5.79 999 1008.5   4.8   4.7 999.0 99.0
