#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 04 10 21 00 245  6.1  6.8  0.77  4.17  3.73 999 1011.8   3.5   4.4  -2.6 99.0 99.00
2007 04 10 22 00 247  6.0  6.9  0.73  3.70  3.74 999 1012.4   3.6   4.4  -1.8 99.0 99.00
2007 04 10 23 00 271  5.4  6.2  0.65  3.57  3.81 999 1012.7   4.0   4.4  -2.0 99.0 99.00
2007 04 11 00 00 304  6.4  8.2  0.63  8.33  3.95 999 1013.5   4.3   4.4  -2.1 99.0 99.00
2007 04 11 01 00 327  6.2  7.2  0.61  3.33  3.63 999 1014.9   4.2   4.3  -3.1 99.0 99.00
2007 04 11 02 00 315  5.2  6.4  0.58  3.33  3.69 999 1015.7   4.0   4.3  -3.4 99.0 99.00
2007 04 11 03 00 325  9.5 11.3  0.84  3.23  3.46 999 1016.3   3.7   4.3  -5.0 99.0 99.00
2007 04 11 04 00 325  8.8 10.5  1.05  3.85  3.80 999 1016.5   3.5   4.3  -5.3 99.0 99.00
2007 04 11 05 00 312  8.9 10.4  1.22  4.35  4.02 999 1017.3   3.2   4.3  -5.6 99.0 99.00
2007 04 11 06 00 313  7.6  9.5  1.17  4.55  4.11 999 1017.4   3.1   4.3  -5.6 99.0 99.00
2007 04 11 07 00 326  7.7  8.9  0.99  4.55  4.01 999 1017.4   2.8   4.3  -6.7 99.0 99.00
2007 04 11 08 00 321  6.8  8.0  0.95  4.35  3.89 999 1018.0   2.8   4.3  -5.8 99.0 99.00
2007 04 11 09 00 320  6.9  8.0  0.90  4.17  3.79 999 1018.1   2.8   4.3  -5.6 99.0 99.00
2007 04 11 10 00 306  6.7  8.0  0.94  4.00  3.75 999 1018.5   2.5   4.3  -4.1 99.0 99.00
2007 04 11 11 00 306  7.6  8.7  0.90  4.55  3.85 999 1019.0   2.6   4.3  -5.1 99.0 99.00
2007 04 11 12 00 303  7.6 10.3  0.98  4.55  3.84 999 1019.7   2.8   4.3  -5.5 99.0 99.00
2007 04 11 13 00 300  8.6 10.2  1.05  4.76  3.88 999 1019.7   3.2   4.3  -6.2 99.0 99.00
2007 04 11 14 00 290  8.5 10.1  1.15  4.76  3.99 999 1019.7   3.1   4.3  -6.1 99.0 99.00
2007 04 11 15 00 315  7.6  9.2  1.14  4.76  3.95 999 1020.0   2.8   4.3  -6.4 99.0 99.00
2007 04 11 16 00 313  7.9 10.2  1.05  4.55  3.88 999 1020.4   2.8   4.3  -5.8 99.0 99.00
2007 04 11 17 00 291  6.6  7.5  1.04  4.55  3.92 999 1019.9   2.8   4.4  -4.4 99.0 99.00
2007 04 11 18 00 284  5.3  6.2  0.78  4.55  3.75 999 1020.3   2.9   4.4  -4.8 99.0 99.00
2007 04 11 19 00 248  4.7  5.6  0.63  4.17  3.65 999 1020.1   3.1   4.6  -4.9 99.0 99.00
2007 04 11 20 00 218  4.9  5.7  0.52  3.85  3.56 999 1019.7   3.3   4.7  -4.7 99.0 99.00
2007 04 11 21 00 194  5.2  6.0  0.44  3.85  3.52 999 1019.5   3.6   4.7  -3.7 99.0 99.00
2007 04 11 22 00 197  5.5  6.6  0.40  3.33  3.45 999 1019.5   3.9   4.7  -2.8 99.0 99.00
2007 04 11 23 00 199  6.5  7.4  0.46  2.70  3.17 999 1019.6   3.9   4.4  -3.1 99.0 99.00
2007 04 12 00 00 197  5.8  6.9  0.54  2.94  3.17 999 1019.8   3.9   4.7  -1.1 99.0 99.00
2007 04 12 01 00 201  4.0  4.7  0.45  3.13  3.26 999 1020.4   4.0   4.4  -0.8 99.0 99.00
2007 04 12 02 00 180  4.8  5.7  0.37  3.03  3.47 999 1020.4   4.1   4.4  -0.2 99.0 99.00
2007 04 12 03 00 193  4.6  5.6  0.33  2.78  3.41 999 1020.0   4.3   4.4   0.2 99.0 99.00
2007 04 12 04 00 205  4.1  4.9  0.36  2.86  3.32 999 1020.3   4.3   4.4   0.2 99.0 99.00
2007 04 12 05 00 206  4.0  4.7  0.35  2.86  3.41 999 1020.5   4.4   4.4   0.6 99.0 99.00
2007 04 12 06 00 203  3.7  4.2  0.35  2.78  3.44 999 1020.4   4.4   4.4   1.6 99.0 99.00
2007 04 12 07 00 211  3.9  4.6  0.33  2.94  3.59 999 1020.3   4.4   4.4   2.0 99.0 99.00
2007 04 12 08 00 224  2.8  3.2  0.33  2.94  3.60 999 1020.2   4.4   4.4   2.0 99.0 99.00
2007 04 12 09 00 235  1.2  1.4  0.35  3.13  3.58 999 1019.8   4.3   4.4   2.3 99.0 99.00
2007 04 12 10 00   0  0.0  0.0  0.34  3.33  3.73 999 1020.4   4.0   4.4   2.2 99.0 99.00
2007 04 12 11 00  76  1.3  2.0  0.37  3.33  3.76 999 1020.4   4.0   4.4   2.6 99.0 99.00
2007 04 12 12 00 104  2.2  2.5  0.35  3.57  3.85 999 1020.4   4.0   4.4   2.4 99.0 99.00
2007 04 12 13 00 102  3.3  3.8  0.32  3.57  4.21 999 1019.6   4.0   4.4   2.4 99.0 99.00
2007 04 12 14 00  99  3.6  4.0  0.30  3.45  4.22 999 1019.6   4.0   4.4   2.4 99.0 99.00
2007 04 12 15 00  88  4.6  5.5  0.27  3.33  4.17 999 1018.9   4.1   4.4   2.2 99.0 99.00
2007 04 12 16 00  93  5.9  7.2  0.28  6.67  4.42 999 1018.1   4.0   4.4   2.1 99.0 99.00
2007 04 12 17 00 100  6.7  8.2  0.35  2.70  3.13 999 1017.1   4.0   4.4   0.6 99.0 99.00
2007 04 12 18 00  99  8.5 10.3  0.63  3.03  3.08 999 1015.2   3.9   4.4   0.5 99.0 99.00
2007 04 12 19 00  89 10.7 12.6  1.04  3.85  3.55 999 1012.9   3.5   4.4  -0.6 99.0 99.00
2007 04 12 20 00  95 10.1 12.6  1.46  4.35  3.90 999 1012.2   3.5   4.7  -0.6 99.0 99.00
2007 04 12 21 00  83 11.0 13.1  1.72  4.55  4.16 999 1010.0   3.2   4.7  -0.2 99.0 99.00
2007 04 12 22 00  93 12.3 15.5  1.93  5.56  4.54 999 1008.9   2.8   4.4   0.5 99.0 99.00
2007 04 12 23 00  90 13.0 16.0  2.32  5.88  4.78 999 1007.9   2.1   4.3   0.2 99.0 99.00
2007 04 13 00 00  83 16.5 19.4  2.68  5.88  5.02 999 1003.0   2.4   4.3   1.3 99.0 99.00
2007 04 13 01 00  89 15.1 18.6  2.90  6.67  5.29 999 1002.4   2.9   4.3   1.7 99.0 99.00
2007 04 13 02 00  94 17.9 22.1  3.66  7.69  5.89 999  999.3   3.5   4.3   2.6 99.0 99.00
2007 04 13 03 00  98 15.6 18.8  4.08  7.69  6.13 999  997.6   4.3   4.3   3.3 99.0 99.00
2007 04 13 04 00 110 13.7 17.6  4.23  8.33  6.45 999  996.3   5.0   4.3   4.4 99.0 99.00
2007 04 13 05 00 111 10.8 14.4  3.90  8.33  6.49 999  995.7   4.8   4.3   4.3 99.0 99.00
2007 04 13 06 00 112  5.1  7.4  3.91  9.09  6.63 999  994.6   5.1   4.3   4.9 99.0 99.00
2007 04 13 07 00 290  5.9  7.7  4.08  9.09  7.14 999  994.1   4.8   4.3   4.6 99.0 99.00
2007 04 13 08 00 318 11.6 14.8  3.62  8.33  6.60 999  995.5   3.0   4.3   2.8 99.0 99.00
2007 04 13 09 00 303 13.3 16.0  3.00  8.33  5.53 999  997.2   2.3   4.4   1.8 99.0 99.00
2007 04 13 10 00 302 12.3 15.2  2.74  8.33  5.31 999  998.1   2.0   4.4   1.1 99.0 99.00
2007 04 13 11 00 304 11.7 14.0  3.05  8.33  5.51 999  999.0   2.2   4.4   0.7 99.0 99.00
2007 04 13 12 00 302 11.4 13.8  2.66  5.56  5.24 999  999.3   2.3   4.4   0.2 99.0 99.00
2007 04 13 13 00 290 10.7 12.8  2.57  5.88  5.26 999  999.9   2.4   4.4   0.3 99.0 99.00
2007 04 13 14 00 287 10.8 13.0  2.54  5.56  5.26 999 1000.2   2.5   4.4   0.0 99.0 99.00
2007 04 13 15 00 282 10.5 12.2  2.29  5.56  5.13 999 1000.3   2.8   4.4   0.0 99.0 99.00
2007 04 13 16 00 293  9.9 12.2  2.27  5.26  5.09 999 1000.8   3.1   4.4   0.1 99.0 99.00
2007 04 13 17 00 287  8.4 10.2  2.34  5.26  5.33 999 1001.1   3.5   4.4   0.1 99.0 99.00
2007 04 13 18 00 260  7.9  9.5  2.18  9.09  5.69 999 1001.5   3.8   4.4   0.8 99.0 99.00
2007 04 13 19 00 261  6.3  7.3  1.90 10.00  5.79 999 1001.2   4.3   4.4   1.0 99.0 99.00
2007 04 13 20 00 245  6.9  8.1  1.77 10.00  5.74 999 1001.0   4.7   4.4   1.6 99.0 99.00
2007 04 13 21 00 263  7.0  8.4  1.83 11.11  6.33 999 1001.1   5.2   4.4   2.4 99.0 99.00
2007 04 13 22 00 271  7.1  8.2  1.71 10.00  5.94 999 1001.5   5.5   4.4   2.2 99.0 99.00
2007 04 13 23 00 289  7.7  9.4  1.79 10.00  6.17 999 1001.7   5.6   4.3   1.8 99.0 99.00
2007 04 14 00 00 299 11.8 14.3  1.73 10.00  5.53 999 1002.4   5.8   4.3   1.5 99.0 99.00
2007 04 14 01 00 298 10.7 13.4  2.28 10.00  5.56 999 1003.4   5.5   4.3   1.2 99.0 99.00
2007 04 14 02 00 294  9.8 12.0  2.04 10.00  5.12 999 1004.1   5.1   4.3   1.4 99.0 99.00
2007 04 14 03 00 292 11.1 13.6  2.08 10.00  5.30 999 1004.5   4.8   4.3   0.8 99.0 99.00
2007 04 14 04 00 293 11.5 13.7  2.21  5.00  5.11 999 1004.7   4.5   4.4   0.4 99.0 99.00
2007 04 14 05 00 293 12.0 14.0  2.26  9.09  5.08 999 1004.8   4.4   4.4   0.5 99.0 99.00
2007 04 14 06 00 291 11.2 13.6  2.21  5.26  5.03 999 1004.8   4.3   4.6   0.4 99.0 99.00
2007 04 14 07 00 293 11.1 13.8  2.14  5.56  5.04 999 1004.6   4.3   4.5   0.4 99.0 99.00
2007 04 14 08 00 294 10.6 13.1  2.05  5.88  5.09 999 1004.9   4.3   4.4   0.5 99.0 99.00
2007 04 14 09 00 297  9.7 11.9  2.06  5.56  5.16 999 1005.6   4.3   4.4   0.5 99.0 99.00
2007 04 14 10 00 299  9.0 10.7  1.76  5.56  4.94 999 1006.2   4.3   4.4   0.7 99.0 99.00
2007 04 14 11 00 297  9.7 11.9  1.92  5.56  4.96 999 1007.0   4.3   4.4   0.1 99.0 99.00
2007 04 14 12 00 304  9.8 11.7  1.89  5.56  4.96 999 1007.7   4.4   4.3   0.3 99.0 99.00
2007 04 14 13 00 314  8.6 10.3  1.73  5.56  4.77 999 1008.2   4.3   4.3   0.7 99.0 99.00
2007 04 14 14 00 328  8.1  9.9  1.48  5.26  4.55 999 1008.8   4.0   4.3  -1.3 99.0 99.00
2007 04 14 15 00 334  6.7  7.5  1.40  4.55  4.36 999 1010.1   4.1   4.3  -0.8 99.0 99.00
2007 04 14 16 00 323  5.9  7.0  1.29  4.35  4.47 999 1010.2   4.3   4.3  -0.7 99.0 99.00
2007 04 14 17 00 325  4.8  5.9  1.31  4.17  4.31 999 1010.8   4.4   4.3  -0.5 99.0 99.00
2007 04 14 18 00 291  3.7  4.3  1.22  4.55  4.43 999 1011.2   4.7   4.4   0.7 99.0 99.00
2007 04 14 19 00 296  3.3  5.0  1.13  4.55  4.39 999 1011.2   5.1   4.7  -0.1 99.0 99.00
2007 04 14 20 00 323  3.0  3.6  0.91  4.35  4.30 999 1011.6   5.5   4.8   0.7 99.0 99.00
2007 04 14 21 00 311  1.7  2.5  0.88  4.17  4.42 999 1012.5   5.9   5.1   0.3 99.0 99.00
2007 04 14 22 00  11  2.0  3.1  0.80  5.00  4.48 999 1012.9   5.9   5.1  -0.2 99.0 99.00
2007 04 14 23 00  79  0.7  1.2  0.79  6.25  4.50 999 1013.5   5.6   5.1   0.5 99.0 99.00
2007 04 15 00 00 118  2.0  2.4  0.78  6.67  4.76 999 1014.3   5.1   5.1   1.7 99.0 99.00
2007 04 15 01 00  98  2.7  3.2  0.94  6.67  4.99 999 1015.7   5.1   5.1   1.7 99.0 99.00
2007 04 15 02 00  83  3.3  4.0  0.86  5.88  4.94 999 1015.8   4.8   4.8   1.6 99.0 99.00
2007 04 15 03 00 107  2.1  2.4  0.81  6.25  4.91 999 1016.0   4.7   4.7   2.0 99.0 99.00
2007 04 15 04 00 145  2.3  3.0  0.83  6.25  4.95 999 1015.9   4.4   4.7   1.7 99.0 99.00
2007 04 15 05 00 124  1.8  2.1  0.82  5.88  4.86 999 1016.0   4.4   4.4   1.9 99.0 99.00
2007 04 15 06 00 188  1.3  1.7  0.79  5.26  4.80 999 1016.4   4.3   4.4   2.0 99.0 99.00
2007 04 15 07 00 195  1.3  1.9  0.77  7.69  5.00 999 1017.3   4.3   4.4   1.5 99.0 99.00
2007 04 15 08 00 112  1.7  2.0  0.73  6.25  4.92 999 1016.4   4.0   4.7   1.7 99.0 99.00
2007 04 15 09 00 166  0.8  1.1  0.72  6.25  5.04 999 1016.9   3.9   4.7   2.0 99.0 99.00
2007 04 15 10 00  97  1.6  2.2  0.74  6.25  4.94 999 1016.7   3.9   4.5   2.2 99.0 99.00
2007 04 15 11 00  99  3.9  4.6  0.68  6.67  4.72 999 1016.3   3.9   4.4   1.5 99.0 99.00
2007 04 15 12 00 110  3.6  4.0  0.65  5.88  4.60 999 1017.4   3.9   4.4   1.7 99.0 99.00
2007 04 15 13 00 107  5.6  6.5  0.64  6.25  4.78 999 1016.6   3.6   4.6   1.4 99.0 99.00
2007 04 15 14 00 117  6.8  8.1  0.68  6.25  4.29 999 1016.5   3.6   4.7   1.0 99.0 99.00
2007 04 15 15 00 119  7.3  8.4  0.78  5.88  3.83 999 1016.4   3.4   4.7   0.8 99.0 99.00
2007 04 15 16 00 117  6.2  7.3  0.81  3.45  3.97 999 1017.3   3.5   4.5   1.2 99.0 99.00
2007 04 15 17 00  96  8.3  9.9  0.86  3.70  3.98 999 1015.6   3.3   4.5   1.0 99.0 99.00
2007 04 15 18 00  97  8.0  9.6  0.91  3.85  3.87 999 1014.9   3.3   4.6   1.3 99.0 99.00
2007 04 15 19 00  98  7.8  9.8  0.92  3.85  3.97 999 1014.4   3.4   4.6   1.7 99.0 99.00
2007 04 15 20 00  96  9.1 10.4  1.12  4.00  4.01 999 1013.4   3.5   4.7   2.2 99.0 99.00
2007 04 15 21 00  97 10.9 13.0  1.40  4.17  4.04 999 1012.6   3.5   4.6   2.5 99.0 99.00
2007 04 15 22 00 101 11.1 13.7  1.78  4.55  4.36 999 1012.6   3.5   4.4   2.3 99.0 99.00
2007 04 15 23 00  96 11.7 13.9  2.25  5.26  4.74 999 1011.5   3.2   4.4   2.2 99.0 99.00
2007 04 16 00 00  92 12.8 15.1  2.49  5.88  4.89 999 1010.3   3.2   4.4   2.3 99.0 99.00
2007 04 16 01 00  89 14.7 17.8  2.82  6.67  5.16 999 1008.3   3.5   4.4   2.6 99.0 99.00
2007 04 16 02 00  92 14.5 18.3  3.17  6.67  5.50 999 1007.4   3.6   4.4   2.7 99.0 99.00
2007 04 16 03 00  90 14.7 18.9  3.03  7.14  5.58 999 1005.4   4.0   4.3   3.3 99.0 99.00
2007 04 16 04 00  90 14.6 19.5  3.96  7.69  6.17 999 1003.8   4.3   4.3   3.7 99.0 99.00
2007 04 16 05 00  96 14.1 16.6  3.68  7.69  5.98 999 1002.6   4.7   4.3   4.2 99.0 99.00
2007 04 16 06 00  97 14.4 18.3  3.73  7.69  6.23 999 1001.0   5.0   4.3   4.5 99.0 99.00
2007 04 16 07 00  93 16.2 20.9  4.84  8.33  6.85 999  998.3   5.3   4.4   4.7 99.0 99.00
2007 04 16 08 00  95 17.4 22.5  4.79  8.33  6.78 999  996.3   5.6   4.4   5.0 99.0 99.00
2007 04 16 09 00  87 17.4 21.9  5.28  8.33  7.13 999  994.8   5.6   4.4   5.2 99.0 99.00
2007 04 16 10 00  85 16.9 21.7  5.19  9.09  6.92 999  993.1   5.9   4.4   5.4 99.0 99.00
2007 04 16 11 00  85 18.4 22.8  5.46 10.00  7.11 999  992.1   6.2   4.4   5.6 99.0 99.00
2007 04 16 12 00  85 19.5 25.5  6.00 10.00  7.59 999  990.2   6.3   4.4   5.9 99.0 99.00
2007 04 16 13 00  82 20.7 26.5  7.14 11.11  8.11 999  988.5   6.4   4.6   6.2 99.0 99.00
2007 04 16 14 00  84 19.9 25.4  7.34 11.11  8.18 999  987.2   6.4   4.7   6.3 99.0 99.00
2007 04 16 15 00  86 20.6 25.2  7.28 11.11  8.22 999  987.2   7.1   4.7   6.8 99.0 99.00
2007 04 16 16 00  84 19.3 23.7  8.03 11.11  8.44 999  987.5   6.6   4.7   5.7 99.0 99.00
2007 04 16 17 00  88 18.3 24.5  8.49 11.11  8.77 999  987.0   6.8   4.7   5.9 99.0 99.00
2007 04 16 18 00  87 14.0 17.3  6.88 11.11  8.29 999  988.1   6.3   4.7   5.5 99.0 99.00
2007 04 16 19 00  97 13.1 16.9  7.12 11.11  8.48 999  989.2   6.3   4.7   5.7 99.0 99.00
2007 04 16 20 00  91 10.6 13.3  8.07 11.11  9.07 999  990.3   6.0   4.7   5.7 99.0 99.00
2007 04 16 21 00  93  7.4  9.5  7.03 12.50  8.73 999  991.2   5.6   4.7   5.3 99.0 99.00
2007 04 16 22 00  83  7.8  9.7  6.37 11.11  8.54 999  992.4   5.5   4.7   5.3 99.0 99.00
2007 04 16 23 00  77  8.5 11.4  6.83 11.11  8.82 999  992.8   5.2   4.7   5.0 99.0 99.00
2007 04 17 00 00  75  8.0 10.3  6.31 12.50  8.75 999  993.5   5.2   4.7   4.9 99.0 99.00
2007 04 17 01 00  73  9.1 11.5  6.48 12.50  8.99 999  994.0   5.1   4.7   4.9 99.0 99.00
2007 04 17 02 00  76 10.4 12.5  6.08 11.11  8.74 999  994.4   5.1   4.7   4.9 99.0 99.00
2007 04 17 03 00  72 10.4 13.1  6.34 12.50  8.87 999  994.8   4.8   4.7   4.5 99.0 99.00
2007 04 17 04 00  54 13.8 17.0  6.39 12.50  8.55 999  994.2   4.4   4.7   3.9 99.0 99.00
2007 04 17 05 00  47 12.9 17.0  7.00 11.11  8.44 999  994.5   4.3   4.7   3.9 99.0 99.00
2007 04 17 06 00  40 14.3 17.7  6.16 10.00  8.14 999  994.0   3.5   4.7   3.1 99.0 99.00
2007 04 17 07 00  36 14.9 18.0  6.39 12.50  8.29 999  993.5   3.5   4.7   2.8 99.0 99.00
2007 04 17 08 00  31 15.6 19.4  6.96 12.50  8.53 999  993.0   3.2   4.7   2.6 99.0 99.00
2007 04 17 09 00  27 15.4 19.1  6.58 12.50  8.22 999  992.6   3.5   4.7   3.0 99.0 99.00
2007 04 17 10 00  26 15.2 19.6  6.38 11.11  8.21 999  992.2   3.5   4.7   3.1 99.0 99.00
2007 04 17 11 00  28 14.6 18.5  6.29 10.00  8.10 999  992.2   3.9   4.7   3.4 99.0 99.00
2007 04 17 12 00  36 13.2 16.3  6.32 11.11  8.26 999  992.4   4.3   4.7   3.8 99.0 99.00
2007 04 17 13 00  38 14.0 18.5  6.50 11.11  8.34 999  992.2   4.3   4.5   3.7 99.0 99.00
2007 04 17 14 00  34 16.0 19.7  6.19 11.11  8.27 999  991.9   4.3   4.4   3.6 99.0 99.00
2007 04 17 15 00  31 15.3 18.9  7.23 10.00  8.55 999  992.3   4.3   4.4   3.5 99.0 99.00
2007 04 17 16 00  30 15.4 20.0  7.53 11.11  8.68 999  992.5   4.3   4.4   3.5 99.0 99.00
2007 04 17 17 00  32 16.8 20.7  6.61 10.00  8.31 999  992.5   4.3   4.4   3.3 99.0 99.00
2007 04 17 18 00  32 17.8 22.8  8.09 11.11  8.89 999  992.7   4.3   4.4   3.3 99.0 99.00
2007 04 17 19 00  29 16.1 20.5  7.25 11.11  8.62 999  993.4   4.3   4.4   3.5 99.0 99.00
2007 04 17 20 00  28 16.2 20.8  7.75 11.11  8.64 999  993.8   4.0   4.4   3.4 99.0 99.00
2007 04 17 21 00  31 17.1 21.9  7.22 11.11  8.48 999  994.0   4.3   4.4   3.5 99.0 99.00
2007 04 17 22 00  28 17.9 21.3  6.54 11.11  8.21 999  994.5   4.3   4.4   3.6 99.0 99.00
2007 04 17 23 00  35 18.2 23.3  7.45 11.11  8.47 999  995.2   4.3   4.4   3.6 99.0 99.00
2007 04 18 00 00  39 16.4 20.0  6.76 11.11  8.15 999  996.8   4.3   4.4   3.7 99.0 99.00
2007 04 18 01 00  42 15.3 21.3  6.95 11.11  8.40 999  998.7   4.3   4.3   3.8 99.0 99.00
2007 04 18 02 00  45 15.4 19.4  6.41 11.11  7.93 999  999.6   4.3   4.3   3.8 99.0 99.00
2007 04 18 03 00  41 15.7 19.2  7.11 11.11  8.46 999 1000.4   4.3   4.4   3.8 99.0 99.00
2007 04 18 04 00  35 14.7 19.4  6.73 11.11  8.35 999 1000.9   4.2   4.4   3.7 99.0 99.00
2007 04 18 05 00  31 13.9 17.8  6.07 11.11  7.90 999 1001.4   4.3   4.4   3.3 99.0 99.00
2007 04 18 06 00  29 13.3 18.3  6.03 10.00  8.09 999 1001.6   4.3   4.4   3.4 99.0 99.00
2007 04 18 07 00  26 14.7 18.4  5.30 12.50  7.70 999 1001.9   4.3   4.4   3.4 99.0 99.00
2007 04 18 08 00  29 14.6 19.5  5.42  9.09  7.57 999 1002.4   4.3   4.4   3.0 99.0 99.00
2007 04 18 09 00  26 13.4 16.0  5.14 10.00  7.43 999 1003.0   4.0   4.4   3.3 99.0 99.00
2007 04 18 10 00  25 14.1 17.3  4.85 10.00  7.33 999 1003.5   3.9   4.4   3.2 99.0 99.00
2007 04 18 11 00  24 14.1 17.5  4.67  9.09  7.15 999 1004.3   3.9   4.4   3.3 99.0 99.00
2007 04 18 12 00  27 14.6 17.9  4.70 10.00  7.12 999 1005.0   4.0   4.4   2.9 99.0 99.00
2007 04 18 13 00  25 15.1 19.9  5.21 10.00  7.25 999 1005.4   3.9   4.4   2.6 99.0 99.00
2007 04 18 14 00  26 14.5 18.7  4.75  9.09  6.92 999 1005.9   4.0   4.4   2.4 99.0 99.00
2007 04 18 15 00  28 15.7 19.4  4.82  9.09  7.07 999 1006.1   4.2   4.3   2.0 99.0 99.00
2007 04 18 16 00  24 13.7 17.1  4.54 11.11  6.97 999 1006.4   3.9   4.3   2.1 99.0 99.00
2007 04 18 18 00  17 12.8 16.2  4.88 11.11  7.33 999 1007.2   4.3   4.3   2.4 99.0 99.00
2007 04 18 19 00  15 11.0 13.9  5.15 10.00  7.54 999 1007.6   3.9   4.3   2.5 99.0 99.00
2007 04 18 20 00  19 12.4 14.8  4.52 10.00  7.29 999 1007.7   4.3   4.3   2.0 99.0 99.00
2007 04 18 21 00  20 11.6 99.0 99.00 99.00 99.00 999 9999.0   4.3 999.0   1.5 99.0 99.00
2007 04 18 23 00  18 11.3 13.9  3.78  9.09  6.77 999 1008.7   4.7   4.3   1.8 99.0 99.00
2007 04 19 00 00  19 12.3 14.6  3.91  9.09  6.86 999 1009.0   4.8   4.3   1.8 99.0 99.00
2007 04 19 01 00  23 13.7 17.3  3.90 10.00  6.73 999 1009.4   4.7   4.3   1.3 99.0 99.00
2007 04 19 02 00  21 13.8 17.5  4.07 11.11  6.89 999 1009.6   4.3   4.3   1.4 99.0 99.00
2007 04 19 03 00  26 12.9 16.7  3.97  9.09  6.62 999 1009.6   3.9   4.3   1.1 99.0 99.00
2007 04 19 04 00  27 11.3 13.9  3.71 11.11  6.36 999 1009.6   3.9   4.3   1.2 99.0 99.00
2007 04 19 05 00  25 12.8 16.0  3.91 11.11  6.80 999 1009.7   3.2   4.3   1.3 99.0 99.00
2007 04 19 06 00  24 13.1 15.9  4.05 11.11  6.88 999 1009.5   3.2   4.3   1.7 99.0 99.00
2007 04 19 07 00  17 11.1 13.8  4.22 10.00  6.90 999 1009.5   3.1   4.3   2.0 99.0 99.00
2007 04 19 08 00  14 10.1 12.4  3.84 10.00  6.86 999 1009.7   3.6   4.3   1.4 99.0 99.00
2007 04 19 09 00  12 10.5 12.9  3.42  7.69  6.38 999 1009.9   3.7   4.3   1.2 99.0 99.00
2007 04 19 10 00  10 11.7 13.5  3.25 10.00  6.21 999 1010.2   3.9   4.3   0.0 99.0 99.00
2007 04 19 11 00   7 12.4 14.7  3.14 11.11  6.18 999 1010.4   4.0   4.3  -1.2 99.0 99.00
2007 04 19 12 00  12 12.5 15.8  3.12  7.14  5.87 999 1010.8   3.6   4.3  -2.3 99.0 99.00
2007 04 19 13 00  12 11.3 13.4  2.98  7.69  5.99 999 1011.1   3.5   4.3  -2.9 99.0 99.00
2007 04 19 14 00  10 10.2 12.4  3.07  7.14  5.89 999 1011.5   3.6   4.3  -2.2 99.0 99.00
2007 04 19 15 00   6 10.3 12.4  2.97  7.69  5.84 999 1011.3   3.9   4.3  -3.0 99.0 99.00
2007 04 19 16 00 360  8.5 10.9  2.92  7.69  6.05 999 1011.6   4.3   4.3  -1.1 99.0 99.00
2007 04 19 17 00 360  8.4 10.0  2.97 10.00  6.31 999 1011.5   4.7   4.3  -1.0 99.0 99.00
2007 04 19 18 00 358  6.4  7.6  2.80 10.00  6.39 999 1011.8   4.8   4.3  -0.2 99.0 99.00
2007 04 19 19 00  14  4.2  4.9  2.98 10.00  6.72 999 1011.8   5.1   4.3   0.8 99.0 99.00
2007 04 19 20 00  12  4.8 99.0 99.00 99.00 99.00 999 1011.8   5.5 999.0  -0.7 99.0 99.00
2007 04 19 21 00   6  3.2  3.8  2.62  9.09  6.73 999 1012.0   5.1   4.3   0.6 99.0 99.00
2007 04 19 22 00   3  2.2  2.8  2.83 11.11  7.16 999 1012.6   4.8   4.3   1.1 99.0 99.00
2007 04 19 23 00  34  1.4  2.7  2.66  9.09  7.06 999 1012.9   5.1   4.3   0.5 99.0 99.00
2007 04 20 00 00  25  1.4  2.0  2.25 12.50  6.67 999 1013.5   4.8   4.3   0.2 99.0 99.00
2007 04 20 01 00  22  2.0  2.8  2.04 12.50  6.73 999 1013.8   4.7   4.3   0.8 99.0 99.00
2007 04 20 02 00   3  3.2  3.9  1.94 11.11  6.64 999 1014.2   4.7   4.3   1.1 99.0 99.00
2007 04 20 03 00  30  4.7  5.7  1.83 11.11  6.48 999 1014.2   4.4   4.3   1.0 99.0 99.00
2007 04 20 04 00   5  4.6  5.3  1.95 11.11  6.79 999 1014.3   4.3   4.3   1.4 99.0 99.00
2007 04 20 05 00  15  5.9  7.5  1.78 11.11  6.24 999 1014.3   4.1   4.3   0.6 99.0 99.00
2007 04 20 06 00   3  5.9  6.9  2.13 11.11  6.64 999 1014.2   3.9   4.2   0.8 99.0 99.00
2007 04 20 07 00  12  7.6  9.0  2.26 10.00  6.57 999 1014.2   4.3   4.2   0.2 99.0 99.00
2007 04 20 08 00  33  9.6 11.5  2.84 10.00  6.92 999 1014.3   4.0   4.1 999.0 99.0 99.00
2007 04 20 09 00  31  9.2 11.0  2.60  8.33  6.10 999 1014.8   3.5   4.3  -2.5 99.0 99.00
2007 04 20 10 00  31  8.9 11.4  2.55  8.33  6.17 999 1015.7   3.1   4.3  -1.8 99.0 99.00
2007 04 20 11 00  34  8.5 10.2  2.44  7.69  6.15 999 1016.5   3.0   4.1  -1.5 99.0 99.00
2007 04 20 12 00  31  8.4  9.6  2.28  7.69  5.77 999 1016.7   2.9   4.0  -2.3 99.0 99.00
2007 04 20 13 00  20  7.9  9.2  2.07  7.14  5.52 999 1017.4   2.8   4.2  -2.2 99.0 99.00
