YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 05 07 11 279  6.1  7.4  1.37  7.14  5.57 999 1009.8  23.5  23.7  22.8 99.0
1999 05 07 12 276  4.4  5.5  1.46  7.69  5.58 999 1010.8  23.8  23.7  22.8 99.0
1999 05 07 13 286  4.2  4.8  1.35  7.14  5.68 999 1011.5  24.1  23.7  22.8 99.0
1999 05 07 14 317  5.2  6.2  1.29  7.69  5.68 999 1011.5  24.1  23.8  22.6 99.0
1999 05 07 15 351  6.6  7.9  1.15  7.69  5.66 999 1011.3  23.9  23.8  21.5 99.0
1999 05 07 16  20  5.4  6.4  1.04  7.69  4.74 999 1011.5  23.7  23.8  21.6 99.0
1999 05 07 17  32  5.8  6.8  1.11  7.14  4.93 999 1011.6  23.8  23.8  22.3 99.0
1999 05 07 18  40  4.4  5.1  1.09  8.33  5.10 999 1011.9  23.9  23.9  22.5 99.0
1999 05 07 19 121  5.1  6.1  1.06  7.14  5.44 999 1012.7  24.0  23.8  21.7 99.0
1999 05 07 20 161  6.8  8.2   .99  7.69  5.28 999 1012.6  23.4  23.8  21.5 99.0
1999 05 07 21 174  6.9  8.0  1.23  7.69  5.00 999 1012.2  23.0  23.7  20.7 99.0
1999 05 07 22 168  9.4 10.9  1.47  6.25  5.04 999 1012.4  23.2  23.7  20.9 99.0
1999 05 07 23 170 10.1 12.1  1.77  6.25  5.21 999 1012.4  23.3  23.7  20.8 99.0
1999 05 08 00 167  9.7 11.2  1.78  5.88  5.07 999 1011.8  23.1  23.7  20.3 99.0
1999 05 08 01 181  8.0  9.5  1.89  6.67  5.40 999 1012.1  23.1  23.7  20.8 99.0
1999 05 08 02 188  7.8  9.3  1.93  7.14  5.55 999 1012.4  23.2  23.8  21.0 99.0
1999 05 08 03 188  8.3  9.7  1.91  7.14  5.62 999 1012.9  23.3  23.8  21.0 99.0
1999 05 08 04 191  8.5 10.0  1.68  7.14  5.23 999 1012.6  23.5  23.8  21.0 99.0
1999 05 08 05 210  6.2  7.3  1.63  8.33  5.30 999 1013.2  23.4  23.8  21.0 99.0
1999 05 08 06 249  5.4  6.3  1.66  7.69  5.71 999 1013.9  23.4  23.8  21.0 99.0
1999 05 08 07 999 99.0 99.0  1.53  7.14  5.61 999 1013.9  23.3  23.8 999.0 99.0
1999 05 08 08 272  5.0  6.1  1.55  7.69  5.86 999 1013.7  23.3  23.8  20.5 99.0
1999 05 08 09 274  5.5  6.4  1.57  7.69  6.05 999 1013.8  23.1  23.7  20.7 99.0
1999 05 08 10 290  6.1  7.0  1.45  7.69  6.04 999 1014.0  22.8  23.7  20.9 99.0
1999 05 08 11 294  6.2  7.3  1.39  7.69  5.89 999 1014.6  22.7  23.7  20.7 99.0
1999 05 08 12 283  2.9  3.6 99.00 99.00 99.00 999 1016.1  23.0  23.6  20.9 99.0
1999 05 08 13 302  2.0  2.7  1.28  7.14  5.80 999 1017.2 999.0  23.7 999.0 99.0
1999 05 08 14  23  1.9  2.3  1.21  7.69  5.64 999 1017.7  23.8  23.8  20.8 99.0
1999 05 08 15  31  4.0  4.8  1.10  6.67  5.81 999 1017.5  23.6  23.9  20.5 99.0
1999 05 08 16  22  5.6  6.5   .98  7.14  5.63 999 1017.2  23.7  24.0  18.4 99.0
1999 05 08 17  25  4.6  5.3  1.00  7.69  5.76 999 1017.4  24.0  24.0  16.1 99.0
1999 05 08 18  50  5.0  5.5   .97  7.69  5.62 999 1017.0  23.9  24.2  18.1 99.0
1999 05 08 19  80  6.1  7.1   .85  7.69  5.43 999 1017.1  23.7  24.1  19.3 99.0
1999 05 08 20  87  5.6  6.3   .79  7.14  5.36 999 1016.8  24.0  24.1  16.2 99.0
1999 05 08 21 103  6.2  6.9   .71  6.67  5.38 999 1016.7  23.7  24.2  18.2 99.0
1999 05 08 22 124  6.0  6.9   .68  7.14  5.08 999 1016.5  23.8  24.2  20.0 99.0
1999 05 08 23 135  6.0  6.8   .69  6.25  5.02 999 1016.3  23.7  24.3  20.2 99.0
1999 05 09 00 147  5.2  6.0   .74  7.69  4.92 999 1015.9  23.6  24.2  20.4 99.0
1999 05 09 01 147  2.8  3.3   .69  8.33  4.92 999 1015.9  23.4  24.2  20.3 99.0
1999 05 09 02 137  1.9  2.4   .71  6.67  5.04 999 1016.1  23.6  24.2  20.3 99.0
1999 05 09 03 139  2.8  3.2   .69  8.33  5.13 999 1016.2  23.5  24.1  20.3 99.0
1999 05 09 04 111  2.4  2.7   .78  6.25  5.37 999 1016.2  23.4  24.0  20.6 99.0
1999 05 09 05  89  2.5  2.9   .70  6.25  5.22 999 1015.8  23.1  23.9  20.7 99.0
1999 05 09 06  98  2.8  3.3   .71  6.67  5.37 999 1015.5  22.8  23.9  21.1 99.0
1999 05 09 07 141  1.7  2.1   .75  6.25  5.59 999 1015.2  22.9  23.8  20.7 99.0
1999 05 09 08  71  1.9  2.3   .70  8.33  5.74 999 1014.9  22.8  23.9  20.6 99.0
1999 05 09 09  68  4.0  4.6   .74  6.25  5.72 999 1015.1  22.7  23.9  20.8 99.0
1999 05 09 10 101  5.2  5.9   .76  8.33  5.80 999 1015.6  22.8  23.9  20.5 99.0
1999 05 09 11  92  5.2  5.9   .70  5.56  5.12 999 1015.8  22.8  24.0  20.8 99.0
1999 05 09 12  98  4.3  4.8   .69  5.88  4.94 999 1016.7  23.1  23.9  20.3 99.0
1999 05 09 13  93  3.5  4.0   .75  6.25  5.17 999 1017.1  23.4  23.9  20.2 99.0
1999 05 09 14  79  3.3  3.7   .75  7.69  5.22 999 1017.8  23.4  24.0  20.0 99.0
1999 05 09 15  55  4.1  4.8   .71  7.69  5.27 999 1017.9  23.4  24.1  20.3 99.0
1999 05 09 16  58  5.1  5.9   .72  7.69  5.11 999 1018.1  23.1  24.2  20.5 99.0
1999 05 09 17  64  5.7  6.2   .71  7.14  5.26 999 1018.0  23.1  24.3  20.3 99.0
1999 05 09 18  78  6.0  6.7   .70  7.69  5.16 999 1017.6  23.3  24.4  19.7 99.0
1999 05 09 19  94  5.4  6.1   .69  7.14  4.82 999 1017.4  23.8  24.4  18.2 99.0
1999 05 09 20  95  5.9  6.7   .67  6.67  4.50 999 1016.7  23.8  24.4  18.1 99.0
1999 05 09 21 105  5.8  6.8   .72  7.14  4.66 999 1016.2  23.9  24.4  17.9 99.0
1999 05 09 22 113  4.6  5.3   .63  6.25  4.17 999 1015.8  24.0  24.3  17.4 99.0
1999 05 09 23 122  4.7  5.5   .63  5.56  4.47 999 1015.3  24.1  24.2  17.1 99.0
1999 05 10 00 130  4.9  5.6   .67  6.67  4.42 999 1015.1  24.0  24.1  17.2 99.0
1999 05 10 01 131  4.3  4.9   .58  6.67  4.29 999 1015.5  23.8  24.1  17.6 99.0
1999 05 10 02 119  3.8  4.4   .57  6.25  4.35 999 1015.5  23.7  23.9  18.8 99.0
1999 05 10 03 132  3.8  4.3   .60  5.88  4.61 999 1015.8  23.6  23.9  18.9 99.0
1999 05 10 04 132  3.4  3.8   .53  6.25  4.52 999 1015.7  23.5  23.8  19.2 99.0
1999 05 10 05 159  4.1  4.6   .49  6.25  4.41 999 1015.3  23.5  23.8  19.8 99.0
1999 05 10 06 144  3.3  3.8   .46  5.88  4.60 999 1014.9  23.5  23.8  19.9 99.0
1999 05 10 07 139  3.6  4.2   .47  5.26  4.53 999 1014.1  23.5  23.7  19.9 99.0
1999 05 10 08 153  2.9  3.5   .49  5.88  4.73 999 1013.7  23.4  23.7  20.0 99.0
1999 05 10 09 110  2.9  3.3   .47  5.00  4.62 999 1013.1  23.4  23.6  20.0 99.0
1999 05 10 10  76  3.1  3.5   .47  5.88  4.65 999 1013.4  23.3  23.6  20.3 99.0
1999 05 10 11  66  3.9  4.5   .43  5.56  4.59 999 1013.5  23.1  23.6  20.3 99.0
1999 05 10 12  75  5.3  6.1   .43  5.56  4.63 999 1013.5  23.1  23.7  20.4 99.0
1999 05 10 13  79  5.0  5.8   .46  5.56  4.24 999 1014.4  23.2  23.7  20.3 99.0
1999 05 10 14  84  6.2  7.1   .46  5.00  3.85 999 1014.5  23.1  23.8  20.7 99.0
1999 05 10 15  93  6.5  7.2   .52  5.26  3.68 999 1014.4  23.3  23.9  20.1 99.0
1999 05 10 16 107  6.1  7.2   .56  4.76  3.57 999 1014.9  23.6  23.9  19.3 99.0
1999 05 10 17 113  5.2  6.1   .60  7.14  3.86 999 1015.1  23.8  24.0  19.1 99.0
1999 05 10 18 119  6.4  7.0   .58  3.03  3.71 999 1014.7  23.7  24.1  19.6 99.0
1999 05 10 19 126  5.7  6.5   .61  3.33  3.61 999 1014.2  23.8  24.2  20.1 99.0
1999 05 10 20 107  6.9  7.9   .62  3.23  3.62 999 1012.5  23.9  24.2  20.3 99.0
1999 05 10 21 119  5.0  5.9   .59  3.45  3.68 999 1013.6  23.9  24.2  20.6 99.0
1999 05 10 22 101  4.6  5.3   .58  3.70  3.73 999 1013.6  24.0  24.2  20.7 99.0
1999 05 10 23  94  4.5  5.4   .56  3.85  3.76 999 1013.6  24.0  24.3  20.2 99.0
1999 05 11 00  77  4.5  5.2   .54  3.85  3.81 999 1013.7  23.9  24.2  20.2 99.0
1999 05 11 01  20  9.4 11.5   .63  3.12  3.38 999 1014.2  20.7  24.1  18.7 99.0
1999 05 11 02  74  7.0  8.1   .73  3.57  3.55 999 1013.7  22.2  23.9  18.5 99.0
1999 05 11 03 132  6.5  7.4   .64  3.70  3.62 999 1013.6  23.1  23.9  20.3 99.0
1999 05 11 04 148  6.3  7.6   .56  3.70  3.62 999 1013.6  23.6  23.8  20.3 99.0
1999 05 11 05 143  4.5  5.2   .56  3.45  3.73 999 1013.2  23.6  23.8  21.0 99.0
1999 05 11 06 159  4.1  4.7   .55  4.00  3.84 999 1012.8  23.8  23.8  22.0 99.0
1999 05 11 07 146  3.5  4.0   .59  3.85  3.90 999 1012.5  23.8  23.7  22.2 99.0
1999 05 11 08 129  3.0  3.6   .57  4.76  3.79 999 1011.9  23.7  23.7  22.2 99.0
1999 05 11 09 110  3.2  3.8   .55  4.76  3.94 999 1011.9  23.7  23.7  22.1 99.0
1999 05 11 10 112  3.3  3.8   .54  4.76  4.06 999 1012.1  23.6  23.7  22.1 99.0
1999 05 11 11 139  2.8  3.4   .54  4.76  4.10 999 1012.5  23.7  23.7  22.5 99.0
1999 05 11 12 156  2.0  2.4   .55  4.55  4.19 999 1013.4  23.7  23.7  22.6 99.0
1999 05 11 13   4  1.9  2.3   .52  4.55  4.13 999 1015.1  23.9  23.7  22.7 99.0
1999 05 11 14 306 11.6 13.2   .75  3.12  3.26 999 1014.7  20.3  23.7  18.8 99.0
1999 05 11 15  20  6.5  7.9   .99  4.35  3.89 999 1014.8  21.6  23.7  18.3 99.0
1999 05 11 16  44  6.8  7.9   .75  4.17  3.83 999 1015.4  21.9  23.8  18.3 99.0
1999 05 11 17  71  6.4  7.5   .73  4.55  3.94 999 1015.5  22.0  23.9  18.8 99.0
1999 05 11 18  62  6.6  7.7   .73  4.55  3.83 999 1015.4  22.0  23.9  18.9 99.0
1999 05 11 19  91  7.8  8.9   .71  4.55  3.62 999 1015.3  22.0  23.9  19.0 99.0
1999 05 11 20 102  7.3  8.4   .83  3.23  3.55 999 1015.2  21.6  23.9  19.4 99.0
1999 05 11 21  94 10.0 11.2   .94  3.85  3.73 999 1013.5  21.5  23.9  19.1 99.0
1999 05 11 22  77  8.9 11.9  1.07  4.00  3.87 999 1013.4  21.8  23.8  19.4 99.0
1999 05 11 23 218  7.3  9.0   .92  4.35  3.91 999 1014.7  20.0  23.6  17.0 99.0
1999 05 12 00 147  3.2  4.0   .92  4.35  4.14 999 1013.5  20.9  23.4  17.0 99.0
1999 05 12 01 140  8.0 10.9   .83  4.76  4.31 999 1013.7  21.2  23.1  17.4 99.0
1999 05 12 02 126  7.6  8.8   .81  4.55  4.10 999 1013.4  21.8  23.1  17.4 99.0
1999 05 12 03 121  7.2  8.2   .77  4.17  3.80 999 1013.9  22.3  23.1  17.9 99.0
1999 05 12 04 115  7.1  8.1   .85  4.35  3.94 999 1013.7  22.3  23.2  17.7 99.0
1999 05 12 05 122  5.7  6.8   .87  5.56  4.00 999 1013.7  22.7  23.2  17.9 99.0
1999 05 12 06 146  4.8  5.7   .88  4.35  4.31 999 1013.6  22.9  23.2  18.2 99.0
1999 05 12 07 146  5.7  6.6   .94  5.88  4.41 999 1012.6  23.2  23.2  18.9 99.0
1999 05 12 08 154  4.8  5.7   .84  5.26  4.35 999 1012.4  23.3  23.2  19.2 99.0
1999 05 12 09 166  3.9  4.7   .82  5.56  4.33 999 1011.9  23.4  23.2  19.3 99.0
1999 05 12 10 159  3.4  3.9   .79  5.88  4.47 999 1011.9  23.3  23.4  19.5 99.0
1999 05 12 11 168  2.2  2.7   .74  5.88  4.45 999 1012.5  23.3  23.5  20.2 99.0
1999 05 12 12 156  2.7  3.1   .69  5.88  4.42 999 1013.0  23.4  23.6  20.6 99.0
1999 05 12 13 141  2.2  2.7   .69  5.56  4.47 999 1013.5  23.6  23.6  20.6 99.0
1999 05 12 14 103  1.7  2.2   .70  5.88  4.71 999 1014.2  23.6  23.6  20.9 99.0
1999 05 12 15 111  1.9  2.3   .75  5.56  4.74 999 1014.4  23.8  23.8  21.1 99.0
1999 05 12 16  58  1.4  2.1   .83  5.56  4.84 999 1015.4  23.9  24.0  21.1 99.0
1999 05 12 17 300 12.3 15.7   .68  5.56  4.80 999 1016.0  20.1  24.0  17.5 99.0
1999 05 12 18 119  4.6  5.3   .72  5.56  4.40 999 1014.9  19.8  23.8  17.2 99.0
1999 05 12 19 121  4.7  5.4   .62  5.56  4.69 999 1013.1  21.0  23.7  17.7 99.0
1999 05 12 20 134  4.2  4.8   .59  6.67  4.86 999 1012.6  21.9  23.8  18.4 99.0
1999 05 12 21 127  1.3  2.0   .55  5.56  4.70 999 1013.0  22.9  24.1  18.8 99.0
1999 05 12 22  49  2.8  3.3   .64  6.25  4.97 999 1012.5  22.4  24.2  19.0 99.0
1999 05 12 23 107  3.2  3.9   .56  5.88  4.82 999 1012.0  22.6  24.1  19.1 99.0
1999 05 13 00 127  3.4  4.0   .61  6.25  5.15 999 1012.3  22.8  23.9  19.3 99.0
1999 05 13 01 128  2.6  3.0   .50  5.56  4.82 999 1012.7  23.0  23.6  19.9 99.0
1999 05 13 02 117  3.1  3.5   .55  5.88  5.06 999 1013.1  23.1  23.4  20.0 99.0
1999 05 13 03 140  2.8  3.3   .50  6.25  4.97 999 1013.4  23.2  23.5  20.7 99.0
1999 05 13 04 156  5.1  5.8   .48  5.56  4.79 999 1012.7  23.4  23.5  21.1 99.0
1999 05 13 05 158  4.9  5.7   .52  5.88  4.80 999 1012.5  23.5  23.6  21.5 99.0
1999 05 13 06 159  5.1  5.8   .57  5.88  4.78 999 1012.2  23.6  23.6  21.7 99.0
1999 05 13 07 167  3.7  4.5   .49  5.56  4.74 999 1011.8  23.6  23.6  22.2 99.0
1999 05 13 08 180  3.5  4.1   .51  5.26  4.69 999 1011.9  23.7  23.6  22.5 99.0
1999 05 13 09 194  3.5  3.9   .51  5.56  4.61 999 1011.8  23.6  23.6  22.6 99.0
1999 05 13 10 200  3.5  4.1   .58  5.56  4.83 999 1011.9  23.6  23.5  22.6 99.0
1999 05 13 11 225  2.1  2.4   .57  6.25  4.86 999 1012.4  23.5  23.4  22.6 99.0
1999 05 13 12 214  1.3  1.7   .57  5.88  5.01 999 1012.9  23.5  23.2  22.7 99.0
1999 05 13 13 341  5.8  8.7   .58  6.25  5.05 999 1013.1  22.4  23.2  16.6 99.0
1999 05 13 14 245  3.2  4.0   .50  5.88  4.89 999 1013.6  23.3  23.3  18.8 99.0
1999 05 13 15 199  1.8  2.2   .53  5.88  4.87 999 1013.9  23.6  23.4  20.0 99.0
1999 05 13 16 117  1.0  1.4   .53  5.88  5.00 999 1013.8  23.4  23.8  20.0 99.0
1999 05 13 17 191  4.4  5.3   .49  6.25  5.04 999 1013.3  24.1  24.1  22.5 99.0
1999 05 13 18 205  4.8  5.8   .57  5.88  4.96 999 1012.7  24.3  24.3  23.1 99.0
1999 05 13 19 217  5.0  6.0   .59  5.88  4.60 999 1012.3  24.5  24.3  23.0 99.0
1999 05 13 20 235  3.7  4.3   .59  5.56  4.64 999 1012.3  24.7  24.3  23.1 99.0
1999 05 13 21 231  3.9  4.5   .63  5.88  4.65 999 1011.7  25.2  25.1  22.8 99.0
1999 05 13 22 227  4.5  5.7   .65  5.88  4.27 999 1011.3  25.2  25.1  23.0 99.0
1999 05 13 23 241  5.8  6.8 99.00 99.00 99.00 999 1010.6  25.3  25.0  22.8 99.0
1999 05 14 00 242  5.9  7.2   .72  3.85  3.96 999 1010.5  25.2  24.9  22.6 99.0
1999 05 14 01 239  5.3  6.5   .70  4.17  3.88 999 1010.7  24.9  24.7  22.8 99.0
1999 05 14 02 218  4.7  5.5   .65  3.85  4.00 999 1011.2  24.7  24.5  23.1 99.0
1999 05 14 03 221  5.4  6.5   .68  4.00  3.92 999 1011.3  24.6  24.1  22.9 99.0
1999 05 14 04 223  5.5  6.9   .57  4.17  3.82 999 1011.5  24.4  24.2  23.0 99.0
1999 05 14 05 243  5.4  6.6   .66  3.85  3.84 999 1011.6  24.5  24.2  22.5 99.0
1999 05 14 06 241  5.5  6.5 99.00 99.00 99.00 999 1011.5  24.4  24.1  22.4 99.0
1999 05 14 07 244  5.1  5.7   .61  3.57  3.81 999 1011.3  24.4  24.1  22.5 99.0
1999 05 14 08 249  5.4  6.0   .60  3.45  3.68 999 1010.9  24.2  24.1  22.8 99.0
1999 05 14 09 999 99.0 99.0   .62  3.23  3.70 999 1011.0  24.2  24.1  22.7 99.0
1999 05 14 10 282  5.1  5.9   .59  3.33  3.59 999 1011.1  24.3  24.1  22.6 99.0
1999 05 14 11  27  5.8  6.6   .52  3.23  3.65 999 1011.4  23.7  24.0  18.5 99.0
1999 05 14 12  37  6.1  7.0   .51  2.50  3.45 999 1012.4  23.8  24.0  16.8 99.0
1999 05 14 13  48  5.8  6.8   .55  3.57  3.55 999 1012.9  23.9  24.2  15.9 99.0
1999 05 14 14  44  4.7  5.3   .64  3.85  3.76 999 1013.8  24.0  24.2  15.5 99.0
1999 05 14 15  47  5.0  5.6   .71  4.35  3.92 999 1014.4  23.8  24.3  16.3 99.0
1999 05 14 16  55  4.4  5.1   .58  4.17  3.85 999 1014.7  23.7  24.3  16.3 99.0
1999 05 14 17  52  3.9  4.8   .49  4.17  3.92 999 1015.0  23.7  24.5  16.3 99.0
1999 05 14 18  51  3.5  4.4   .47  3.70  3.90 999 1014.8  23.7  24.6  15.7 99.0
1999 05 14 19  55  3.2  3.6   .46  3.70  3.87 999 1014.5  23.8  24.7  15.8 99.0
1999 05 14 20  36  2.6  3.4   .47  3.70  4.06 999 1014.3  23.9  25.0  15.1 99.0
1999 05 14 21  65  1.7  2.3   .43  3.70  3.92 999 1014.0  24.0  25.5  15.3 99.0
1999 05 14 22  55  1.7  2.2   .41  5.26  4.08 999 1013.7  24.1  25.4  15.5 99.0
1999 05 14 23  20  2.4  3.4   .41  4.55  4.08 999 1013.8  24.1  25.1  15.5 99.0
1999 05 15 00  10  1.0  1.5   .39  5.00  4.16 999 1013.9  24.1  24.7  16.1 99.0
1999 05 15 01  59   .6  1.1   .39  5.88  4.20 999 1014.1  23.8  24.6  15.7 99.0
1999 05 15 02 132  1.4  1.6   .39  5.26  4.35 999 1014.7  23.6  24.2  16.3 99.0
1999 05 15 03 150  1.0  1.4   .42  5.26  4.42 999 1014.8  23.6  24.2  16.3 99.0
1999 05 15 04 122  2.0  2.3   .38  5.56  4.27 999 1015.1  23.5  23.9  17.0 99.0
1999 05 15 05 168  1.8  2.3   .37  5.00  4.28 999 1015.1  23.5  23.9  17.1 99.0
1999 05 15 06 165  1.8  2.0   .31  4.35  4.23 999 1014.9  23.5  23.9  17.6 99.0
1999 05 15 07 155   .7   .9   .28  4.35  4.12 999 1014.8  23.5  23.7  17.9 99.0
1999 05 15 08 114   .4   .5   .28  5.88  4.29 999 1014.6  23.1  23.5  18.9 99.0
1999 05 15 09  82  1.8  2.2   .26  4.55  4.22 999 1014.5  23.3  23.5  18.0 99.0
1999 05 15 10  78  1.6  1.9   .25  5.26  4.34 999 1015.0  23.3  23.4  18.2 99.0
1999 05 15 11  79  2.4  2.7   .24  5.88  4.46 999 1015.2  23.5  23.9  17.2 99.0
1999 05 15 12  69  3.2  3.9   .26  5.56  4.69 999 1015.7  23.7  24.3  17.3 99.0
1999 05 15 13  82  3.7  4.2   .23  5.26  4.49 999 1015.8  23.7  24.3  18.6 99.0
1999 05 15 14  88  3.9  4.4   .24  5.56  4.32 999 1016.7  23.9  24.4  18.5 99.0
1999 05 15 15  90  5.1  5.9   .20  5.56  4.30 999 1016.8  23.8  24.2  18.9 99.0
1999 05 15 16  94  4.7  5.2   .25  5.56  4.22 999 1017.4  23.9  23.6  18.9 99.0
1999 05 15 17  91  5.2  6.0   .28  5.56  3.98 999 1017.4  24.0  24.0  18.9 99.0
1999 05 15 18  96  5.8  6.5   .31  2.63  3.50 999 1017.4  24.2  24.0  18.4 99.0
1999 05 15 19  91  5.7  6.6   .35  2.63  3.18 999 1017.5  24.3  24.0  18.7 99.0
1999 05 15 20  89  6.2  7.0   .39  2.70  3.21 999 1017.0  24.4  24.1  18.1 99.0
1999 05 15 21 100  6.0  6.7   .44  2.94  3.27 999 1016.7  24.3  24.2  18.3 99.0
1999 05 15 22  92  5.9  6.7   .45  3.03  3.37 999 1016.3  24.3  24.2  18.7 99.0
1999 05 15 23  93  5.8  6.6   .46  3.23  3.40 999 1016.3  24.3  24.1  18.6 99.0
1999 05 16 00  97  6.0  6.9   .48  3.23  3.47 999 1016.2  24.1  24.1  18.5 99.0
1999 05 16 01 112  5.0  5.7   .50  3.33  3.55 999 1016.3  23.9  24.0  19.3 99.0
1999 05 16 02 120  4.4  5.0   .50  3.33  3.68 999 1016.6  24.0  23.9  19.4 99.0
1999 05 16 03 116  4.0  4.6   .45  3.45  3.74 999 1017.1  24.1  23.8  19.3 99.0
1999 05 16 04 105  4.9  5.5   .45  3.45  3.77 999 1017.3  24.1  23.9  19.1 99.0
1999 05 16 05 113  5.9  6.7   .40  3.33  3.69 999 1017.4  23.9  23.9  19.5 99.0
1999 05 16 06 115  5.3  6.2   .45  3.45  3.55 999 1017.2  24.0  24.0  18.9 99.0
1999 05 16 07 107  5.1  6.0   .42  3.57  3.51 999 1017.0  24.3  24.1  17.5 99.0
1999 05 16 08 115  5.4  6.0   .45  3.33  3.56 999 1017.0  24.3  24.3  17.2 99.0
1999 05 16 09 137  6.2  7.3   .48  3.57  3.48 999 1016.6  24.2  24.7  18.0 99.0
1999 05 16 10 135  6.3  7.5   .50  3.57  3.45 999 1016.4  24.0  24.7  18.4 99.0
1999 05 16 11 127  6.1  7.1   .57  3.57  3.43 999 1016.5  24.1  24.6  18.1 99.0
1999 05 16 12 113  5.9  6.8   .53  3.70  3.49 999 1017.2  24.1  24.6  19.0 99.0
1999 05 16 13 113  5.8  6.9   .55  3.33  3.47 999 1017.8  24.3  24.6  18.8 99.0
1999 05 16 14 109  6.2  7.3   .56  3.57  3.48 999 1018.3  24.3  24.6  19.2 99.0
1999 05 16 15 101  6.6  7.6   .62  3.85  3.53 999 1018.9  24.2  24.7  18.9 99.0
1999 05 16 16  95  6.2  7.4   .66  4.00  3.58 999 1019.2  24.2  24.7  19.0 99.0
1999 05 16 17  94  6.3  7.2   .68  3.85  3.64 999 1019.1  24.1  24.7  19.3 99.0
1999 05 16 18  92  6.6  7.3   .71  4.17  3.68 999 1019.1  24.0  24.8  20.1 99.0
1999 05 16 19  92  6.7  7.8   .77  4.00  3.72 999 1018.7  24.0  25.0  20.3 99.0
1999 05 16 20  92  6.6  7.4   .73  4.00  3.63 999 1018.3  24.0  25.0  20.2 99.0
1999 05 16 21  93  5.9  6.9   .68  4.35  3.85 999 1017.9  24.0  24.3  20.2 99.0
1999 05 16 22  91  6.3  7.3   .62  4.35  3.82 999 1017.2  23.9  24.2  20.3 99.0
1999 05 16 23  99  6.0  6.9   .67  4.35  3.78 999 1017.1  24.1  24.1  20.5 99.0
1999 05 17 00  97  6.0  6.8   .66  4.17  3.85 999 1017.3  24.0  24.1  20.8 99.0
1999 05 17 01  92  6.3  7.3   .69  4.17  3.94 999 1017.2  23.7  24.0  20.8 99.0
1999 05 17 02 107  5.3  6.0   .65  4.35  3.89 999 1017.6  23.6  23.9  20.3 99.0
1999 05 17 03 127  4.7  5.3   .66  4.35  4.08 999 1017.9  23.6  23.9  20.1 99.0
1999 05 17 04 133  5.0  5.7   .62  4.55  4.06 999 1018.0  23.6  23.9  20.1 99.0
1999 05 17 05 140  5.3  6.2   .61  4.76  4.09 999 1017.5  23.7  23.9  20.0 99.0
1999 05 17 06 140  4.8  5.7   .59  4.76  4.06 999 1017.0  23.7  24.0  20.0 99.0
1999 05 17 07 138  5.5  6.2   .59  5.00  4.07 999 1016.2  23.7  24.3  19.7 99.0
1999 05 17 08 139  4.7  5.9   .54  4.76  3.93 999 1016.2  23.7  24.5  19.9 99.0
1999 05 17 09 151  3.5  4.1   .53  5.26  4.02 999 1016.4  23.8  24.5  19.6 99.0
1999 05 17 10 142  2.0  2.5   .57  4.76  4.08 999 1016.6  23.7  24.6  19.7 99.0
1999 05 17 11 112  1.4  1.8   .54  5.26  3.99 999 1016.7  23.7  24.6  19.5 99.0
1999 05 17 12  61  2.6  3.1   .48  4.76  4.02 999 1017.3  23.9  24.6  19.6 99.0
1999 05 17 13  59  3.8  4.5   .51  5.26  4.12 999 1017.6  24.0  24.6  19.3 99.0
1999 05 17 14  62  4.5  5.1   .50  4.76  4.16 999 1018.0  23.9  24.6  19.4 99.0
1999 05 17 15  72  5.2  6.0   .51  5.56  4.20 999 1018.5  23.9  24.6  19.7 99.0
1999 05 17 16  82  6.7  7.7   .57  5.26  4.04 999 1018.4  23.9  24.7  19.6 99.0
1999 05 17 17  87  6.7  8.0   .63  5.26  3.67 999 1018.5  23.9  24.7  20.0 99.0
1999 05 17 18  97  6.2  7.2   .71  4.76  3.69 999 1018.0  24.0  24.8  20.0 99.0
1999 05 17 19  97  6.1  6.9   .65  3.70  3.71 999 1017.9  23.9  24.7  20.0 99.0
1999 05 17 20  98  4.6  5.2   .65  5.00  3.87 999 1018.0  24.2  24.4  20.5 99.0
1999 05 17 21  82  4.1  4.7   .64  4.76  3.86 999 1017.4  24.2  24.5  20.6 99.0
1999 05 17 22  91  4.9  5.6   .57  4.55  3.87 999 1016.9  24.2  24.5  20.5 99.0
1999 05 17 23  89  5.1  5.7   .59  4.00  3.81 999 1016.6  24.2  24.5  20.4 99.0
1999 05 18 00  92  5.5  6.3   .53  4.17  3.75 999 1016.2  24.0  24.6  20.5 99.0
1999 05 18 01 100  5.9  6.8   .54  4.55  3.82 999 1016.1  23.8  24.5  20.5 99.0
1999 05 18 02 118  5.0  5.6   .56  4.17  3.71 999 1016.1  23.8  24.4  20.1 99.0
1999 05 18 03 134  4.3  4.8   .55  4.76  3.85 999 1016.4  23.8  24.3  20.2 99.0
1999 05 18 04 136  3.8  4.3   .51  5.00  3.94 999 1016.8  23.9  24.2  20.2 99.0
1999 05 18 05 137  4.1  4.6   .53  4.76  3.97 999 1016.6  23.8  24.1  20.3 99.0
1999 05 18 06 148  2.0  2.2   .50  4.76  4.09 999 1017.4  23.8  24.0  20.0 99.0
1999 05 18 07 134  2.2  2.4 99.00 99.00 99.00 999 1016.5  23.7  24.0  20.3 99.0
1999 05 18 08 139   .3   .9   .53  5.88  4.35 999 1016.3  23.5  24.0  20.1 99.0
