#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 06 02 01 50 188  3.3  3.9  0.35  3.23  3.21 999 1013.6  28.1  29.5  22.7 99.0 99.00
2010 06 02 02 50 196  4.4  5.0  0.35  2.94  3.24 999 1013.9  28.1  29.5  22.6 99.0 99.00
2010 06 02 03 50 201  5.3  6.3  0.35  3.03  3.15 999 1013.6  28.0  29.3  22.5 99.0 99.00
2010 06 02 04 50 199  4.4  5.3  0.33  2.74  2.96 999 1013.2  27.7  29.4  23.3 99.0 99.00
2010 06 02 05 50 193  5.5  6.3  0.33  3.85  3.03 999 1012.5  27.7  29.3  23.7 99.0 99.00
2010 06 02 06 50 203  5.6  6.4  0.33  4.55  2.99 999 1011.7  27.6  29.0  23.6 99.0 99.00
2010 06 02 07 50 206  5.5  6.2  0.32  2.15  2.84 999 1011.3  27.6  28.8  23.3 99.0 99.00
2010 06 02 08 50 207  5.2  6.2  0.39  2.35  2.67 999 1011.2  27.5  28.7  23.1 99.0 99.00
2010 06 02 09 50 209  5.5  6.4  0.46  2.60  2.70 999 1011.7  27.6  28.6  23.1 99.0 99.00
2010 06 02 10 50 206  4.6  5.1  0.48  2.60  2.70 999 1012.2  27.7  28.6  22.7 99.0 99.00
2010 06 02 11 50 211  3.9  4.5  0.46  2.86  2.81 999 1012.8  27.7  28.5  22.6 99.0 99.00
2010 06 02 12 50 202  3.2  4.1  0.39  3.03  2.99 999 1013.3  27.9  28.5  22.5 99.0 99.00
2010 06 02 13 50 188  2.8  3.5  0.35  3.23  3.20 999 1013.5  27.8  28.9  23.0 99.0 99.00
2010 06 02 14 50 176  3.3  4.1  0.33  3.70  3.38 999 1013.6  27.9  29.3  23.1 99.0 99.00
2010 06 02 15 50 184  4.9  5.6  0.30  3.70  3.60 999 1013.4  27.2  29.7  22.7 99.0 99.00
2010 06 02 16 50 174  4.3  5.3  0.36  3.85  3.80 999 1013.4  27.8  30.2  22.7 99.0 99.00
2010 06 02 17 50 215  4.2  5.5  0.38  4.00  3.74 999 1013.2  28.3  30.2  22.1 99.0 99.00
2010 06 02 18 50 218  3.1  3.9  0.40  4.17  3.76 999 1012.8  28.5  30.3  22.0 99.0 99.00
2010 06 02 19 50 228  4.6  5.4  0.41  3.70  3.61 999 1012.1  27.8  30.5  23.4 99.0 99.00
2010 06 02 20 50 221  5.1  6.1  0.40  3.85  3.44 999 1011.8  27.4  30.5  22.9 99.0 99.00
2010 06 02 21 50 200  3.8  4.9  0.44  3.85  3.55 999 1011.7  27.5  30.6  22.7 99.0 99.00
2010 06 02 22 50 224  3.7  4.7  0.42  3.85  3.57 999 1010.7  27.4  30.6  22.7 99.0 99.00
2010 06 02 23 50 258  1.6  2.5  0.41  3.85  3.54 999 1010.5  27.7  30.4  21.8 99.0 99.00
2010 06 03 00 50 245  1.7  2.3  0.43  3.85  3.62 999 1010.9  27.5  30.3  22.2 99.0 99.00
2010 06 03 01 50 162  1.6  2.4  0.44  4.17  3.62 999 1010.7  27.5  30.2  22.1 99.0 99.00
2010 06 03 02 50 135  2.5  3.1  0.42  3.57  3.63 999 1010.7  27.5  30.2  21.8 99.0 99.00
2010 06 03 03 50 149  5.2  6.2  0.42  4.17  3.58 999 1011.1  27.9  29.8  20.6 99.0 99.00
2010 06 03 04 50 159  4.7  5.5  0.40  4.35  3.38 999 1011.0  27.5  29.7  22.8 99.0 99.00
2010 06 03 05 50 176  6.1  7.5  0.42  3.85  3.23 999 1010.6  27.5  29.6  23.0 99.0 99.00
2010 06 03 06 50 153  5.7  6.6  0.47  4.17  3.10 999 1009.3  27.5  29.5  23.3 99.0 99.00
2010 06 03 07 50 170  6.8  8.2  0.49  3.85  3.11 999 1009.5  27.5  29.4  23.6 99.0 99.00
2010 06 03 08 50 171  8.2  9.6  0.60  3.03  3.07 999 1009.2  27.7  29.3  23.8 99.0 99.00
2010 06 03 09 50 176  7.0  8.0  0.67  3.33  3.11 999 1009.3  27.7  29.2  23.9 99.0 99.00
2010 06 03 10 50 180  6.7  8.0  0.68  3.33  3.25 999 1009.5  27.8  29.0  24.0 99.0 99.00
2010 06 03 11 50 171  6.6  7.8  0.64  3.85  3.31 999 1009.8  27.9  28.8  24.3 99.0 99.00
2010 06 03 12 50 180  6.9  8.3  0.76  4.00  3.38 999 1009.8  27.9  28.8  24.1 99.0 99.00
2010 06 03 13 50 174  6.3  7.2  0.72  3.85  3.48 999 1010.2  27.9  28.8  24.2 99.0 99.00
2010 06 03 14 50 181  7.7  9.1  0.74  4.35  3.56 999 1010.4  28.1  28.9  24.3 99.0 99.00
2010 06 03 15 50 181  8.1  9.1  0.74  4.55  3.64 999 1010.2  28.1  29.4  24.0 99.0 99.00
2010 06 03 16 50 180  7.1  8.5  0.83  4.76  3.78 999 1010.0  28.2  29.6  24.4 99.0 99.00
2010 06 03 17 50 168  5.9  7.2  0.79  4.55  3.72 999 1009.9  28.5  29.9  24.4 99.0 99.00
2010 06 03 18 50 195  6.1  7.5  0.82  4.55  3.89 999 1009.5  28.3  29.9  24.0 99.0 99.00
2010 06 03 19 50 172  5.6  6.5  0.90  4.17  3.95 999 1009.4  28.1  30.0  24.2 99.0 99.00
2010 06 03 20 50 180 10.7 14.2  0.82  4.76  3.94 999 1008.7  26.6  30.0  23.2 99.0 99.00
2010 06 03 21 50 139  6.4  7.5  0.98  5.00  4.14 198 1008.0  26.1  29.9  23.4 99.0 99.00
2010 06 03 22 50 172  8.1  9.4  0.88  4.76  4.37 999 1007.8  28.2  29.9  23.1 99.0 99.00
2010 06 03 23 50 186  5.6  6.9  1.00  5.26  4.49 200 1007.9  27.7  29.7  23.3 99.0 99.00
2010 06 04 00 50 186  5.7  7.2  0.98  5.56  4.46 214 1008.5  27.6  29.6  23.3 99.0 99.00
2010 06 04 01 50 202  6.5  7.9  1.08  5.26  4.50 203 1008.6  27.6  29.4  23.6 99.0 99.00
2010 06 04 02 50 212  6.9  8.3  0.98  5.56  4.37 208 1008.9  27.7  29.3  23.7 99.0 99.00
2010 06 04 03 50 219  6.0  7.4  1.03  5.56  4.42 209 1009.3  27.7  29.3  23.2 99.0 99.00
2010 06 04 04 50 223  5.3  6.2  0.93  5.56  4.31 201 1009.6  27.7  29.2  23.1 99.0 99.00
2010 06 04 05 50 221  4.6  5.4  0.96  5.88  4.59 175 1009.3  27.6  29.1  23.4 99.0 99.00
2010 06 04 06 50 214  4.1  5.0  1.04  5.88  4.78 176 1009.1  27.4  29.1  22.8 99.0 99.00
2010 06 04 07 50 216  4.4  5.5  1.19  5.88  5.09 191 1009.4  27.5  29.0  22.7 99.0 99.00
2010 06 04 08 50 202  4.3  5.2  1.14  6.25  5.02 188 1009.8  27.4  28.9  23.1 99.0 99.00
2010 06 04 09 50 193  5.5  6.7  1.08  5.88  5.04 177 1010.2  27.6  28.9  23.0 99.0 99.00
2010 06 04 10 50 189  6.0  7.4  1.06  5.88  4.89 187 1010.4  27.5  28.9  22.9 99.0 99.00
2010 06 04 11 50 188  6.5  7.5  0.94  5.88  4.48 179 1011.1  27.5  28.8  22.9 99.0 99.00
2010 06 04 12 50 184  7.2  8.7  0.97  5.88  4.51 186 1011.3  27.5  28.8  23.6 99.0 99.00
2010 06 04 13 50 191  7.6  8.9  0.92  5.88  4.11 192 1012.0  27.4  28.8  23.5 99.0 99.00
2010 06 04 14 50 184  7.6  8.9  0.90  5.26  3.89 184 1011.9  27.6  29.0  23.5 99.0 99.00
2010 06 04 15 50 186  8.4  9.6  0.93  5.88  3.82 199 1011.8  27.9  29.1  23.5 99.0 99.00
2010 06 04 16 50 178  8.2  9.1  0.93  5.88  3.74 208 1012.0  28.0  29.2  23.7 99.0 99.00
2010 06 04 17 50 201  9.0 10.9  0.88  5.88  3.71 197 1012.8  28.3  29.3  24.0 99.0 99.00
2010 06 04 18 50 205  9.1 10.4  1.01  5.26  3.71 200 1012.3  28.4  29.4  25.2 99.0 99.00
2010 06 04 19 50 213  8.8 10.1  1.10  4.55  3.76 999 1012.1  28.5  29.5  25.7 99.0 99.00
2010 06 04 20 50 243  9.1 11.5  1.08  3.57  3.52 999 1012.4  24.8  29.4  23.4 99.0 99.00
2010 06 04 21 50 117  4.2  5.4  1.06  5.00  3.81 218 1010.0  26.1  29.1  23.2 99.0 99.00
2010 06 04 22 50 167  2.4  3.4  0.98  4.76  4.04 999 1010.6  27.6  29.3  22.8 99.0 99.00
2010 06 04 23 50 160  5.3  6.4  1.00  5.26  4.29 221 1011.0  27.6  29.3  23.0 99.0 99.00
2010 06 05 00 50 169  7.0  8.8  0.89  5.26  4.35 206 1011.2  27.7  29.2  23.1 99.0 99.00
2010 06 05 01 50 157  8.4  9.4  0.92  5.88  4.62 200 1011.4  27.4  29.0  23.4 99.0 99.00
2010 06 05 02 50 158  6.7  8.1  0.95  5.00  4.50 200 1011.8  27.5  28.9  24.2 99.0 99.00
2010 06 05 03 50 164  8.2  9.7  0.95  5.56  4.44 201 1012.3  27.7  28.9  24.5 99.0 99.00
2010 06 05 04 50 164  8.3  9.3  0.90  5.56  4.22 209 1012.0  27.8  28.9  24.7 99.0 99.00
2010 06 05 05 50 176  8.2  9.6  0.95  5.56  4.10 213 1012.0  27.9  28.9  25.3 99.0 99.00
2010 06 05 06 50 181  9.0 10.0  1.00  5.00  4.03 211 1011.8  28.1  28.9  25.3 99.0 99.00
2010 06 05 07 50 187  8.6  9.9  1.02  5.56  4.06 195 1011.9  28.2  28.9  25.3 99.0 99.00
2010 06 05 08 50 191  9.2 10.5  1.07  5.26  3.99 192 1011.8  28.1  28.9  25.0 99.0 99.00
2010 06 05 09 50 189  9.8 11.0  1.14  5.26  4.00 188 1012.1  28.2  28.9  25.2 99.0 99.00
2010 06 05 10 50 187 10.0 11.1  1.13  5.26  3.95 192 1012.2  28.2  28.9  25.3 99.0 99.00
2010 06 05 11 50 194  9.0 10.2  1.15  5.26  3.84 187 1012.9  28.1  28.9  25.9 99.0 99.00
2010 06 05 12 50 193  8.2  9.6  1.10  5.56  3.88 192 1013.6  28.2  28.8  25.9 99.0 99.00
2010 06 05 13 50 189  7.4  8.4  1.09  5.26  3.88 196 1014.3  28.3  28.8  26.2 99.0 99.00
2010 06 05 14 50 192  7.6  8.6  0.99  5.88  3.89 180 1014.4  28.5  28.9  26.4 99.0 99.00
2010 06 05 15 50 185  6.9  7.7  0.96  5.88  4.04 180 1014.2  28.5  29.0  26.4 99.0 99.00
2010 06 05 16 50 182  8.2  9.3  0.90  6.67  4.08 157 1014.2  28.8  29.1  26.6 99.0 99.00
2010 06 05 17 50 190  7.0  8.0  0.91  6.25  4.05 170 1014.3  28.8  29.2  26.4 99.0 99.00
2010 06 05 18 50 193  8.8 10.1  0.92  6.67  4.04 153 1013.8  28.9  29.1  26.5 99.0 99.00
2010 06 05 19 50 196  8.8 10.0  0.98  5.88  4.06 190 1013.1  28.9  29.0  26.4 99.0 99.00
2010 06 05 20 50 194  7.9  9.1  0.95  4.55  4.08 999 1012.9  28.8  29.0  26.5 99.0 99.00
2010 06 05 21 50 201  9.7 11.3  0.99  5.88  4.04 182 1012.3  29.0  29.0  26.2 99.0 99.00
2010 06 05 22 50 210  8.2  9.8  1.08  5.56  4.14 184 1012.8  29.1  28.9  26.4 99.0 99.00
2010 06 05 23 50 215  7.8  8.9  1.16  4.55  4.23 999 1012.6  29.0  29.0  26.5 99.0 99.00
2010 06 06 00 50 222  6.3  7.2  1.13  4.55  4.26 999 1012.9  28.9  29.0  26.7 99.0 99.00
2010 06 06 01 50 211  6.8  8.2  1.14  4.76  4.41 999 1013.2  28.8  28.7  26.6 99.0 99.00
2010 06 06 02 50 202  5.1  5.9  1.11  5.56  4.59 209 1014.0  28.8  28.8  26.7 99.0 99.00
2010 06 06 03 50 190  4.3  4.9  1.15  5.26  4.70 207 1014.1  28.7  28.8  26.7 99.0 99.00
2010 06 06 04 50 192  6.9  8.1  1.04  5.56  4.83 204 1013.5  28.7  28.8  26.6 99.0 99.00
2010 06 06 05 50 192  6.6  7.8  1.15  5.56  5.00 197 1013.4  28.6  28.6  26.8 99.0 99.00
2010 06 06 06 50 195  6.0  7.0  1.03  6.67  4.81 159 1013.1  28.5  28.5  26.8 99.0 99.00
2010 06 06 07 50 198  6.9  8.0  1.07  6.25  4.84 169 1012.6  28.4  28.3  26.8 99.0 99.00
2010 06 06 08 50 200  6.0  7.5  0.98  6.25  4.66 172 1012.7  28.4  28.3  26.8 99.0 99.00
2010 06 06 09 50 199  4.5  5.2  0.95  6.25  4.63 163 1013.4  28.5  28.3  27.0 99.0 99.00
2010 06 06 10 50 195  3.6  4.8  0.93  6.25  4.64 176 1014.0  28.5  28.3  27.0 99.0 99.00
2010 06 06 11 50 196  5.7  6.7  0.89  6.67  4.64 165 1014.3  28.5  28.3  27.1 99.0 99.00
2010 06 06 12 50  71  7.7 10.0  0.89  6.25  4.42 179 1014.4  26.2  28.2  24.3 99.0 99.00
2010 06 06 13 50 115  4.2  7.6  0.87  5.88  4.43 179 1015.7  26.0  28.2  23.8 99.0 99.00
2010 06 06 14 50 203  3.6  6.0  0.81  6.67  4.63 161 1015.4  27.8  28.2  23.8 99.0 99.00
2010 06 06 15 50 215  4.8  6.7  0.76  5.56  4.39 183 1014.8  27.3  28.2  21.6 99.0 99.00
2010 06 06 16 50 194  6.8  8.0  0.86  6.25  4.36 166 1015.1  27.1  28.7  24.0 99.0 99.00
2010 06 06 17 50 205  4.9  6.2  0.86  5.88  3.98 178 1015.0  27.4  28.8  23.7 99.0 99.00
2010 06 06 18 50 175  7.3  8.3  0.83  6.25  4.04 168 1014.4  27.4  29.0  23.9 99.0 99.00
2010 06 06 19 50 185  5.6  6.8  0.82  5.56  4.16 182 1014.3  28.0  29.2  23.9 99.0 99.00
2010 06 06 20 50 211  7.5  8.2  0.80  6.25  4.21 177 1013.6  28.0  29.1  24.4 99.0 99.00
2010 06 06 21 50 217  7.4  8.6  0.84  5.56  4.17 171 1013.5  27.8  29.1  24.7 99.0 99.00
2010 06 06 22 50 220  9.7 11.5  0.99  5.56  3.65 194 1014.3  27.7  29.0  23.7 99.0 99.00
2010 06 06 23 50 231  8.5  9.9  1.16  4.35  3.78 999 1014.2  27.3  28.9  23.8 99.0 99.00
2010 06 07 00 50 236  7.1  7.9  1.17  4.00  3.88 999 1014.0  27.1  28.9  24.2 99.0 99.00
2010 06 07 01 50 251  6.1  7.2  1.03  5.56  4.11 187 1013.7  27.1  28.9  24.3 99.0 99.00
2010 06 07 02 50 282  6.8  8.0  1.00  6.67  4.22 167 1013.5  27.2  28.7  25.0 99.0 99.00
2010 06 07 03 50 300  6.9  7.8  1.04  6.25  4.38 168 1013.7  28.0  28.5  24.5 99.0 99.00
2010 06 07 04 50 285  4.0  4.7  0.93  6.25  4.26 168 1014.2  28.0  28.5  24.7 99.0 99.00
2010 06 07 05 50 286  5.3  6.0  0.88  6.25  4.50 172 1014.0  27.9  28.5  24.7 99.0 99.00
2010 06 07 06 50 273  4.3  5.0  0.87  6.25  4.56 175 1013.6  27.8  28.5  24.9 99.0 99.00
2010 06 07 07 50 259  4.7  5.3  0.89  6.67  4.81 169 1013.4  27.7  28.6  25.1 99.0 99.00
2010 06 07 08 50 272  5.1  6.1  0.83  6.25  4.85 181 1013.9  27.5  28.6  25.2 99.0 99.00
2010 06 07 09 50 261  4.6  5.1  0.83  6.25  4.98 179 1014.2  27.5  28.7  25.3 99.0 99.00
2010 06 07 10 50 266  3.5  4.0  0.79  6.25  4.91 181 1014.6  27.4  28.4  25.8 99.0 99.00
2010 06 07 11 50 273  3.2  3.7  0.77  6.25  4.84 178 1015.0  27.7  28.4  25.9 99.0 99.00
2010 06 07 12 50 280  2.7  3.3  0.63  6.25  4.55 176 1015.5  28.3  28.6  26.3 99.0 99.00
2010 06 07 13 50 290  3.2  4.1  0.60  5.56  4.48 190 1015.9  28.5  28.6  26.2 99.0 99.00
2010 06 07 14 50 281  3.0  3.6  0.64  6.25  4.60 188 1015.9  28.6  28.9  25.9 99.0 99.00
2010 06 07 15 50 309  3.3  4.0  0.61  5.88  4.59 188 1016.1  29.0  29.4  26.2 99.0 99.00
2010 06 07 16 50 295  3.1  3.6  0.63  5.88  4.63 185 1016.1  28.9  29.8  26.0 99.0 99.00
2010 06 07 17 50 305  3.2  3.9  0.57  5.56  4.50 193 1015.8  29.0  30.1  25.7 99.0 99.00
2010 06 07 18 50 316  2.3  2.7  0.61  6.25  4.65 179 1015.2  29.0  30.3  25.8 99.0 99.00
2010 06 07 19 50 310  2.6  3.2  0.55  6.67  4.56 167 1014.8  29.3  30.2  25.7 99.0 99.00
2010 06 07 20 50 319  3.0  4.0  0.51  6.25  4.54 162 1014.7  29.5  30.8  26.0 99.0 99.00
2010 06 07 21 50 304  2.8  3.4  0.52  6.25  4.69 158 1014.3  29.7  31.3  26.1 99.0 99.00
2010 06 07 22 50 306  2.4  3.0  0.49  6.67  4.59 160 1014.3  29.9  31.6  25.9 99.0 99.00
2010 06 07 23 50 276  2.5  3.0  0.49  5.88  4.63 177 1014.6  29.9  30.9  25.7 99.0 99.00
2010 06 08 00 50 251  3.2  3.8  0.48  5.88  4.60 175 1014.5  29.6  30.3  26.1 99.0 99.00
2010 06 08 01 50 261  2.6  3.1  0.48  6.25  4.66 151 1015.0  29.3  30.6  26.5 99.0 99.00
2010 06 08 02 50 269  2.1  2.5  0.50  5.26  4.87 175 1015.5  29.3  29.8  26.7 99.0 99.00
2010 06 08 03 50 276  2.2  2.6  0.52  6.67  5.13 153 1015.6  29.1  30.1  26.6 99.0 99.00
2010 06 08 04 50 291  1.8  2.3  0.47  6.67  5.04 145 1015.2  29.1  29.9  26.6 99.0 99.00
2010 06 08 05 50 307  1.7  2.2  0.52  6.25  5.31 164 1014.8  29.1  29.8  26.6 99.0 99.00
2010 06 08 06 50 315  1.2  2.5  0.48  6.25  5.30 158 1014.5  29.4  30.0  25.9 99.0 99.00
2010 06 08 07 50  76  0.2  0.6  0.44  6.67  5.29 155 1014.1  28.9  30.0  25.7 99.0 99.00
2010 06 08 08 50  70  0.4  0.7  0.40  6.25  5.26 153 1014.3  28.9  29.9  25.7 99.0 99.00
2010 06 08 09 50 171  0.5  1.0  0.46  5.88  5.48 174 1014.6  28.8  29.9  25.6 99.0 99.00
2010 06 08 10 50 202  1.6  1.9  0.41  6.25  5.54 171 1015.2  28.7  29.6  26.4 99.0 99.00
2010 06 08 11 50 248  1.5  2.0  0.38  6.67  5.32 168 1015.9  28.6  29.4  26.7 99.0 99.00
2010 06 08 12 50 256  2.8  3.2  0.40  6.67  5.13 171 1016.5  28.5  29.4  26.3 99.0 99.00
2010 06 08 13 50 280  2.4  3.1  0.41  5.88  4.59 177 1017.4  28.8  29.3  26.1 99.0 99.00
2010 06 08 14 50  73  2.7  3.1  0.45  5.88  4.44 189 1017.7  29.4  29.6  23.8 99.0 99.00
2010 06 08 15 50  75  2.4  3.1  0.42  5.26  4.39 192 1018.0  29.6  30.0  24.3 99.0 99.00
2010 06 08 16 50  88  1.8  2.6  0.39  5.00  4.49 198 1018.1  29.7  30.5  24.4 99.0 99.00
2010 06 08 17 50  85  3.7  4.9  0.42  6.25  4.42 189 1017.7  29.5  30.9  24.0 99.0 99.00
2010 06 08 18 50  99  4.0  4.9  0.42  5.26  4.30 208 1017.1  29.4  31.0  23.3 99.0 99.00
2010 06 08 19 50 107  3.7  4.4  0.49  5.00  4.30 196 1016.7  29.5  31.2  23.2 99.0 99.00
2010 06 08 20 50 104  1.7  2.7  0.44  4.00  4.27 999 1016.5  29.8  31.1  23.2 99.0 99.00
2010 06 08 21 50  79  2.9  3.5  0.47  4.00  4.39 999 1016.0  29.7  31.0  23.0 99.0 99.00
2010 06 08 22 50  95  3.3  4.0  0.40  4.17  4.35 999 1015.9  29.8  31.0  22.4 99.0 99.00
2010 06 08 23 50  97  4.2  5.0  0.38  4.00  4.41 999 1015.9  29.9  31.3  21.9 99.0 99.00
2010 06 09 00 50 100  4.9  5.9  0.37  4.17  4.31 999 1016.0  29.8  31.0  21.7 99.0 99.00
2010 06 09 01 50 115  4.5  5.8  0.37  4.35  3.94 999 1016.5  29.6  30.5  21.5 99.0 99.00
2010 06 09 02 50 120  5.6  6.6  0.35  4.35  3.92 999 1016.8  29.3  30.2  22.1 99.0 99.00
2010 06 09 03 50 130  5.3  6.2  0.37  6.25  3.80 176 1017.2  29.3  29.8  21.9 99.0 99.00
2010 06 09 04 50 134  7.3  8.3  0.39  5.88  3.76 174 1016.5  29.1  29.7  22.5 99.0 99.00
2010 06 09 05 50 144  6.3  7.3  0.44  3.57  3.43 999 1016.4  29.0  29.4  22.4 99.0 99.00
2010 06 09 06 50 146  6.4  7.6  0.47  3.57  3.48 999 1016.1  28.8  29.3  23.2 99.0 99.00
2010 06 09 07 50 158  5.3  6.3  0.46  3.57  3.48 999 1015.8  28.7  29.1  23.2 99.0 99.00
2010 06 09 08 50 167  4.7  5.8  0.51  3.85  3.50 999 1016.2  28.7  28.8  23.1 99.0 99.00
2010 06 09 09 50 177  3.5  4.2  0.52  3.70  3.64 999 1016.8  28.6  28.7  22.9 99.0 99.00
2010 06 09 10 50 168  2.3  3.0  0.55  3.85  3.73 999 1017.5  28.7  28.9  22.2 99.0 99.00
2010 06 09 11 50 196  2.1  2.8  0.57  4.17  3.84 999 1017.7  28.6  28.8  23.2 99.0 99.00
2010 06 09 12 50 203  2.7  3.1  0.55  4.00  3.91 999 1017.7  28.5  28.7  23.3 99.0 99.00
2010 06 09 13 50 217  2.3  3.0  0.58  4.00  3.89 999 1018.1  28.6  28.7  23.4 99.0 99.00
2010 06 09 14 50 173  1.3  1.7  0.52  4.00  3.91 999 1018.2  28.8  28.9  23.2 99.0 99.00
2010 06 09 15 50 153  0.3  0.6  0.49  4.17  3.92 999 1018.3  29.3  29.1  23.2 99.0 99.00
2010 06 09 16 50 113  0.5  0.9  0.53  4.17  4.08 999 1018.5  29.7  29.2  23.5 99.0 99.00
2010 06 09 17 50 151  0.6  1.5  0.49  5.26  4.11  95 1018.2  29.5  30.0  24.0 99.0 99.00
2010 06 09 18 50  84  2.3  3.0  0.47  4.55  4.04 999 1017.7  29.2  31.4  23.9 99.0 99.00
2010 06 09 19 50  83  3.5  4.1  0.47  4.35  4.12 999 1017.1  29.2  30.9  23.8 99.0 99.00
2010 06 09 20 50 114  4.2  5.2  0.43  5.00  4.07 102 1016.7  29.3  31.2  23.6 99.0 99.00
2010 06 09 21 50 118  4.6  5.9  0.43  4.17  3.98 999 1016.1  29.3  30.7  23.5 99.0 99.00
2010 06 09 22 50 135  5.6  6.4  0.45  5.00  3.85 115 1015.6  29.2  30.4  23.7 99.0 99.00
2010 06 09 23 50 124  5.1  6.2  0.49  4.76  3.65 999 1015.5  29.1  30.0  23.5 99.0 99.00
2010 06 10 00 50 126  4.7  5.9  0.45  4.76  3.55 999 1015.8  29.2  29.8  23.3 99.0 99.00
2010 06 10 01 50 135  4.6  5.5  0.44  4.55  3.51 999 1016.0  29.1  29.6  23.3 99.0 99.00
2010 06 10 02 50 145  4.3  5.2  0.48  4.55  3.55 999 1016.5  29.0  29.4  24.0 99.0 99.00
2010 06 10 03 50 145  8.4  9.6  0.54  4.55  3.58 999 1016.6  29.0  29.4  25.2 99.0 99.00
2010 06 10 04 50 143  8.0  8.9  0.85  5.88  3.95 103 1016.4  28.8  29.2  25.0 99.0 99.00
2010 06 10 05 50 151  7.7  8.7  1.15  5.88  4.38 104 1016.1  28.7  29.0  25.2 99.0 99.00
2010 06 10 06 50 152  7.7  8.7  1.14  5.88  4.38 103 1015.5  28.6  28.9  24.9 99.0 99.00
2010 06 10 07 50 148  5.6  6.6  1.11  6.25  4.47 104 1015.4  28.5  28.9  25.1 99.0 99.00
2010 06 10 08 50 143  4.9  5.7  0.97  6.25  4.44 108 1015.3  28.4  28.9  24.9 99.0 99.00
2010 06 10 09 50 144  4.1  4.8  0.85  6.25  4.40 106 1015.7  28.4  28.9  24.7 99.0 99.00
2010 06 10 10 50 155  4.1  4.9  0.77  6.25  4.50 109 1016.0  28.2  28.9  24.8 99.0 99.00
2010 06 10 11 50 153  4.6  5.3  0.74  6.25  4.49 108 1016.5  28.3  29.0  24.5 99.0 99.00
2010 06 10 12 50 139  4.5  5.2  0.68  6.25  4.42 109 1017.1  28.5  29.1  24.1 99.0 99.00
2010 06 10 13 50 144  5.3  6.6  0.68  5.88  4.57 104 1017.2  28.4  29.1  23.9 99.0 99.00
2010 06 10 14 50 146  4.7  5.5  0.60  5.88  4.25 100 1017.3  28.3  28.9  23.5 99.0 99.00
2010 06 10 15 50 135  4.6  5.8  0.59  5.56  4.35 113 1017.4  28.4  29.2  23.4 99.0 99.00
2010 06 10 16 50 130  4.0  4.7  0.64  5.56  4.46 109 1017.2  28.5  29.5  23.3 99.0 99.00
2010 06 10 17 50 142  4.0  5.0  0.57  5.26  4.25 119 1016.9  28.5  29.8  23.3 99.0 99.00
2010 06 10 18 50 135  4.0  4.8  0.58  5.56  4.30 114 1016.5  28.5  30.1  23.3 99.0 99.00
2010 06 10 19 50 157  3.3  4.2  0.53  5.56  4.00 121 1016.2  28.6  30.3  23.6 99.0 99.00
2010 06 10 20 50 141  3.1  3.9  0.49  5.56  4.09 128 1015.7  28.8  30.6  23.6 99.0 99.00
2010 06 10 21 50 127  3.7  4.6  0.50  5.26  3.97 133 1015.2  28.8  30.6  24.0 99.0 99.00
2010 06 10 22 50 127  3.2  4.0  0.51  5.00  3.97 126 1014.6  28.7  30.6  24.0 99.0 99.00
2010 06 10 23 50 119  4.2  5.0  0.50  5.26  4.04 115 1014.9  28.7  30.4  24.0 99.0 99.00
2010 06 11 00 50 138  4.7  5.5  0.53  4.76  3.91 999 1015.3  28.6  30.3  23.9 99.0 99.00
2010 06 11 01 50 139  5.7  6.5  0.46  4.55  3.68 999 1015.5  28.6  30.2  23.7 99.0 99.00
2010 06 11 02 50 149  5.9  6.7  0.51  4.76  3.52 999 1016.0  28.7  29.9  23.8 99.0 99.00
2010 06 11 03 50 150  5.6  6.6  0.53  4.35  3.33 999 1016.4  28.7  29.8  23.8 99.0 99.00
2010 06 11 04 50 146  6.1  7.2  0.52  3.85  3.23 999 1016.2  28.9  29.6  22.8 99.0 99.00
2010 06 11 05 50 151  6.6  7.5  0.56  3.23  3.13 999 1015.8  28.8  29.5  23.3 99.0 99.00
2010 06 11 06 50 155  6.9  8.3  0.57  3.03  3.24 999 1015.1  28.5  29.4  24.5 99.0 99.00
2010 06 11 07 50 157  6.0  7.1  0.58  3.23  3.16 999 1015.1  28.6  29.3  25.0 99.0 99.00
2010 06 11 08 50 156  6.7  8.0  0.58  3.13  3.24 999 1015.1  28.7  29.4  24.8 99.0 99.00
2010 06 11 09 50 160  6.9  7.9  0.60  3.45  3.31 999 1015.3  28.7  29.4  24.4 99.0 99.00
2010 06 11 10 50 163  7.1  8.3  0.64  3.33  3.35 999 1015.6  28.6  29.3  24.4 99.0 99.00
2010 06 11 11 50 172  6.3  6.9  0.68  3.70  3.56 999 1016.5  28.6  29.3  24.1 99.0 99.00
2010 06 11 12 50 172  5.5  6.3  0.64  5.88  3.82 116 1017.1  28.8  29.3  24.4 99.0 99.00
2010 06 11 13 50 175  5.6  6.4  0.63  4.00  3.97 999 1017.6  28.7  29.2  24.4 99.0 99.00
2010 06 11 14 50 163  4.5  5.5  0.67  5.56  4.12 106 1018.0  28.8  29.5  24.4 99.0 99.00
2010 06 11 15 50 174  4.8  5.5  0.65  5.56  4.09 115 1018.3  28.9  29.7  23.8 99.0 99.00
